ν,LD-Alanina No Magnetizada Irradiada Petri,LD-Alanina No Magnetizada  Eppendorf,LD-Alanina Magnetizada Irradiada Petri,LD-Alanina Magnetizada  Eppendorf,LD-Alanina Irradiada No Magnetizada Eppendorf,LD-Alanina Irradiada Magnetizada Eppendorf,LD-Alanina  No Magnetizada Petri,LD-Alanina  Magnetizada Petri,L-Alanina No Magnetizada Irradiada Petri,L-Alanina No Magnetizada  Eppendorf,L-Alanina Magnetizada Petri,L-Alanina Magnetizada Irradiada Petri,L-Alanina Magnetizada Eppendorf,L-Alanina Irradiada No Magnetizada Eppendorf,L-Alanina Irradiada  Magnetizada Eppendorf,L-Alanina  No Magnetizada Petri,D-Alanina No Magnetizada Irradiada Petri,D-Alanina No Magnetizada Eppendorf,D-Alanina Magnetizada Irradiada Petri,D-Alanina Magnetizada Eppendorf,D-Alanina Irradiada No Magnetizada Eppendorf,D-Alanina Irradiada Magnetizada Eppendorf,D-Alanina  No Magnetizada Petri,D-Alanina  Magnetizada Petri
1342.0,97.327111,78.337024,57.175999,82.347075,57.298202,67.399661,60.863116,68.942286,67.045623,75.224068,49.599434,74.918627,83.264347,78.327086,78.369177,92.986966,73.748579,84.749221,78.5632,84.786724,70.062037,88.499056,79.242382,82.250251
1341.0,97.484141,79.646481,58.882345,83.227843,59.341123,69.088217,62.73569,70.452554,68.263554,76.408477,48.125863,75.978059,84.043556,79.238956,79.241264,93.289668,74.724394,85.506074,79.546879,85.585285,71.371969,88.940204,80.230082,81.104754
1340.0,97.638844,80.899998,60.661784,84.101465,61.399631,70.710076,64.56786,71.923518,69.423725,77.532109,46.383173,77.011465,84.783121,80.087552,80.04739,93.581927,75.595294,86.210365,80.488918,86.324037,72.614137,89.357785,81.15711,79.598333
1339.0,97.792975,82.087035,62.480076,84.951787,63.437859,72.251767,66.329503,73.322025,70.519585,78.583265,44.466901,78.012713,85.478318,80.89209,80.782345,93.86363,76.36272,86.856661,81.381866,86.992747,73.788283,89.75412,82.037361,77.759755
1338.0,97.940999,83.181281,64.295493,85.752952,65.40184,73.682201,67.992034,74.627653,71.547403,79.540944,42.473306,78.962531,86.118563,81.649587,81.442686,94.125181,77.031774,87.436443,82.212023,87.584636,74.885136,90.121724,82.868965,75.652209
1337.0,98.079089,84.171755,66.080196,86.493889,67.258069,74.983315,69.548112,75.845337,72.514093,80.40603,40.458775,79.84994,86.703334,82.353684,82.039127,94.363372,77.611454,87.954663,82.978154,88.112147,75.905772,90.457853,83.647051,73.345962
1336.0,98.210429,85.067538,67.824427,87.180631,68.999963,76.157307,71.004157,76.988166,73.429241,81.19636,38.487804,80.679518,87.240483,83.000875,82.585103,94.584484,78.106936,88.426422,83.691163,88.594105,76.860787,90.767458,84.369403,70.920169
1335.0,98.341406,85.883968,69.525876,87.822959,70.631129,77.216441,72.367943,78.062467,74.298659,81.926732,36.670822,81.46304,87.737157,83.586796,83.086598,94.794877,78.514339,88.865081,84.362842,89.039635,77.757458,91.055076,85.035755,68.491663
1334.0,98.475222,86.633436,71.178874,88.427748,72.153521,78.173078,73.644841,79.069002,75.125846,82.606752,35.137163,82.210814,88.198865,84.108705,83.545489,94.997377,78.819744,89.279314,85.000938,89.45121,78.596534,91.320882,85.648323,66.221838
1333.0,98.609507,87.322018,72.769983,89.000644,73.564945,79.034119,74.836435,80.007882,75.911181,83.245113,34.007286,82.926615,88.630523,84.569235,83.961991,95.194899,79.002189,89.673625,85.608512,89.832387,79.376425,91.563347,86.209651,64.286821
1332.0,98.738609,87.947637,74.279548,89.544779,74.860144,79.801466,75.939092,80.878801,76.648122,83.843076,33.387709,83.604682,89.032175,84.972741,84.331489,95.389947,79.051722,90.044793,86.181646,90.184027,80.093999,91.781552,86.717291,62.830403
1331.0,98.858427,88.504708,75.688142,90.056191,76.035554,80.478569,76.946619,81.680698,77.326743,84.389967,33.33036,84.23316,89.397877,85.321561,84.647543,95.580146,79.005181,90.382952,86.710826,90.500027,80.745218,91.975776,87.165072,61.909813
1330.0,98.969744,88.993478,76.982363,90.52529,77.09283,81.072992,77.853965,82.412965,77.942288,84.874047,33.77544,84.803885,89.722823,85.618008,84.909777,95.759903,78.966923,90.68164,87.188249,90.774535,81.329096,92.148076,87.551228,61.464929
1329.0,99.076761,89.41987,78.152586,90.943749,78.032543,81.588235,78.655722,83.073728,78.494736,85.29207,34.575074,85.316253,90.007025,85.863742,85.121013,95.926408,79.0755,90.943154,87.609921,91.008462,81.846669,92.300539,87.87902,61.356762
1328.0,99.181634,89.784799,79.187869,91.307931,78.845395,82.01691,79.344684,83.656431,78.980817,85.642337,35.578026,85.769857,90.249274,86.054502,85.276724,96.079061,79.428678,91.170826,87.96957,91.203769,82.293027,92.431288,88.148009,61.445804
1327.0,99.282105,90.080759,80.0795,91.617373,79.516467,82.347113,79.916427,84.150993,79.392766,85.91633,36.66294,86.158191,90.443412,86.180833,85.364578,96.214701,80.022734,91.361709,88.257417,91.357055,82.654965,92.534457,88.351771,61.630858
1326.0,99.374096,90.300479,80.826449,91.873577,80.035617,82.570726,80.369776,84.546762,79.722484,86.103417,37.719683,86.472116,90.583043,86.235085,85.373084,96.32938,80.752182,91.508615,88.467399,91.462574,82.917219,92.605195,88.484365,61.839843
1325.0,99.454986,90.440516,81.429541,92.077597,80.396936,82.679162,80.695495,84.83018,79.959073,86.196446,38.659204,86.704261,90.6634,86.211506,85.292599,96.423766,81.468275,91.603551,88.598607,91.514458,83.066349,92.641878,88.540287,62.020853
1324.0,99.522696,90.492409,81.882483,92.225574,80.59218,82.655877,80.869483,84.982223,80.084828,86.187153,39.441112,86.847929,90.675501,86.09975,85.110521,96.499721,82.046647,91.636287,88.646956,91.502466,83.09073,92.642511,88.505329,62.143924
1323.0,99.572954,90.43761,82.174847,92.307074,80.608835,82.476492,80.863078,84.983457,80.081026,86.061934,40.05463,86.895521,90.603295,85.883932,84.811139,96.552983,82.419633,91.594952,88.601464,91.411353,82.980602,92.600948,88.359012,62.193824
1322.0,99.600281,90.252167,82.296279,92.307663,80.426539,82.107638,80.649355,84.815502,79.933493,85.80246,40.473475,86.83749,90.42811,85.546085,84.374198,96.572767,82.567785,91.469446,88.447157,91.227064,82.72544,92.5069,88.084276,62.157397
1321.0,99.600652,89.907208,82.22515,92.208914,80.00544,81.497036,80.187062,84.447397,79.62412,85.382743,40.656691,86.658693,90.129902,85.063935,83.765097,96.545966,82.48882,91.247495,88.163258,90.936355,82.304776,92.34719,87.663257,62.02682
1320.0,99.571363,89.362809,81.916917,91.985262,79.28406,80.571159,79.407375,83.824537,79.121221,84.764442,40.590366,86.336541,89.683937,84.406738,82.93162,96.458862,82.170438,90.906202,87.718101,90.517724,81.684656,92.106954,87.064497,61.81466
1319.0,99.508942,88.570056,81.315428,91.605782,78.19673,79.252119,78.231522,82.880986,78.384765,83.901851,40.308085,85.845388,89.062598,83.537284,81.817773,96.298888,81.584727,90.413145,87.073962,89.938419,80.82722,91.771246,86.245211,61.558881
1318.0,99.408488,87.480945,80.372993,91.041001,76.685314,77.474491,76.598248,81.56159,77.370964,82.748648,39.877931,85.156706,88.239157,82.409749,80.372547,96.057884,80.694783,89.734518,86.195832,89.159744,79.694272,91.322207,85.161556,61.312661
1317.0,99.26362,86.048405,79.048014,90.264344,74.686347,75.184437,74.465707,79.826539,76.016689,81.247576,39.392016,84.227509,87.180855,80.953065,78.533956,95.728132,79.453747,88.831141,85.044718,88.134238,78.228166,90.72805,83.760839,61.131383
1316.0,99.066017,84.218654,77.287208,89.246835,72.122793,72.339711,71.799645,77.643336,74.221997,79.311896,38.959802,82.9919,85.838634,79.057047,76.21279,95.290569,77.799022,87.641373,83.560206,86.791716,76.331075,89.932522,81.964523,61.060811
1315.0,98.80635,81.939227,75.025052,87.956831,68.929531,68.92942,68.579359,74.989287,71.861956,76.829166,38.676535,81.371863,84.154409,76.584769,73.309922,94.711136,75.661543,86.074002,81.65902,85.035189,73.87287,88.857311,79.6755,61.121866
1314.0,98.477559,79.190893,72.21244,86.372026,65.097813,65.001103,64.821061,71.868943,68.833127,73.70178,38.586683,79.303292,82.089371,73.415211,69.766185,93.955903,72.998518,84.030009,79.2635,82.764637,70.732256,87.421779,76.817447,61.302947
1313.0,98.078931,76.029901,68.868598,84.503067,60.719215,60.687204,60.611803,68.34504,65.122169,69.912956,38.691964,76.768764,79.658804,69.509377,65.626052,93.015405,69.84085,81.452379,76.352182,79.927884,66.862184,85.578501,73.387074,61.574549
1312.0,97.620142,72.616738,65.134573,82.419828,56.017921,56.230323,56.14954,64.576974,60.865607,65.582977,38.987219,73.828897,76.953776,64.974531,61.084526,91.920221,66.32715,78.379894,73.005584,76.575143,62.352632,83.352407,69.493437,61.911809
1311.0,97.125716,69.205217,61.2777,80.259639,51.337439,51.976207,51.749738,60.829588,56.347168,60.967836,39.46164,70.628623,74.131813,60.075662,56.469979,90.738726,62.685097,74.965853,69.40791,72.877761,57.438949,80.857638,65.354481,62.299332
1310.0,96.637606,66.094683,57.622878,78.206832,47.06822,48.316215,47.788795,57.426675,51.921437,56.399415,40.075724,67.365892,71.382699,55.181778,52.16418,89.563659,59.166011,71.451076,65.800687,69.098885,52.444074,78.281291,61.250505,62.724934
1309.0,96.211669,63.584028,54.467354,76.460772,43.572348,45.621797,44.628893,54.687601,47.938601,52.234524,40.773934,64.257743,68.904971,50.713157,48.540467,88.500413,56.001006,68.13125,62.441954,65.556619,47.725482,75.859339,57.486056,63.180964
1308.0,95.903569,61.931838,52.029728,75.200174,41.133585,44.183758,42.557398,52.8741,44.716547,48.83754,41.520204,61.529723,66.899975,47.117062,45.949427,87.656162,53.404474,65.335417,59.597159,62.599911,43.662213,73.855557,54.381062,63.664441
1307.0,95.747064,61.282125,50.406162,74.527015,39.88345,44.112373,41.703863,52.115093,42.497468,46.523618,42.296551,59.388927,65.539645,44.790636,44.665757,87.11514,51.557122,63.36573,57.506552,60.547715,40.605002,72.50779,52.226515,64.164055
1306.0,95.739516,61.59046,49.535887,74.417578,39.729505,45.253892,41.966708,52.338267,41.367813,45.450319,43.075985,57.961651,64.905013,43.938949,44.779317,86.908164,50.543648,62.393687,56.3091,59.585527,38.764452,71.943257,51.186864,64.654152
1305.0,95.849615,62.64936,49.245155,74.743997,40.402632,47.253329,43.062937,53.307302,41.240236,45.571622,43.82668,57.259154,64.963235,44.506751,46.152884,87.007699,50.326344,62.408142,56.00222,59.711175,38.154266,72.138508,51.247512,65.112556
1304.0,96.036937,64.19711,49.354226,75.352437,41.606237,49.727225,44.680025,54.748519,41.928549,46.693986,44.537381,57.205025,65.602829,46.241009,48.491397,87.348494,50.78721,63.254135,56.473683,60.767143,38.639171,72.9538,52.251648,65.536683
1303.0,96.262909,65.997103,49.735014,76.116048,43.113232,52.378919,46.576061,56.438617,43.21484,48.542389,45.213132,57.670623,66.670489,48.781145,51.429618,87.847131,51.767176,64.692113,57.542693,62.493731,39.988591,74.186922,53.95439,65.934075
1302.0,96.493609,67.859915,50.289973,76.940035,44.763216,55.010478,48.578131,58.212705,44.869486,50.805479,45.850631,58.494252,67.993421,51.732782,54.601681,88.416194,53.08011,66.447665,58.986943,64.584252,41.905265,75.620144,56.065828,66.305083
1301.0,96.704441,69.658602,50.93493,77.759913,46.445259,57.507652,50.563443,59.95825,46.684453,53.206426,46.440982,59.51754,69.41684,54.760261,57.719599,88.984221,54.550755,68.280336,60.594177,66.768112,44.095205,77.073557,58.320711,66.644713
1300.0,96.884844,71.342102,51.622265,78.547804,48.10692,59.83266,52.469384,61.62393,48.524633,55.571632,46.989665,60.629323,70.841851,57.661567,60.627633,89.511173,56.065966,70.045676,62.22098,68.879463,46.356842,78.443633,60.54817,66.954002
1299.0,97.035869,72.914318,52.347023,79.30366,49.744749,61.998264,54.290385,63.207909,50.334306,57.829347,47.509646,61.770294,72.224282,60.362226,63.284508,89.985004,57.577077,71.695062,63.802136,70.853169,48.596923,79.697102,62.67739,67.238497
1298.0,97.16334,74.390424,53.110931,80.031443,51.364829,64.024934,56.039711,64.718712,52.094991,59.957644,47.999371,62.906091,73.545956,62.855197,65.702579,90.407826,59.059515,73.2264,65.31658,72.67479,50.778057,80.837459,64.689846,67.499434
1297.0,97.273024,75.774265,53.899428,80.728812,52.96211,65.919466,57.718348,66.151701,53.795688,61.951858,48.450002,64.015893,74.797704,65.155131,67.904495,90.787379,60.492793,74.645559,66.761121,74.346798,52.881033,81.879657,66.580428,67.736015
1296.0,97.368805,77.065342,54.700065,81.395788,54.532994,67.683794,59.319258,67.499581,55.435518,63.821699,48.869391,65.098607,75.97875,67.281696,69.911908,91.133812,61.872473,75.960595,68.143667,75.881374,54.903675,82.839709,68.349384,67.953737
1295.0,97.451844,78.26628,55.516524,82.037741,56.08019,69.323696,60.840006,68.765006,57.021391,65.581392,49.276098,66.163548,77.092839,69.248871,71.743287,91.45445,63.210024,77.183615,69.472445,77.293998,56.852948,83.728028,70.001442,68.161899
1294.0,97.521675,79.37766,56.351369,82.654786,57.596278,70.842179,62.278575,69.953073,58.54858,67.230912,49.673183,67.208736,78.140625,71.057188,73.40827,91.749637,64.510053,78.322949,70.742026,78.592621,58.722377,84.546085,71.539562,68.364504
1293.0,97.579508,80.395076,57.194724,83.237927,59.060437,72.235321,63.627865,71.062496,59.996515,68.757437,50.048912,68.219429,79.120474,72.699887,74.906804,92.016239,65.761115,79.376915,71.93693,79.776665,60.489752,85.291258,72.962088,68.559826
1292.0,97.629612,81.317268,58.03994,83.780524,60.45849,73.50213,64.885057,72.092729,61.34937,70.155956,50.400621,69.185607,80.033866,74.176221,76.239324,92.255194,66.95147,80.340233,73.048064,80.84642,62.137607,85.964028,74.267126,68.74713
1291.0,97.676864,82.153911,58.892438,84.287162,61.793546,74.653564,66.060025,73.052118,62.609467,71.438352,50.738348,70.107524,80.884455,75.49688,77.418923,92.473544,68.080442,81.215094,74.078422,81.810051,63.663614,86.569574,75.457301,68.928072
1290.0,97.724571,82.921468,59.75362,84.767652,63.072628,75.706215,67.165851,73.950742,63.786099,72.621086,51.067458,70.985279,81.673603,76.679516,78.470365,92.678895,69.150984,82.012902,75.035021,82.681512,65.072078,87.115282,76.540345,69.103166
1289.0,97.775429,83.632441,60.611624,85.22772,64.294675,76.670847,68.205566,74.790476,64.882263,73.712464,51.386231,71.815655,82.401042,77.742241,79.415908,92.873994,70.162315,82.74555,75.923075,83.473581,66.36791,87.608933,77.527263,69.272394
1288.0,97.832216,84.291356,61.456683,85.668895,65.45662,77.553102,69.175934,75.569968,65.899875,74.715476,51.698465,72.600514,83.069292,78.701094,80.267381,93.058427,71.11482,83.41879,76.748084,84.194464,67.561303,88.057966,78.431147,69.438661
1287.0,97.895347,84.900066,62.29199,86.092112,66.560538,78.361852,70.080109,76.295118,66.849876,75.636836,52.010733,73.348135,83.685245,79.570923,81.03441,93.234779,72.014527,84.036221,77.517428,84.851505,68.668592,88.468717,79.266617,69.606533
1286.0,97.961094,85.462498,63.121554,86.496734,67.607753,79.10781,70.9276,76.975784,67.747115,76.487019,52.319149,74.063691,84.257554,80.364716,81.731704,93.409944,72.867473,84.605944,78.237986,85.455236,69.70314,88.84586,80.046957,69.778032
1285.0,98.024304,85.982825,63.93964,86.87961,68.593522,79.794474,71.724039,77.614685,68.597999,77.27356,52.615131,74.74541,84.793063,81.090328,82.371808,93.588053,73.674304,85.138296,78.91517,86.015983,70.669846,89.192315,80.779309,69.952113
1284.0,98.082513,86.463456,64.739469,87.239647,69.51481,80.419785,72.470333,78.20916,69.400853,78.000823,52.901731,75.391862,85.295404,81.751298,82.958735,93.764053,74.434809,85.638822,79.555235,86.538288,71.571661,89.509985,81.464896,70.126949
1283.0,98.137191,86.908723,65.521733,87.581163,70.378428,80.98829,73.1712,78.763364,70.156681,78.677214,53.189252,76.007196,85.766823,82.353922,83.496495,93.928214,75.154763,86.108872,80.165919,87.023493,72.417107,89.801847,82.106329,70.301344
1282.0,98.192697,87.327667,66.288088,87.909064,71.195078,81.513251,73.835334,79.289152,70.872701,79.316541,53.478151,76.597445,86.211032,82.910261,83.99643,94.07711,75.843963,86.552698,80.75299,87.476693,73.217201,90.073467,82.711255,70.476042
1281.0,98.253806,87.728635,67.034986,88.223002,71.968824,82.004367,74.466383,79.793343,71.555858,79.929113,53.761414,77.166058,86.632964,83.430693,84.467754,94.216748,76.507995,86.978154,81.317054,87.905324,73.977105,90.330681,83.285376,70.654687
1280.0,98.321574,88.112264,67.759303,88.520254,72.699155,82.461897,75.062043,80.272394,72.20929,80.515906,54.039883,77.714371,87.035715,83.917939,84.908537,94.354333,77.144758,87.389268,81.855076,88.311523,74.695852,90.575463,83.826301,70.839919
1279.0,98.390475,88.473163,68.462082,88.802175,73.390234,82.885564,75.623009,80.721996,72.835485,81.074556,54.319272,78.242735,87.41946,84.373203,85.315822,94.491169,77.749409,87.782351,82.364872,88.692679,75.37437,90.806129,84.330352,71.027165
1278.0,98.452381,88.807537,69.142518,89.072707,74.049617,83.279938,76.154835,81.144664,73.436944,81.606091,54.595446,78.749595,87.783569,84.802881,85.697311,94.625396,78.321038,88.151242,82.847419,89.050117,76.01905,91.022044,84.80276,71.206892
1277.0,98.50506,89.116442,69.796597,89.331842,74.679063,83.64779,76.660471,81.545582,74.013174,82.111899,54.858445,79.232655,88.128072,85.213059,86.063,94.756848,78.864042,88.493913,83.305668,89.390838,76.636283,91.226001,85.254267,71.375372
1276.0,98.554736,89.40388,70.426085,89.576423,75.274543,83.987428,77.140464,81.928431,74.562975,82.590378,55.109045,79.693147,88.45358,85.602013,86.412539,94.88607,79.384257,88.814079,83.743741,89.719944,77.227579,91.421061,85.690109,71.53957
1275.0,98.609371,89.675472,71.039989,89.807802,75.835364,84.300657,77.601844,82.297835,75.090229,83.043185,55.356949,80.137291,88.762778,85.965008,86.741525,95.012301,79.884574,89.119443,84.167731,90.037736,77.792116,91.607005,86.108519,71.709204
1274.0,98.672163,89.93715,71.641579,90.033053,76.365425,84.594336,78.055894,82.658169,75.60095,83.479841,55.605518,80.571798,89.061545,86.302723,87.052782,95.136298,80.364086,89.417554,84.583868,90.344314,78.329852,91.781071,86.508207,71.887881
1273.0,98.742885,90.191223,72.222369,90.257106,76.865607,84.870453,78.503357,83.007011,76.093944,83.908259,55.851976,80.998692,89.354899,86.618571,87.350114,95.261827,80.821583,89.710039,84.993151,90.640023,78.839803,91.941095,86.890836,72.073714
1272.0,98.82122,90.434674,72.775144,90.478214,77.333905,85.124279,78.931208,83.337183,76.562021,84.324367,56.099133,81.415429,89.641389,86.912523,87.628178,95.390032,81.259562,89.991791,85.389759,90.920745,79.319783,92.0877,87.258112,72.263833
1271.0,98.9044,90.663269,73.304316,90.692213,77.77459,85.356086,79.32812,83.647891,77.003955,84.718506,56.351626,81.818387,89.914486,87.184968,87.881036,95.514532,81.682432,90.257894,85.766922,91.180056,79.771427,92.224732,87.61198,72.454684
1270.0,98.983696,90.874347,73.815124,90.895707,78.197588,85.573948,79.6944,83.945269,77.426569,85.088111,56.602417,82.204297,90.169277,87.441892,88.114751,95.626534,82.088941,90.507939,86.122171,91.417275,80.20131,92.357475,87.954308,72.641205
1269.0,99.0486,91.063768,74.301007,91.083098,78.60579,85.780377,80.03365,84.228963,77.832349,85.435975,56.837878,82.569485,90.404582,87.688224,88.339441,95.723819,82.469714,90.740634,86.455179,91.637016,80.613622,92.488992,88.28058,72.819461
1268.0,99.095581,91.226317,74.75329,91.246958,78.992416,85.967975,80.345773,84.488832,78.214932,85.76098,57.055484,82.911169,90.620059,87.921011,88.555072,95.811485,82.817256,90.950668,86.764997,91.841206,81.006973,92.618508,88.579165,72.988708
1267.0,99.130135,91.364604,75.178051,91.386238,79.353642,86.133611,80.633441,84.72051,78.571034,86.061015,57.264185,83.230739,90.816621,88.136732,88.756263,95.895423,83.136918,91.137586,87.05324,92.028938,81.381657,92.743898,88.844796,73.14971
1266.0,99.159888,91.492206,75.591216,91.510234,79.693725,86.2847,80.904275,84.934112,78.906629,86.341293,57.469215,83.533495,90.99934,88.339313,88.943281,95.97794,83.442145,91.312302,87.325268,92.203101,81.74286,92.863955,89.087708,73.303184
1265.0,99.188069,91.620871,75.99927,91.630674,80.014216,86.425264,81.16044,85.140486,79.225999,86.608984,57.668397,83.82394,91.174445,88.532396,89.116492,96.058092,83.739414,91.48626,87.583346,92.368698,82.09132,92.976922,89.320519,73.450736
1264.0,99.214854,91.748478,76.395876,91.753613,80.308916,86.547834,81.396451,85.338112,79.525316,86.862729,57.86135,84.103425,91.343025,88.710074,89.268179,96.13399,84.024622,91.658423,87.823954,92.525359,82.417946,93.079454,89.542633,73.595697
1263.0,99.242796,91.865457,76.775756,91.880787,80.575145,86.646187,81.612347,85.520537,79.80375,87.09785,58.04972,84.372627,91.501944,88.86503,89.393113,96.205516,84.293763,91.821204,88.047736,92.670294,82.715379,93.170019,89.747393,73.742084
1262.0,99.277633,91.96788,77.139977,92.011611,80.819723,86.724352,81.81715,85.687063,80.069857,87.318319,58.229389,84.632519,91.650253,89.000277,89.49996,96.275453,84.548097,91.974175,88.266014,92.807518,82.989122,93.251555,89.937014,73.892627
1261.0,99.322473,92.057243,77.486979,92.139219,81.046811,86.785442,82.013357,85.837937,80.328166,87.531994,58.394484,84.881453,91.789985,89.123173,89.599325,96.346586,84.787286,92.121669,88.488918,92.943841,83.249101,93.327747,90.118388,74.046368
1260.0,99.372693,92.132327,77.809616,92.2513,81.24889,86.822747,82.189744,85.967241,80.569305,87.736258,58.548501,85.115412,91.921592,89.233641,89.68789,96.417913,85.00739,92.261089,88.711039,93.075414,83.495739,93.398565,90.290074,74.196783
1259.0,99.418634,92.189521,78.103403,92.341844,81.415805,86.828709,82.335159,86.068741,80.783216,87.920261,58.701066,85.334054,92.043753,89.328271,89.757118,96.486248,85.209585,92.38516,88.917478,93.188893,83.722811,93.462568,90.445922,74.334958
1258.0,99.45439,92.227535,78.368398,92.417536,81.542178,86.799794,82.445777,86.141235,80.973676,88.080519,58.855337,85.543056,92.157081,89.409428,89.80904,96.551601,85.401619,92.494292,89.101174,93.278324,83.928342,93.521015,90.587037,74.458483
1257.0,99.483243,92.243058,78.600431,92.486134,81.618233,86.724005,82.510634,86.179912,81.150392,88.223749,59.00798,85.747952,92.263397,89.479578,89.849601,96.616995,85.586403,92.596286,89.266289,93.352436,84.113883,93.575753,90.717844,74.575768
1256.0,99.513676,92.22387,78.787662,92.542483,81.621363,86.574217,82.502851,86.169008,81.31521,88.355583,59.158444,85.949108,92.36203,89.532231,89.874091,96.683029,85.75827,92.694949,89.418251,93.423601,84.277412,93.624946,90.835927,74.698872
1255.0,99.550742,92.152364,78.914521,92.570813,81.522864,86.32064,82.393092,86.088491,81.464717,88.475484,59.307238,86.143938,92.450643,89.558832,89.872655,96.74684,85.913856,92.787701,89.558813,93.496635,84.415336,93.664853,90.936673,74.832727
1254.0,99.591733,92.012238,78.95816,92.555187,81.294939,85.939172,82.159006,85.919559,81.596992,88.58,59.447925,86.328225,92.527254,89.559793,89.843244,96.806564,86.055335,92.871822,89.687159,93.567667,84.527255,93.694421,91.020911,74.972609
1253.0,99.629027,91.786284,78.882376,92.481709,80.908209,85.403915,81.775344,85.639414,81.705638,88.661174,59.57241,86.492236,92.586659,89.539207,89.786446,96.861882,86.176937,92.94364,89.79706,93.625773,84.611143,93.714498,91.085454,75.109692
1252.0,99.655519,91.455779,78.653633,92.337459,80.338579,84.690741,81.215183,85.225185,81.77481,88.70354,59.682795,86.621762,92.61725,89.493205,89.693688,96.909493,86.25982,92.993602,89.875612,93.655236,84.657911,93.72369,91.113263,75.236274
1251.0,99.667878,91.015933,78.275545,92.119044,79.592079,83.805231,80.480679,84.677215,81.789638,88.691491,59.787515,86.707952,92.606681,89.411425,89.551369,96.943416,86.288589,93.011449,89.912063,93.643583,84.656861,93.718165,91.086339,75.347908
1250.0,99.66719,90.493668,77.801359,91.842464,78.720602,82.802931,79.627082,84.034677,81.743275,88.6173,59.887801,86.750431,92.548071,89.283348,89.348104,96.961158,86.261688,92.994057,89.903262,93.587757,84.599694,93.693788,91.001333,75.444987
1249.0,99.657979,89.944471,77.306438,91.538715,77.80996,81.77864,78.747683,83.363287,81.622676,88.473651,59.978609,86.744906,92.435139,89.093549,89.065921,96.964004,86.174251,92.938748,89.841541,93.48615,84.470874,93.644931,90.856977,75.532227
1248.0,99.646177,89.430448,76.850485,91.240497,76.954756,80.840575,77.938888,82.732514,81.393309,88.241398,60.060761,86.672702,92.25397,88.815172,88.671604,96.949273,85.998706,92.831328,89.701619,93.326028,84.239028,93.562209,90.631258,75.614598
1247.0,99.636581,88.994111,76.45358,90.972405,76.225045,80.075615,77.266166,82.19495,81.004541,87.889994,60.140802,86.50583,91.983673,88.413415,88.124664,96.907499,85.690572,92.64882,89.447357,93.083772,83.862025,93.432662,90.28391,75.694954
1246.0,99.630578,88.634147,76.08175,90.741545,75.620108,79.499401,76.727761,81.758607,80.39851,87.379172,60.220082,86.211006,91.598196,87.845421,87.380195,96.828355,85.201854,92.36757,89.043082,92.730369,83.288834,93.237829,89.772032,75.776303
1245.0,99.624608,88.295384,75.6489,90.526752,75.04602,79.029992,76.238626,81.367307,79.500367,86.645992,60.294763,85.736663,91.058179,87.046623,86.371156,96.701722,84.475911,91.953947,88.443826,92.224149,82.445076,92.947093,89.044199,75.862138
1244.0,99.610124,87.890068,75.05157,90.280416,74.361366,78.533629,75.671515,80.924604,78.206334,85.595943,60.365645,85.001844,90.305264,85.924175,85.001862,96.509029,83.43857,91.347349,87.577842,91.499467,81.223934,92.514947,88.025064,75.951302
1243.0,99.577042,87.345053,74.222,89.951932,73.465388,77.915141,74.936068,80.354202,76.396004,84.123892,60.436894,83.912188,89.276742,84.374743,83.17893,96.219405,82.012143,90.465251,86.354497,90.474857,79.504966,91.888814,86.627576,76.03535
1242.0,99.520653,86.644162,73.161665,89.518234,72.354838,77.173791,74.029631,79.645148,73.968276,82.155449,60.505751,82.395088,87.933885,82.314969,80.854558,95.80093,80.145956,89.23369,84.699983,89.081741,77.191357,91.022241,84.790846,76.10488
1241.0,99.446683,85.84182,71.944191,88.999658,71.121454,76.394967,73.032451,78.854162,70.900714,79.692101,60.564863,80.436864,86.290619,79.725614,78.063876,95.239556,77.852,87.628424,82.604687,87.303874,74.26172,89.89444,82.522786,76.157512
1240.0,99.368778,85.050883,70.705844,88.456435,69.923526,75.715252,72.081146,78.087181,67.338169,76.866654,60.615052,78.127032,84.444403,76.729937,74.978468,94.556653,75.253569,85.724898,80.178292,85.229507,70.850945,88.547297,79.951519,76.198041
1239.0,99.300281,84.411573,69.619592,87.971166,68.947829,75.28387,71.338997,77.475244,63.653981,73.985253,60.665401,75.695754,82.595064,73.66248,71.949275,93.820405,72.620046,83.738693,77.686733,83.092926,67.316892,87.123243,77.364913,76.233413
1238.0,99.248754,84.042859,68.838904,87.620534,68.34972,75.210662,70.946272,77.132997,60.383255,71.483338,60.720613,73.48782,81.011235,71.019598,69.446603,93.138439,70.321877,81.998116,75.509589,81.240649,64.189295,85.852046,75.165629,76.269264
1237.0,99.218794,84.000301,68.448675,87.450073,68.201134,75.523215,70.969243,77.115707,58.041702,69.785695,60.778133,71.857792,79.944867,69.28011,67.894296,92.624152,68.710492,80.831172,74.013458,80.008981,61.991488,84.9706,73.729663,76.308132
1236.0,99.21781,84.269025,68.466479,87.468468,68.489634,76.170577,71.391136,77.411669,56.958741,69.157237,60.837414,71.048672,79.547345,68.721668,67.516205,92.353478,68.008276,80.436816,73.421883,79.592989,61.053693,84.628157,73.263312,76.348637
