ν	LD-Alanina No Magnetizada Irradiada Petri	LD-Alanina Magnetizada Irradiada Petri	LD-Alanina  No Magnetizada Petri	LD-Alanina  Magnetizada Petri	L-Alanina No Magnetizada Irradiada Petri	L-Alanina Magnetizada Petri	L-Alanina Magnetizada Irradiada Petri	L-Alanina  No Magnetizada Petri	D-Alanina No Magnetizada Irradiada Petri	D-Alanina Magnetizada Irradiada Petri	D-Alanina  No Magnetizada Petri	D-Alanina  Magnetizada Petri
3800.0	99.59504	97.40777	97.136485	97.829617	98.11976	98.235045	98.167489	99.249863	98.517424	98.627745	98.130112	97.800064
3799.0	99.606611	97.414388	97.139712	97.823677	98.117456	98.223881	98.162537	99.264372	98.508118	98.624483	98.129604	97.795185
3798.0	99.618952	97.416027	97.146287	97.808768	98.120876	98.207679	98.164308	99.281528	98.496543	98.628008	98.130006	97.800079
3797.0	99.629549	97.415882	97.152189	97.790177	98.129007	98.20031	98.163922	99.292444	98.485917	98.632481	98.131651	97.809209
3796.0	99.639789	97.417246	97.152469	97.77169	98.135953	98.205464	98.159754	99.293423	98.47827	98.633128	98.131361	97.812245
3795.0	99.650574	97.420298	97.147847	97.755365	98.137367	98.214802	98.156804	99.28809	98.474516	98.629281	98.127088	97.804668
3794.0	99.660285	97.423329	97.144736	97.743783	98.134838	98.219889	98.158929	99.283069	98.475135	98.623565	98.122142	97.792603
3793.0	99.66738	97.425419	97.148067	97.740159	98.133009	98.220432	98.165661	99.281221	98.480541	98.619445	98.122236	97.785228
3792.0	99.672615	97.426376	97.156161	97.745265	98.134611	98.220124	98.175174	99.280044	98.490432	98.619532	98.129219	97.785166
3791.0	99.676767	97.425187	97.162646	97.754409	98.138466	98.219662	98.185434	99.275537	98.50247	98.623932	98.138423	97.787039
3790.0	99.678239	97.420462	97.162308	97.760582	98.141146	98.216741	98.193281	99.267671	98.512218	98.630532	98.143751	97.784509
3789.0	99.67516	97.412802	97.154807	97.760453	98.140349	98.209472	98.19565	99.261705	98.515792	98.637654	98.144337	97.777218
3788.0	99.669373	97.405678	97.143967	97.755856	98.136554	98.197833	98.19274	99.263119	98.513137	98.645641	98.144274	97.770299
3787.0	99.665543	97.402981	97.135445	97.751098	98.131874	98.183946	98.188084	99.271999	98.508594	98.654309	98.14748	97.769264
3786.0	99.666021	97.405675	97.134089	97.749512	98.127435	98.172284	98.184626	99.282714	98.507168	98.6598	98.153712	97.775908
3785.0	99.667829	97.411152	97.140944	97.751626	98.12199	98.167798	98.181984	99.289177	98.509616	98.657024	98.159254	97.787724
3784.0	99.665659	97.416082	97.151952	97.755427	98.114132	98.171769	98.178541	99.290223	98.512205	98.646183	98.160678	97.800222
3783.0	99.656932	97.419392	97.160541	97.757888	98.105859	98.180205	98.17464	99.289574	98.511649	98.634476	98.157596	97.809933
3782.0	99.644971	97.422629	97.162222	97.757472	98.102803	98.188161	98.172422	99.291095	98.509137	98.629917	98.152423	97.815949
3781.0	99.638473	97.428016	97.157811	97.755979	98.109898	98.194786	98.173779	99.294992	98.508977	98.634294	98.148517	97.819354
3780.0	99.645348	97.436082	97.152518	97.757258	98.125689	98.203351	98.178571	99.298234	98.51351	98.64158	98.148339	97.821271
3779.0	99.663963	97.444104	97.149145	97.762216	98.141022	98.214204	98.185255	99.29768	98.519354	98.644182	98.151367	97.820158
3778.0	99.681118	97.447004	97.14458	97.766029	98.146279	98.221101	98.190825	99.291844	98.52003	98.639126	98.152959	97.813069
3777.0	99.68135	97.440421	97.134858	97.76234	98.139605	98.217766	98.190779	99.280421	98.512003	98.627553	98.147619	97.799798
3776.0	99.65802	97.423456	97.1206	97.75041	98.126612	98.205005	98.181259	99.264188	98.497049	98.610778	98.134348	97.784066
3775.0	99.617979	97.399243	97.106083	97.736496	98.113966	98.188658	98.163388	99.245138	98.48009	98.589872	98.117036	97.770414
3774.0	99.576838	97.373251	97.095222	97.728021	98.104557	98.173251	98.144189	99.226464	98.465778	98.567645	98.101074	97.761526
3773.0	99.548179	97.350624	97.088933	97.72729	98.097692	98.159909	98.131034	99.21182	98.455999	98.548572	98.090377	97.758247
3772.0	99.536415	97.335304	97.08619	97.730316	98.092566	98.149956	98.124462	99.203534	98.449718	98.536024	98.085896	97.76054
3771.0	99.539067	97.330561	97.087653	97.731402	98.090343	98.148061	98.11938	99.201762	98.445016	98.531346	98.086494	97.76767
3770.0	99.552164	97.338017	97.096183	97.728829	98.09265	98.158098	98.11468	99.206807	98.442097	98.53577	98.091972	97.777716
3769.0	99.571694	97.355233	97.111616	97.724917	98.09904	98.17568	98.117325	99.219994	98.444296	98.550786	98.10264	97.78754
3768.0	99.592315	97.375874	97.12858	97.72196	98.107432	98.191045	98.132723	99.239618	98.454968	98.575142	98.11554	97.794927
3767.0	99.607104	97.392493	97.141368	97.722661	98.115764	98.200305	98.154706	99.260057	98.472466	98.6027	98.126403	97.801006
3766.0	99.61019	97.399535	97.14687	97.72899	98.121375	98.206044	98.168161	99.274145	98.488642	98.623968	98.131919	97.806818
3765.0	99.601381	97.39606	97.144977	97.738505	98.120486	98.209329	98.162743	99.277224	98.494163	98.631318	98.130198	97.809973
3764.0	99.586572	97.387136	97.138597	97.744903	98.11103	98.206657	98.142982	99.27117	98.487054	98.623697	98.12219	97.80763
3763.0	99.57249	97.381728	97.132517	97.74477	98.096064	98.195958	98.123572	99.263447	98.474819	98.60662	98.112705	97.801754
3762.0	99.563745	97.387577	97.131289	97.743253	98.083431	98.18258	98.117601	99.261858	98.467768	98.58956	98.108482	97.799195
3761.0	99.564468	97.405415	97.138053	97.749932	98.081081	98.176023	98.130512	99.268994	98.470939	98.58391	98.113338	97.805682
3760.0	99.575853	97.425773	97.153837	97.768593	98.091025	98.18138	98.157778	99.280832	98.480784	98.596427	98.125708	97.820143
3759.0	99.590883	97.434393	97.174262	97.791508	98.106073	98.193795	98.185991	99.290253	98.488623	98.620585	98.13926	97.834213
3758.0	99.598332	97.425133	97.190471	97.807767	98.115024	98.204548	98.200862	99.292401	98.488953	98.638817	98.14642	97.840518
3757.0	99.594545	97.405462	97.195973	97.815318	98.112734	98.210729	98.199132	99.28854	98.484079	98.638982	98.144149	97.840298
3756.0	99.583871	97.388281	97.190657	97.821407	98.103751	98.21616	98.189625	99.285877	98.481043	98.624311	98.137293	97.840704
3755.0	99.569268	97.380916	97.17848	97.834765	98.097171	98.226004	98.182094	99.292537	98.485066	98.606324	98.135255	97.846905
3754.0	99.550095	97.381229	97.164502	97.857241	98.09854	98.24165	98.177769	99.310277	98.494766	98.592866	98.143012	97.857519
3753.0	99.530761	97.381837	97.154592	97.880336	98.105519	98.258941	98.171285	99.329627	98.503184	98.584045	98.15407	97.866408
3752.0	99.523544	97.378168	97.155705	97.891193	98.11097	98.271791	98.160595	99.3356	98.504469	98.577148	98.155625	97.87013
3751.0	99.532356	97.373287	97.170449	97.888446	98.110022	98.280613	98.151382	99.325147	98.499522	98.572273	98.146209	97.873606
3750.0	99.544578	97.373172	97.190589	97.886434	98.10305	98.291283	98.149804	99.311126	98.493237	98.571727	98.138281	97.882834
3749.0	99.550938	97.378566	97.207949	97.896015	98.09277	98.306555	98.155845	99.303568	98.48825	98.576362	98.140248	97.896888
3748.0	99.556534	97.385383	97.223789	97.912341	98.08245	98.322745	98.167385	99.300986	98.484651	98.586293	98.153012	97.910532
3747.0	99.566606	97.389652	97.240614	97.922988	98.077859	98.332209	98.181693	99.299481	98.482724	98.6007	98.176659	97.919282
3746.0	99.576301	97.389139	97.254064	97.91741	98.08553	98.330123	98.190737	99.297671	98.482148	98.613953	98.204567	97.920103
3745.0	99.581297	97.386139	97.259482	97.901669	98.105654	98.329644	98.186443	99.297945	98.481766	98.61791	98.222926	97.914791
3744.0	99.585294	97.385535	97.253506	97.892715	98.125311	98.342619	98.17789	99.305305	98.480286	98.614209	98.224741	97.905114
3743.0	99.588104	97.386781	97.23592	97.887577	98.126626	98.352252	98.179488	99.316687	98.475226	98.609585	98.212385	97.889758
3742.0	99.585019	97.386087	97.214372	97.871681	98.104626	98.345055	98.188603	99.322018	98.464847	98.603416	98.192785	97.872098
3741.0	99.576303	97.383738	97.197444	97.847246	98.069427	98.333704	98.194105	99.319485	98.450766	98.592943	98.178032	97.859659
3740.0	99.568994	97.383832	97.1876	97.82642	98.035653	98.333351	98.191978	99.316538	98.436305	98.580789	98.176505	97.855842
3739.0	99.570062	97.388672	97.182125	97.815124	98.014097	98.343986	98.188321	99.321719	98.42429	98.573363	98.186009	97.857209
3738.0	99.57412	97.395268	97.175069	97.808534	98.008972	98.35335	98.188961	99.335242	98.41774	98.572018	98.193741	97.856155
3737.0	99.567604	97.400122	97.163033	97.800086	98.018522	98.3539	98.191046	99.347744	98.420146	98.570524	98.186523	97.849647
3736.0	99.551233	97.405613	97.150791	97.789029	98.036217	98.350953	98.190758	99.349559	98.433261	98.56619	98.164325	97.844109
3735.0	99.54616	97.416457	97.14803	97.780719	98.054017	98.354126	98.193133	99.341049	98.455283	98.567233	98.143511	97.850011
3734.0	99.567651	97.430267	97.159344	97.781293	98.066994	98.366543	98.202964	99.331113	98.480771	98.580804	98.140751	97.871864
3733.0	99.6047	97.43799	97.178346	97.790187	98.073843	98.384031	98.211779	99.325664	98.501219	98.60065	98.155815	97.902643
3732.0	99.634525	97.433117	97.1929	97.798326	98.073259	98.397571	98.206722	99.322811	98.506687	98.61429	98.173806	97.927533
3731.0	99.646862	97.417541	97.197221	97.794683	98.063716	98.397001	98.1869	99.3171	98.492608	98.615539	98.179929	97.934529
3730.0	99.648772	97.39923	97.196987	97.777368	98.047289	98.379523	98.164858	99.305778	98.465642	98.607345	98.172669	97.923686
3729.0	99.65145	97.386655	97.201559	97.75799	98.030806	98.354134	98.154291	99.292426	98.440024	98.596405	98.164294	97.906618
3728.0	99.65879	97.385208	97.212265	97.751402	98.021721	98.333904	98.159313	99.282857	98.42739	98.588299	98.165942	97.896361
3727.0	99.667808	97.395939	97.220918	97.762654	98.022869	98.325933	98.173572	99.279901	98.429478	98.58583	98.175093	97.898624
3726.0	99.673044	97.4138	97.218679	97.782322	98.030419	98.326081	98.187059	99.282952	98.43871	98.588109	98.178719	97.909789
3725.0	99.668576	97.429098	97.204561	97.794696	98.037914	98.323383	98.191927	99.290079	98.446245	98.590115	98.167125	97.921403
3724.0	99.652732	97.434771	97.185315	97.792162	98.042463	98.311652	98.185736	99.29911	98.44926	98.58761	98.143482	97.926144
3723.0	99.631883	97.432288	97.169602	97.780907	98.046368	98.294709	98.173091	99.307196	98.451387	98.583177	98.120915	97.92083
3722.0	99.617078	97.429751	97.162806	97.774493	98.053396	98.281513	98.16337	99.312103	98.458796	98.583792	98.1128	97.907549
3721.0	99.615744	97.434231	97.163823	97.779883	98.064262	98.276106	98.163715	99.312413	98.475693	98.592478	98.121871	97.891374
3720.0	99.626686	97.445839	97.167559	97.792358	98.076569	98.276034	98.172669	99.308708	98.500806	98.604724	98.140218	97.878283
3719.0	99.642171	97.458079	97.169808	97.801968	98.087811	98.27775	98.182398	99.304317	98.526374	98.613878	98.157398	97.872427
3718.0	99.653733	97.463484	97.170795	97.802604	98.097221	98.280576	98.186406	99.301666	98.542497	98.617643	98.16604	97.873421
3717.0	99.657283	97.459204	97.176043	97.797767	98.105248	98.286899	98.186131	99.300757	98.544382	98.619339	98.165762	97.878619
3716.0	99.651489	97.448044	97.191457	97.796866	98.112144	98.296823	98.188063	99.300833	98.535367	98.623165	98.162237	97.886164
3715.0	99.634437	97.436043	97.215669	97.807243	98.11751	98.305317	98.195269	99.302269	98.522682	98.629212	98.16285	97.895604
3714.0	99.60622	97.428029	97.238623	97.82708	98.120609	98.303634	98.20367	99.304992	98.509913	98.633569	98.169422	97.906485
3713.0	99.575356	97.426054	97.249176	97.843827	98.120962	98.287207	98.206071	99.305096	98.496167	98.632683	98.175765	97.916243
3712.0	99.555882	97.428661	97.247129	97.844927	98.118069	98.264372	98.19995	99.298159	98.480582	98.627351	98.176919	97.922608
3711.0	99.554621	97.432374	97.239882	97.829792	98.110533	98.249365	98.190209	99.285287	98.465898	98.622181	98.176179	97.923139
3710.0	99.566345	97.434579	97.231341	97.809865	98.097934	98.249072	98.183545	99.272242	98.456916	98.620216	98.17871	97.915932
3709.0	99.581655	97.435426	97.222149	97.797661	98.083528	98.261945	98.181897	99.264144	98.45736	98.620585	98.184969	97.902375
3708.0	99.595562	97.437046	97.213442	97.796484	98.072272	98.283446	98.183991	99.261836	98.468195	98.621594	98.193007	97.886335
3707.0	99.608654	97.43997	97.209474	97.802507	98.06718	98.30839	98.189846	99.26304	98.486023	98.623389	98.201991	97.873504
3706.0	99.623264	97.442888	97.212678	97.809722	98.068177	98.329971	98.201467	99.26517	98.504457	98.626956	98.212481	97.86791
3705.0	99.638459	97.44322	97.220023	97.812913	98.072701	98.339205	98.218627	99.266706	98.515944	98.631147	98.222686	97.869663
3704.0	99.649762	97.440571	97.224142	97.808569	98.077176	98.329652	98.234559	99.267003	98.516363	98.632263	98.227498	97.873399
3703.0	99.652936	97.436968	97.21929	97.795487	98.078192	98.303131	98.238592	99.265313	98.507843	98.627328	98.221105	97.871078
3702.0	99.648903	97.434923	97.207088	97.778101	98.074407	98.272262	98.226528	99.262574	98.49808	98.618328	98.204845	97.859657
3701.0	99.64436	97.434381	97.194169	97.764694	98.067613	98.250121	98.208577	99.261043	98.494612	98.612135	98.187548	97.845944
3700.0	99.646278	97.434042	97.186758	97.760993	98.062308	98.239734	98.20095	99.261394	98.500716	98.614922	98.177511	97.841874
3699.0	99.654945	97.43403	97.188439	97.76793	98.063287	98.237535	98.210369	99.263042	98.515545	98.627091	98.178618	97.855061
3698.0	99.663261	97.436091	97.199104	97.784033	98.072232	98.241028	98.228536	99.266185	98.535205	98.643057	98.19045	97.881239
3697.0	99.664174	97.441475	97.214795	97.807151	98.085939	98.250432	98.241587	99.271825	98.553179	98.655183	98.208889	97.906748
3696.0	99.656386	97.448845	97.230327	97.833764	98.098067	98.263995	98.242411	99.280464	98.562105	98.658471	98.226877	97.919982
3695.0	99.642616	97.456169	97.241043	97.858609	98.103671	98.276391	98.233541	99.291395	98.558588	98.652404	98.238039	97.920267
3694.0	99.626007	97.462879	97.24542	97.878138	98.102736	98.282249	98.221432	99.303126	98.54542	98.640681	98.2398	97.916943
3693.0	99.611896	97.471451	97.245831	97.892877	98.100033	98.280087	98.212274	99.314441	98.530754	98.631259	98.23541	97.919594
3692.0	99.608976	97.484168	97.248686	97.904984	98.101608	98.271552	98.2108	99.323512	98.523325	98.633792	98.231438	97.931214
3691.0	99.62342	97.499977	97.260189	97.912726	98.11048	98.259943	98.216606	99.326259	98.527911	98.651987	98.232841	97.947188
3690.0	99.649018	97.512278	97.279802	97.911468	98.123834	98.251093	98.221471	99.319397	98.541153	98.675889	98.239568	97.961103
3689.0	99.668863	97.513504	97.295853	97.901716	98.135688	98.249955	98.216422	99.306765	98.553759	98.68819	98.247291	97.967964
3688.0	99.673544	97.502747	97.293604	97.88826	98.143164	98.252782	98.203854	99.295995	98.559313	98.682337	98.249094	97.964063
3687.0	99.671372	97.48674	97.275035	97.874894	98.148708	98.253646	98.195854	99.290252	98.559213	98.668929	98.241773	97.951395
3686.0	99.675088	97.474804	97.257048	97.865246	98.156247	98.25617	98.201565	99.289112	98.559446	98.6626	98.233033	97.937949
3685.0	99.68533	97.472293	97.252032	97.862108	98.166478	98.266439	98.219309	99.291274	98.563049	98.667959	98.232617	97.930441
3684.0	99.691429	97.479109	97.257096	97.863822	98.175439	98.281248	98.240209	99.295616	98.567146	98.678973	98.242685	97.92946
3683.0	99.683777	97.490556	97.260323	97.865665	98.177991	98.288185	98.257085	99.301568	98.565927	98.687517	98.256904	97.932583
3682.0	99.662402	97.501848	97.254224	97.8666	98.173761	98.279647	98.267972	99.309785	98.558492	98.689871	98.267565	97.939069
3681.0	99.635299	97.510517	97.243553	97.872556	98.167657	98.264456	98.272772	99.321917	98.550434	98.685383	98.271392	97.951083
3680.0	99.612438	97.5154	97.238731	97.889226	98.163585	98.259247	98.272049	99.338743	98.547403	98.674655	98.269107	97.968145
3679.0	99.597932	97.513308	97.242365	97.912205	98.159775	98.266319	98.268644	99.358045	98.548065	98.660478	98.262952	97.983438
3678.0	99.585838	97.499433	97.244158	97.926007	98.151831	98.265844	98.264283	99.372701	98.544292	98.647577	98.253815	97.985812
3677.0	99.565811	97.474449	97.232398	97.915887	98.139514	98.237928	98.251763	99.370448	98.528819	98.637501	98.239576	97.967145
3676.0	99.538492	97.451571	97.215491	97.889745	98.129751	98.198549	98.221477	99.347946	98.504439	98.627783	98.224654	97.934151
3675.0	99.518779	97.445955	97.211903	97.87296	98.128317	98.181767	98.183826	99.322728	98.483099	98.620422	98.222471	97.901832
3674.0	99.518235	97.456889	97.225573	97.87351	98.133572	98.189965	98.162487	99.309561	98.47465	98.620986	98.233056	97.877393
3673.0	99.534662	97.473244	97.247828	97.878432	98.142331	98.203434	98.168921	99.304196	98.481284	98.631802	98.245388	97.862362
3672.0	99.558662	97.487252	97.267286	97.878398	98.153022	98.212219	98.197214	99.298651	98.49916	98.650811	98.256261	97.859888
3671.0	99.586082	97.49813	97.274813	97.874603	98.164622	98.220579	98.230536	99.289971	98.522312	98.67188	98.264611	97.87081
3670.0	99.619497	97.507737	97.27188	97.875648	98.17641	98.239461	98.252829	99.283407	98.545264	98.688351	98.270017	97.890857
3669.0	99.655256	97.515226	97.264853	97.886164	98.187144	98.265537	98.260423	99.28682	98.564226	98.697508	98.275568	97.91018
3668.0	99.683072	97.518182	97.257403	97.89951	98.195463	98.280792	98.25847	99.29695	98.577591	98.699206	98.28036	97.921767
3667.0	99.698463	97.517903	97.252929	97.908109	98.201034	98.277317	98.2524	99.304062	98.585011	98.695292	98.282462	97.927828
3666.0	99.705584	97.519176	97.254525	97.911025	98.204602	98.262799	98.246327	99.305245	98.586742	98.690936	98.284355	97.933056
3665.0	99.711086	97.525552	97.263254	97.910343	98.20776	98.249078	98.243775	99.304948	98.584584	98.692547	98.288639	97.937923
3664.0	99.716714	97.535246	97.277104	97.906302	98.211362	98.242433	98.2464	99.307565	98.581309	98.702088	98.294244	97.940034
3663.0	99.718345	97.542538	97.291093	97.897209	98.213231	98.2418	98.252158	99.312672	98.57856	98.714082	98.297424	97.939098
3662.0	99.712351	97.543768	97.300837	97.883725	98.2092	98.24453	98.256561	99.316803	98.576717	98.720605	98.295262	97.939293
3661.0	99.701687	97.541507	97.306577	97.871687	98.197436	98.25155	98.257002	99.319144	98.576696	98.719762	98.288806	97.945513
3660.0	99.693263	97.541727	97.310991	97.867036	98.179999	98.263397	98.255674	99.32262	98.579559	98.717418	98.28155	97.956395
3659.0	99.689713	97.546907	97.313524	97.869654	98.160721	98.274863	98.255755	99.329308	98.583775	98.718962	98.275394	97.963722
3658.0	99.686492	97.55276	97.308847	97.873904	98.143874	98.27823	98.255355	99.337038	98.584823	98.721662	98.269137	97.95979
3657.0	99.677515	97.552742	97.294322	97.876787	98.135138	98.274698	98.246882	99.342312	98.580089	98.717034	98.262445	97.947038
3656.0	99.663545	97.545877	97.276406	97.882049	98.139312	98.274509	98.227652	99.346459	98.573107	98.703256	98.259927	97.936619
3655.0	99.651155	97.537868	97.266745	97.891712	98.154354	98.281743	98.206381	99.353526	98.570012	98.689019	98.265185	97.935865
3654.0	99.645095	97.535212	97.273636	97.90235	98.171494	98.291235	98.196007	99.364846	98.573303	98.683919	98.276924	97.943814
3653.0	99.64391	97.540125	97.295139	97.911176	98.181458	98.297373	98.204132	99.37897	98.580746	98.691093	98.291975	97.956461
3652.0	99.642992	97.549188	97.318506	97.918889	98.179065	98.298627	98.228471	99.391862	98.587443	98.707637	98.304509	97.970478
3651.0	99.64044	97.554888	97.329219	97.926686	98.165902	98.29817	98.255803	99.396588	98.588573	98.727267	98.305218	97.983528
3650.0	99.63762	97.551826	97.326338	97.935719	98.150553	98.303488	98.26886	99.392145	98.582813	98.743835	98.293745	97.996331
3649.0	99.63576	97.544524	97.321359	97.946377	98.142119	98.316782	98.262397	99.389817	98.573744	98.755323	98.285059	98.010441
3648.0	99.637208	97.544987	97.321232	97.956552	98.143401	98.330284	98.248052	99.398575	98.567858	98.762798	98.289119	98.022872
3647.0	99.646173	97.559519	97.32353	97.964081	98.151676	98.338005	98.240796	99.41273	98.57019	98.766801	98.299589	98.028139
3646.0	99.664436	97.582278	97.324079	97.969697	98.162034	98.342714	98.246515	99.421199	98.580713	98.76724	98.30803	98.024115
