ν,L-Alanina No Magnetizada Irradiada Petri,L-Alanina No Magnetizada  Eppendorf,L-Alanina Magnetizada Petri,L-Alanina Magnetizada Irradiada Petri,L-Alanina Magnetizada Eppendorf,L-Alanina Irradiada No Magnetizada Eppendorf,L-Alanina Irradiada  Magnetizada Eppendorf,L-Alanina  No Magnetizada Petri
3701.0,98.067613,98.034014,98.250121,98.208577,98.436889,97.934862,98.481055,99.261043
3700.0,98.062308,98.034101,98.239734,98.20095,98.433387,97.930894,98.49396,99.261394
3699.0,98.063287,98.037409,98.237535,98.210369,98.436817,97.92208,98.501994,99.263042
3698.0,98.072232,98.040038,98.241028,98.228536,98.446141,97.915886,98.502623,99.266185
3697.0,98.085939,98.041592,98.250432,98.241587,98.457598,97.915346,98.497577,99.271825
3696.0,98.098067,98.045471,98.263995,98.242411,98.465074,97.917777,98.491719,99.280464
3695.0,98.103671,98.053812,98.276391,98.233541,98.463779,97.918671,98.48995,99.291395
3694.0,98.102736,98.064932,98.282249,98.221432,98.454932,97.916704,98.49519,99.303126
3693.0,98.100033,98.076582,98.280087,98.212274,98.447673,97.915536,98.508758,99.314441
3692.0,98.101608,98.088544,98.271552,98.2108,98.453999,97.921933,98.5297,99.323512
3691.0,98.11048,98.100854,98.259943,98.216606,98.478752,97.940149,98.553208,99.326259
3690.0,98.123834,98.109392,98.251093,98.221471,98.510417,97.964953,98.56964,99.319397
3689.0,98.135688,98.108134,98.249955,98.216422,98.527187,97.981347,98.570984,99.306765
3688.0,98.143164,98.097209,98.252782,98.203854,98.517353,97.980599,98.559266,99.295995
3687.0,98.148708,98.085191,98.253646,98.195854,98.490187,97.97055,98.54392,99.290252
3686.0,98.156247,98.080301,98.25617,98.201565,98.465756,97.96381,98.532021,99.289112
3685.0,98.166478,98.083839,98.266439,98.219309,98.45758,97.965308,98.525445,99.291274
3684.0,98.175439,98.092345,98.281248,98.240209,98.464147,97.972439,98.523142,99.295616
3683.0,98.177991,98.101344,98.288185,98.257085,98.474966,97.980876,98.5232,99.301568
3682.0,98.173761,98.108533,98.279647,98.267972,98.48374,97.988014,98.525165,99.309785
3681.0,98.167657,98.113735,98.264456,98.272772,98.49163,97.992902,98.530153,99.321917
3680.0,98.163585,98.116597,98.259247,98.272049,98.500593,97.994484,98.539033,99.338743
3679.0,98.159775,98.114869,98.266319,98.268644,98.508246,97.991566,98.549534,99.358045
3678.0,98.151831,98.106198,98.265844,98.264283,98.511079,97.985003,98.557503,99.372701
3677.0,98.139514,98.092012,98.237928,98.251763,98.509559,97.981798,98.56178,99.370448
3676.0,98.129751,98.078609,98.198549,98.221477,98.507492,97.988688,98.564832,99.347946
3675.0,98.128317,98.071249,98.181767,98.183826,98.506484,98.000342,98.567386,99.322728
3674.0,98.133572,98.069148,98.189965,98.162487,98.505377,98.009068,98.568175,99.309561
3673.0,98.142331,98.068263,98.203434,98.168921,98.50448,98.015524,98.565723,99.304196
3672.0,98.153022,98.067462,98.212219,98.197214,98.507595,98.020806,98.559559,99.298651
3671.0,98.164622,98.070986,98.220579,98.230536,98.518174,98.026515,98.553833,99.289971
3670.0,98.17641,98.081636,98.239461,98.252829,98.531047,98.034201,98.553298,99.283407
3669.0,98.187144,98.09405,98.265537,98.260423,98.536201,98.041268,98.556668,99.28682
3668.0,98.195463,98.100379,98.280792,98.25847,98.531332,98.046249,98.559701,99.29695
3667.0,98.201034,98.100322,98.277317,98.2524,98.523498,98.050466,98.560089,99.304062
3666.0,98.204602,98.102089,98.262799,98.246327,98.522601,98.053887,98.557727,99.305245
3665.0,98.20776,98.114528,98.249078,98.243775,98.534783,98.055007,98.553986,99.304948
3664.0,98.211362,98.137958,98.242433,98.2464,98.557342,98.053014,98.549951,99.307565
3663.0,98.213231,98.162466,98.2418,98.252158,98.580577,98.04882,98.545415,99.312672
3662.0,98.2092,98.176576,98.24453,98.256561,98.594834,98.044998,98.540105,99.316803
3661.0,98.197436,98.178161,98.25155,98.257002,98.59708,98.043594,98.535432,99.319144
3660.0,98.179999,98.174221,98.263397,98.255674,98.59125,98.044524,98.534,99.32262
3659.0,98.160721,98.170866,98.274863,98.255755,98.582548,98.045993,98.537134,99.329308
3658.0,98.143874,98.167035,98.27823,98.255355,98.572755,98.0465,98.543631,99.337038
3657.0,98.135138,98.159107,98.274698,98.246882,98.560379,98.046287,98.550866,99.342312
3656.0,98.139312,98.149269,98.274509,98.227652,98.544891,98.045886,98.557008,99.346459
3655.0,98.154354,98.144716,98.281743,98.206381,98.529359,98.046418,98.561691,99.353526
3654.0,98.171494,98.148948,98.291235,98.196007,98.518897,98.04864,98.564105,99.364846
3653.0,98.181458,98.158428,98.297373,98.204132,98.517431,98.050092,98.562462,99.37897
3652.0,98.179065,98.166559,98.298627,98.228471,98.525254,98.047231,98.557069,99.391862
3651.0,98.165902,98.167731,98.29817,98.255803,98.538552,98.04186,98.552497,99.396588
3650.0,98.150553,98.159736,98.303488,98.26886,98.551425,98.038888,98.55292,99.392145
3649.0,98.142119,98.14464,98.316782,98.262397,98.559858,98.037607,98.556026,99.389817
3648.0,98.143401,98.127421,98.330284,98.248052,98.564315,98.033904,98.557535,99.398575
3647.0,98.151676,98.113779,98.338005,98.240796,98.567465,98.027942,98.557221,99.41273
3646.0,98.162034,98.107332,98.342714,98.246515,98.571868,98.022666,98.556198,99.421199
3645.0,98.169996,98.108557,98.350007,98.262177,98.579711,98.019427,98.553688,99.419202
3644.0,98.173512,98.117952,98.363267,98.281056,98.591194,98.016464,98.547818,99.410697
3643.0,98.172921,98.13614,98.382432,98.297327,98.603567,98.009746,98.53809,99.403598
3642.0,98.16981,98.158687,98.402779,98.308305,98.612139,97.996855,98.5265,99.401709
3641.0,98.166192,98.17493,98.416908,98.314172,98.612845,97.979686,98.516018,99.402203
3640.0,98.164106,98.175872,98.419637,98.315253,98.605058,97.964661,98.508615,99.399823
3639.0,98.164297,98.163322,98.413535,98.310541,98.59202,97.958286,98.504632,99.393347
3638.0,98.164483,98.148514,98.406855,98.300301,98.577996,97.962033,98.503234,99.386381
3637.0,98.160329,98.14161,98.406363,98.287815,98.565256,97.971079,98.502989,99.382615
3636.0,98.149229,98.144088,98.414002,98.276861,98.554118,97.977678,98.502818,99.382723
3635.0,98.132839,98.150831,98.428424,98.268534,98.544609,97.97678,98.503006,99.38524
3634.0,98.115374,98.156971,98.447278,98.263012,98.537283,97.969114,98.504642,99.389305
3633.0,98.100049,98.160866,98.466645,98.26304,98.532593,97.959883,98.507481,99.39499
3632.0,98.088023,98.162628,98.481868,98.272231,98.530616,97.953664,98.509299,99.402274
3631.0,98.079496,98.162957,98.491891,98.288469,98.531238,97.951522,98.508126,99.410517
3630.0,98.074199,98.163194,98.506019,98.299708,98.533635,97.952452,98.504807,99.418623
3629.0,98.06993,98.163469,98.537673,98.296101,98.534978,97.951729,98.500691,99.429171
3628.0,98.062729,98.161937,98.57715,98.284758,98.533432,97.942647,98.495285,99.445705
3627.0,98.053291,98.158395,98.597611,98.27665,98.534595,97.929512,98.489383,99.46138
3626.0,98.047888,98.155839,98.590108,98.272377,98.547677,97.922539,98.484235,99.466995
3625.0,98.050603,98.157386,98.564061,98.267145,98.575013,97.924747,98.480446,99.462849
3624.0,98.058191,98.163284,98.529548,98.258711,98.607756,97.934245,98.47892,99.454491
3623.0,98.062769,98.170712,98.492912,98.249798,98.63283,97.949435,98.480543,99.445779
3622.0,98.060184,98.176523,98.460327,98.245402,98.645248,97.969034,98.485903,99.437741
3621.0,98.055521,98.180492,98.43969,98.248685,98.651354,97.989896,98.495468,99.430983
3620.0,98.058395,98.184987,98.437528,98.258788,98.659328,98.005329,98.508223,99.42915
3619.0,98.070902,98.191167,98.451471,98.271787,98.66799,98.007701,98.520736,99.438705
3618.0,98.083957,98.196983,98.468517,98.283335,98.668638,97.997219,98.530242,99.461634
3617.0,98.08856,98.199463,98.477395,98.290751,98.657472,97.985192,98.536664,99.491214
3616.0,98.084899,98.196845,98.477796,98.292977,98.640492,97.984232,98.540271,99.5165
3615.0,98.079676,98.189027,98.475895,98.289138,98.626357,97.998581,98.54072,99.526272
3614.0,98.078672,98.178638,98.478949,98.279908,98.617571,98.021264,98.538177,99.514737
3613.0,98.082878,98.171162,98.492498,98.27144,98.609458,98.03902,98.533743,99.488915
3612.0,98.090632,98.172848,98.517478,98.273633,98.598021,98.04195,98.528389,99.467242
3611.0,98.10102,98.187876,98.54951,98.29119,98.586866,98.028942,98.522049,99.46629
3610.0,98.112966,98.215042,98.580207,98.318025,98.584307,98.00573,98.514618,99.487335
3609.0,98.122672,98.245942,98.599734,98.340962,98.594298,97.981221,98.508258,99.514759
3608.0,98.124935,98.268033,98.602829,98.350267,98.611188,97.963507,98.505883,99.530091
3607.0,98.117992,98.274405,98.5934,98.346925,98.625806,97.955579,98.50722,99.530052
3606.0,98.10611,98.270938,98.582677,98.339872,98.635605,97.95516,98.508705,99.527428
3605.0,98.09622,98.271219,98.58074,98.339188,98.645227,97.957663,98.506892,99.53629
3604.0,98.092975,98.284448,98.589691,98.35088,98.659226,97.959529,98.501662,99.558785
3603.0,98.096608,98.307447,98.603881,98.372974,98.677045,97.96058,98.49637,99.583059
3602.0,98.103639,98.328059,98.615641,98.394676,98.695099,97.963286,98.495821,99.593402
3601.0,98.108985,98.336182,98.620623,98.403488,98.711474,97.970243,98.503046,99.583369
3600.0,98.109242,98.332784,98.61902,98.396518,98.727096,97.980195,98.516732,99.561525
3599.0,98.105841,98.328032,98.614378,98.382369,98.742486,97.988259,98.53152,99.543641
3598.0,98.104974,98.332128,98.612529,98.372601,98.755539,97.990512,98.541365,99.540255
3597.0,98.113597,98.348464,98.621101,98.372648,98.76403,97.988186,98.543253,99.551744
3596.0,98.13309,98.372281,98.644348,98.379842,98.768401,97.986355,98.538376,99.571237
3595.0,98.155899,98.39383,98.677454,98.386652,98.770446,97.988921,98.530584,99.588955
3594.0,98.17024,98.404151,98.70775,98.38742,98.769994,97.993726,98.522932,99.598165
3593.0,98.169699,98.399809,98.72369,98.382281,98.76519,97.995611,98.516728,99.598579
3592.0,98.157016,98.382542,98.722576,98.376382,98.755562,97.993252,98.51277,99.595027
3591.0,98.139443,98.356752,98.709596,98.375134,98.743824,97.990298,98.512957,99.593586
3590.0,98.12345,98.328792,98.691753,98.379808,98.73459,97.992661,98.520002,99.596253
3589.0,98.114114,98.30841,98.67631,98.386276,98.732253,98.004788,98.534943,99.598585
3588.0,98.11513,98.305099,98.672237,98.390254,98.737517,98.024778,98.552865,99.595189
3587.0,98.125519,98.320479,98.684598,98.393411,98.746528,98.042395,98.564666,99.588281
3586.0,98.139046,98.347997,98.707607,98.40034,98.756856,98.048979,98.566225,99.585236
3585.0,98.148795,98.380116,98.729409,98.411748,98.771428,98.046005,98.560842,99.590854
3584.0,98.150669,98.410926,98.740581,98.424769,98.793421,98.040726,98.553111,99.605029
3583.0,98.144027,98.434139,98.737481,98.436244,98.819796,98.038049,98.545056,99.62389
3582.0,98.131728,98.445255,98.722532,98.443499,98.842685,98.038493,98.537776,99.64026
3581.0,98.119409,98.445305,98.704747,98.444742,98.855759,98.040258,98.532873,99.647534
3580.0,98.113798,98.44116,98.695722,98.441383,98.858426,98.041874,98.531398,99.645349
3579.0,98.119721,98.440591,98.701529,98.439042,98.854247,98.044305,98.532279,99.640385
3578.0,98.136682,98.446675,98.717463,98.443446,98.847001,98.049984,98.533599,99.640061
3577.0,98.157579,98.456887,98.731873,98.45454,98.839736,98.059972,98.535396,99.645113
3576.0,98.171363,98.466265,98.735408,98.465207,98.835703,98.071326,98.53901,99.649034
3575.0,98.16874,98.471015,98.72666,98.466763,98.837308,98.078654,98.543814,99.644558
3574.0,98.147595,98.470056,98.711219,98.455889,98.842945,98.078829,98.546067,99.631149
3573.0,98.114518,98.465626,98.697662,98.437124,98.847721,98.073461,98.542992,99.617234
3572.0,98.081392,98.462282,98.693905,98.419893,98.84818,98.066857,98.536431,99.61485
3571.0,98.060135,98.464648,98.704788,98.413333,98.846124,98.06122,98.531612,99.632274
3570.0,98.058678,98.47434,98.728899,98.421376,98.846845,98.055791,98.532537,99.668806
3569.0,98.078619,98.488576,98.757411,98.439984,98.854262,98.050664,98.539445,99.713362
3568.0,98.113091,98.500973,98.778512,98.459654,98.867034,98.049529,98.548817,99.74922
3567.0,98.148442,98.505452,98.787235,98.474022,98.879676,98.054165,98.55571,99.766691
3566.0,98.173578,98.501405,98.789375,98.484448,98.889181,98.060256,98.557961,99.769957
3565.0,98.188616,98.495174,98.794819,98.494345,98.899728,98.063337,98.557237,99.769188
3564.0,98.200708,98.494424,98.808199,98.503565,98.917124,98.063705,98.554707,99.771183
3563.0,98.213949,98.502149,98.825224,98.509218,98.940052,98.063596,98.549172,99.776969
3562.0,98.225116,98.517035,98.836942,98.508911,98.959675,98.06401,98.540179,99.782966
3561.0,98.227028,98.537081,98.838084,98.50268,98.968044,98.064826,98.531099,99.784607
3560.0,98.215366,98.560672,98.831442,98.493289,98.966018,98.066959,98.527642,99.780513
3559.0,98.193101,98.585201,98.824812,98.485366,98.96219,98.072197,98.532398,99.774613
3558.0,98.168878,98.605873,98.824477,98.483364,98.963888,98.080822,98.541796,99.773453
3557.0,98.151235,98.617487,98.831748,98.489384,98.970691,98.08994,98.549209,99.781704
3556.0,98.143846,98.618617,98.8438,98.502231,98.977634,98.095507,98.550591,99.799647
3555.0,98.145316,98.613947,98.856783,98.518481,98.983081,98.095824,98.546717,99.824022
3554.0,98.152281,98.611485,98.868926,98.534669,98.991078,98.093418,98.54123,99.849692
3553.0,98.16258,98.616666,98.88231,98.549483,99.00618,98.092195,98.537459,99.872147
3552.0,98.175773,98.629371,98.900395,98.564483,99.028265,98.093171,98.536965,99.889632
3551.0,98.191716,98.646472,98.924032,98.58196,99.053413,98.093492,98.539607,99.903815
3550.0,98.208973,98.664965,98.950301,98.601429,99.077612,98.090162,98.543817,99.917574
3549.0,98.224136,98.681159,98.974394,98.618104,99.097309,98.083681,98.547032,99.931443
3548.0,98.232864,98.689798,98.991235,98.625081,99.10833,98.078144,98.546867,99.941787
3547.0,98.232893,98.688215,98.997525,98.61835,99.107778,98.076974,98.54259,99.944532
3546.0,98.226962,98.681727,98.994442,98.601299,99.098193,98.079252,98.536288,99.941224
3545.0,98.221504,98.68087,98.987984,98.583988,99.088258,98.081523,98.532313,99.939316
3544.0,98.220642,98.69058,98.983903,98.576469,99.086897,98.083176,98.534021,99.943916
3543.0,98.221778,98.704569,98.982288,98.582069,99.09585,98.086943,98.540156,99.951359
3542.0,98.218236,98.712561,98.978616,98.595949,99.108524,98.093989,98.544953,99.95311
3541.0,98.206715,98.711795,98.970065,98.609836,99.11685,98.101398,98.543074,99.945482
3540.0,98.191762,98.709618,98.959636,98.618311,99.119202,98.105867,98.534814,99.93381
3539.0,98.182764,98.715682,98.954315,98.621286,99.121383,98.10775,98.52608,99.927507
3538.0,98.186014,98.733253,98.959274,98.621407,99.129843,98.109812,98.522724,99.931637
3537.0,98.199434,98.757507,98.9742,98.620497,99.144771,98.1125,98.524976,99.944222
3536.0,98.214351,98.779806,98.993392,98.619431,99.16049,98.11255,98.527652,99.960493
3535.0,98.222809,98.79346,99.00964,98.619756,99.172119,98.107167,98.525949,99.977929
3534.0,98.223137,98.797414,99.01893,98.623559,99.179957,98.097681,98.520274,99.997042
3533.0,98.219514,98.796253,99.022759,98.631143,99.18703,98.088614,98.515525,100.018775
3532.0,98.217567,98.796616,99.026176,98.640618,99.194521,98.083646,98.51618,100.042642
3531.0,98.220818,98.802639,99.033377,98.65015,99.200901,98.083483,98.522265,100.066067
3530.0,98.229096,98.81346,99.04521,98.659671,99.204364,98.086021,98.529303,100.084237
3529.0,98.237775,98.823907,99.060012,98.669495,99.204782,98.08779,98.531942,100.09122
3528.0,98.238977,98.827515,99.075225,98.678546,99.203841,98.085791,98.527783,100.083759
3527.0,98.227233,98.821112,99.087709,98.685267,99.204632,98.079535,98.518454,100.065818
3526.0,98.20653,98.809111,99.094366,98.689542,99.210527,98.071948,98.507984,100.048001
3525.0,98.189816,98.80281,99.094455,98.692222,99.222573,98.067708,98.5006,100.040372
3524.0,98.188738,98.812395,99.091663,98.693405,99.237362,98.069667,98.499111,100.04549
3523.0,98.20318,98.837523,99.092291,98.693069,99.249135,98.076346,98.503775,100.0588
3522.0,98.22277,98.867001,99.099726,98.693196,99.255114,98.083624,98.512255,100.075016
3521.0,98.237197,98.888014,99.110397,98.696766,99.257629,98.08886,98.520946,100.091919
3520.0,98.242203,98.894742,99.115693,98.703681,99.260279,98.09305,98.526828,100.10767
3519.0,98.23755,98.890175,99.109974,98.709723,99.263856,98.098724,98.528641,100.117972
3518.0,98.225333,98.883912,99.0977,98.711741,99.267656,98.106443,98.527019,100.119151
3517.0,98.212234,98.887749,99.092196,98.712724,99.27337,98.113584,98.523878,100.11374
3516.0,98.208357,98.907945,99.104381,98.719325,99.284904,98.116563,98.521557,100.1101
3515.0,98.219102,98.938466,99.132001,98.734222,99.303362,98.114404,98.522211,100.11487
3514.0,98.238818,98.963767,99.160921,98.752843,99.323768,98.109721,98.527,100.12725
3513.0,98.255716,98.971815,99.177825,98.767648,99.338421,98.106183,98.534974,100.14118
3512.0,98.262669,98.964184,99.180953,98.774091,99.343204,98.104871,98.542634,100.151987
3511.0,98.260852,98.952099,99.17857,98.772171,99.339822,98.103494,98.545511,100.159632
3510.0,98.253633,98.943657,99.178992,98.764123,99.332352,98.099205,98.541378,100.166541
3509.0,98.240997,98.937592,99.183679,98.752118,99.323131,98.091897,98.532182,100.173698
3508.0,98.222102,98.929065,99.188913,98.738168,99.312912,98.084193,98.52245,100.179638
3507.0,98.200468,98.917741,99.19112,98.725214,99.304004,98.078781,98.515885,100.182673
3506.0,98.183231,98.908595,99.189276,98.717291,99.301193,98.076711,98.513707,100.183001
3505.0,98.175459,98.906791,99.184285,98.717104,99.308208,98.077714,98.515055,100.182407
3504.0,98.176525,98.912833,99.178158,98.722567,99.322888,98.080589,98.517681,100.182157
3503.0,98.182073,98.921929,99.173945,98.726705,99.336654,98.082789,98.518918,100.181768
3502.0,98.188258,98.928222,99.174673,98.723104,99.340612,98.08146,98.517546,100.179909
3501.0,98.193057,98.92974,99.180819,98.711639,99.332774,98.076123,98.514589,100.176021
3500.0,98.19524,98.928932,99.188679,98.698432,99.319353,98.069329,98.511425,100.170902
3499.0,98.195302,98.929244,99.192704,98.691274,99.310168,98.064149,98.507778,100.166439
3498.0,98.197694,98.932833,99.191235,98.695905,99.313301,98.061889,98.50268,100.165826
3497.0,98.208609,98.940966,99.189205,98.71393,99.331445,98.062757,98.497063,100.17283
3496.0,98.228226,98.953588,99.19248,98.740202,99.359531,98.067279,98.493955,100.187993
3495.0,98.246489,98.967078,99.199041,98.762479,99.385552,98.075445,98.495564,100.204493
3494.0,98.250208,98.975008,99.199206,98.768424,99.396791,98.084763,98.501027,100.21069
3493.0,98.235407,98.974353,99.186833,98.75636,99.388417,98.090945,98.507323,100.20021
3492.0,98.211099,98.970375,99.167889,98.737717,99.366671,98.091787,98.511823,100.179269
3491.0,98.190742,98.972481,99.155066,98.726841,99.343528,98.089816,98.513745,100.161834
3490.0,98.181807,98.984474,99.155056,98.729095,99.32854,98.090196,98.514084,100.157417
3489.0,98.183313,99.000498,99.163802,98.739531,99.325097,98.095524,98.514679,100.164763
3488.0,98.190405,99.011386,99.174201,98.751024,99.331908,98.10274,98.516864,100.177371
3487.0,98.198616,99.013407,99.1845,98.760445,99.345394,98.105607,98.520677,100.1916
3486.0,98.205096,99.010191,99.197255,98.767886,99.361016,98.100569,98.525411,100.207049
3485.0,98.208806,99.007921,99.212537,98.773774,99.37487,98.090279,98.530504,100.221372
3484.0,98.210208,99.009942,99.225225,98.778074,99.385125,98.081435,98.535276,100.229071
3483.0,98.209473,99.014219,99.2286,98.779728,99.391318,98.079526,98.538476,100.226082
3482.0,98.20482,99.014343,99.219476,98.775636,99.392454,98.084846,98.539322,100.213985
