ν	LD-Alanina No Magnetizada  Eppendorf	LD-Alanina Magnetizada  Eppendorf	LD-Alanina  No Magnetizada Petri	LD-Alanina  Magnetizada Petri	L-Alanina No Magnetizada  Eppendorf	L-Alanina Magnetizada Petri	L-Alanina Magnetizada Eppendorf	L-Alanina  No Magnetizada Petri	D-Alanina No Magnetizada Eppendorf	D-Alanina Magnetizada Eppendorf	D-Alanina  No Magnetizada Petri	D-Alanina  Magnetizada Petri
1333.0	87.322018	89.000644	74.836435	80.007882	83.245113	34.007286	88.630523	95.194899	89.673625	89.832387	86.209651	64.286821
1332.0	87.947637	89.544779	75.939092	80.878801	83.843076	33.387709	89.032175	95.389947	90.044793	90.184027	86.717291	62.830403
1331.0	88.504708	90.056191	76.946619	81.680698	84.389967	33.33036	89.397877	95.580146	90.382952	90.500027	87.165072	61.909813
1330.0	88.993478	90.52529	77.853965	82.412965	84.874047	33.77544	89.722823	95.759903	90.68164	90.774535	87.551228	61.464929
1329.0	89.41987	90.943749	78.655722	83.073728	85.29207	34.575074	90.007025	95.926408	90.943154	91.008462	87.87902	61.356762
1328.0	89.784799	91.307931	79.344684	83.656431	85.642337	35.578026	90.249274	96.079061	91.170826	91.203769	88.148009	61.445804
1327.0	90.080759	91.617373	79.916427	84.150993	85.91633	36.66294	90.443412	96.214701	91.361709	91.357055	88.351771	61.630858
1326.0	90.300479	91.873577	80.369776	84.546762	86.103417	37.719683	90.583043	96.32938	91.508615	91.462574	88.484365	61.839843
1325.0	90.440516	92.077597	80.695495	84.83018	86.196446	38.659204	90.6634	96.423766	91.603551	91.514458	88.540287	62.020853
1324.0	90.492409	92.225574	80.869483	84.982223	86.187153	39.441112	90.675501	96.499721	91.636287	91.502466	88.505329	62.143924
1323.0	90.43761	92.307074	80.863078	84.983457	86.061934	40.05463	90.603295	96.552983	91.594952	91.411353	88.359012	62.193824
1322.0	90.252167	92.307663	80.649355	84.815502	85.80246	40.473475	90.42811	96.572767	91.469446	91.227064	88.084276	62.157397
1321.0	89.907208	92.208914	80.187062	84.447397	85.382743	40.656691	90.129902	96.545966	91.247495	90.936355	87.663257	62.02682
1320.0	89.362809	91.985262	79.407375	83.824537	84.764442	40.590366	89.683937	96.458862	90.906202	90.517724	87.064497	61.81466
1319.0	88.570056	91.605782	78.231522	82.880986	83.901851	40.308085	89.062598	96.298888	90.413145	89.938419	86.245211	61.558881
1318.0	87.480945	91.041001	76.598248	81.56159	82.748648	39.877931	88.239157	96.057884	89.734518	89.159744	85.161556	61.312661
1317.0	86.048405	90.264344	74.465707	79.826539	81.247576	39.392016	87.180855	95.728132	88.831141	88.134238	83.760839	61.131383
1316.0	84.218654	89.246835	71.799645	77.643336	79.311896	38.959802	85.838634	95.290569	87.641373	86.791716	81.964523	61.060811
1315.0	81.939227	87.956831	68.579359	74.989287	76.829166	38.676535	84.154409	94.711136	86.074002	85.035189	79.6755	61.121866
1314.0	79.190893	86.372026	64.821061	71.868943	73.70178	38.586683	82.089371	93.955903	84.030009	82.764637	76.817447	61.302947
1313.0	76.029901	84.503067	60.611803	68.34504	69.912956	38.691964	79.658804	93.015405	81.452379	79.927884	73.387074	61.574549
1312.0	72.616738	82.419828	56.14954	64.576974	65.582977	38.987219	76.953776	91.920221	78.379894	76.575143	69.493437	61.911809
1311.0	69.205217	80.259639	51.749738	60.829588	60.967836	39.46164	74.131813	90.738726	74.965853	72.877761	65.354481	62.299332
1310.0	66.094683	78.206832	47.788795	57.426675	56.399415	40.075724	71.382699	89.563659	71.451076	69.098885	61.250505	62.724934
1309.0	63.584028	76.460772	44.628893	54.687601	52.234524	40.773934	68.904971	88.500413	68.13125	65.556619	57.486056	63.180964
1308.0	61.931838	75.200174	42.557398	52.8741	48.83754	41.520204	66.899975	87.656162	65.335417	62.599911	54.381062	63.664441
1307.0	61.282125	74.527015	41.703863	52.115093	46.523618	42.296551	65.539645	87.11514	63.36573	60.547715	52.226515	64.164055
1306.0	61.59046	74.417578	41.966708	52.338267	45.450319	43.075985	64.905013	86.908164	62.393687	59.585527	51.186864	64.654152
1305.0	62.64936	74.743997	43.062937	53.307302	45.571622	43.82668	64.963235	87.007699	62.408142	59.711175	51.247512	65.112556
1304.0	64.19711	75.352437	44.680025	54.748519	46.693986	44.537381	65.602829	87.348494	63.254135	60.767143	52.251648	65.536683
1303.0	65.997103	76.116048	46.576061	56.438617	48.542389	45.213132	66.670489	87.847131	64.692113	62.493731	53.95439	65.934075
1302.0	67.859915	76.940035	48.578131	58.212705	50.805479	45.850631	67.993421	88.416194	66.447665	64.584252	56.065828	66.305083
1301.0	69.658602	77.759913	50.563443	59.95825	53.206426	46.440982	69.41684	88.984221	68.280336	66.768112	58.320711	66.644713
1300.0	71.342102	78.547804	52.469384	61.62393	55.571632	46.989665	70.841851	89.511173	70.045676	68.879463	60.54817	66.954002
1299.0	72.914318	79.30366	54.290385	63.207909	57.829347	47.509646	72.224282	89.985004	71.695062	70.853169	62.67739	67.238497
1298.0	74.390424	80.031443	56.039711	64.718712	59.957644	47.999371	73.545956	90.407826	73.2264	72.67479	64.689846	67.499434
1297.0	75.774265	80.728812	57.718348	66.151701	61.951858	48.450002	74.797704	90.787379	74.645559	74.346798	66.580428	67.736015
1296.0	77.065342	81.395788	59.319258	67.499581	63.821699	48.869391	75.97875	91.133812	75.960595	75.881374	68.349384	67.953737
1295.0	78.26628	82.037741	60.840006	68.765006	65.581392	49.276098	77.092839	91.45445	77.183615	77.293998	70.001442	68.161899
1294.0	79.37766	82.654786	62.278575	69.953073	67.230912	49.673183	78.140625	91.749637	78.322949	78.592621	71.539562	68.364504
1293.0	80.395076	83.237927	63.627865	71.062496	68.757437	50.048912	79.120474	92.016239	79.376915	79.776665	72.962088	68.559826
1292.0	81.317268	83.780524	64.885057	72.092729	70.155956	50.400621	80.033866	92.255194	80.340233	80.84642	74.267126	68.74713
1291.0	82.153911	84.287162	66.060025	73.052118	71.438352	50.738348	80.884455	92.473544	81.215094	81.810051	75.457301	68.928072
1290.0	82.921468	84.767652	67.165851	73.950742	72.621086	51.067458	81.673603	92.678895	82.012902	82.681512	76.540345	69.103166
1289.0	83.632441	85.22772	68.205566	74.790476	73.712464	51.386231	82.401042	92.873994	82.74555	83.473581	77.527263	69.272394
1288.0	84.291356	85.668895	69.175934	75.569968	74.715476	51.698465	83.069292	93.058427	83.41879	84.194464	78.431147	69.438661
1287.0	84.900066	86.092112	70.080109	76.295118	75.636836	52.010733	83.685245	93.234779	84.036221	84.851505	79.266617	69.606533
1286.0	85.462498	86.496734	70.9276	76.975784	76.487019	52.319149	84.257554	93.409944	84.605944	85.455236	80.046957	69.778032
1285.0	85.982825	86.87961	71.724039	77.614685	77.27356	52.615131	84.793063	93.588053	85.138296	86.015983	80.779309	69.952113
1284.0	86.463456	87.239647	72.470333	78.20916	78.000823	52.901731	85.295404	93.764053	85.638822	86.538288	81.464896	70.126949
1283.0	86.908723	87.581163	73.1712	78.763364	78.677214	53.189252	85.766823	93.928214	86.108872	87.023493	82.106329	70.301344
1282.0	87.327667	87.909064	73.835334	79.289152	79.316541	53.478151	86.211032	94.07711	86.552698	87.476693	82.711255	70.476042
1281.0	87.728635	88.223002	74.466383	79.793343	79.929113	53.761414	86.632964	94.216748	86.978154	87.905324	83.285376	70.654687
1280.0	88.112264	88.520254	75.062043	80.272394	80.515906	54.039883	87.035715	94.354333	87.389268	88.311523	83.826301	70.839919
1279.0	88.473163	88.802175	75.623009	80.721996	81.074556	54.319272	87.41946	94.491169	87.782351	88.692679	84.330352	71.027165
1278.0	88.807537	89.072707	76.154835	81.144664	81.606091	54.595446	87.783569	94.625396	88.151242	89.050117	84.80276	71.206892
1277.0	89.116442	89.331842	76.660471	81.545582	82.111899	54.858445	88.128072	94.756848	88.493913	89.390838	85.254267	71.375372
1276.0	89.40388	89.576423	77.140464	81.928431	82.590378	55.109045	88.45358	94.88607	88.814079	89.719944	85.690109	71.53957
1275.0	89.675472	89.807802	77.601844	82.297835	83.043185	55.356949	88.762778	95.012301	89.119443	90.037736	86.108519	71.709204
1274.0	89.93715	90.033053	78.055894	82.658169	83.479841	55.605518	89.061545	95.136298	89.417554	90.344314	86.508207	71.887881
1273.0	90.191223	90.257106	78.503357	83.007011	83.908259	55.851976	89.354899	95.261827	89.710039	90.640023	86.890836	72.073714
1272.0	90.434674	90.478214	78.931208	83.337183	84.324367	56.099133	89.641389	95.390032	89.991791	90.920745	87.258112	72.263833
1271.0	90.663269	90.692213	79.32812	83.647891	84.718506	56.351626	89.914486	95.514532	90.257894	91.180056	87.61198	72.454684
1270.0	90.874347	90.895707	79.6944	83.945269	85.088111	56.602417	90.169277	95.626534	90.507939	91.417275	87.954308	72.641205
1269.0	91.063768	91.083098	80.03365	84.228963	85.435975	56.837878	90.404582	95.723819	90.740634	91.637016	88.28058	72.819461
1268.0	91.226317	91.246958	80.345773	84.488832	85.76098	57.055484	90.620059	95.811485	90.950668	91.841206	88.579165	72.988708
1267.0	91.364604	91.386238	80.633441	84.72051	86.061015	57.264185	90.816621	95.895423	91.137586	92.028938	88.844796	73.14971
1266.0	91.492206	91.510234	80.904275	84.934112	86.341293	57.469215	90.99934	95.97794	91.312302	92.203101	89.087708	73.303184
1265.0	91.620871	91.630674	81.16044	85.140486	86.608984	57.668397	91.174445	96.058092	91.48626	92.368698	89.320519	73.450736
1264.0	91.748478	91.753613	81.396451	85.338112	86.862729	57.86135	91.343025	96.13399	91.658423	92.525359	89.542633	73.595697
1263.0	91.865457	91.880787	81.612347	85.520537	87.09785	58.04972	91.501944	96.205516	91.821204	92.670294	89.747393	73.742084
1262.0	91.96788	92.011611	81.81715	85.687063	87.318319	58.229389	91.650253	96.275453	91.974175	92.807518	89.937014	73.892627
1261.0	92.057243	92.139219	82.013357	85.837937	87.531994	58.394484	91.789985	96.346586	92.121669	92.943841	90.118388	74.046368
1260.0	92.132327	92.2513	82.189744	85.967241	87.736258	58.548501	91.921592	96.417913	92.261089	93.075414	90.290074	74.196783
1259.0	92.189521	92.341844	82.335159	86.068741	87.920261	58.701066	92.043753	96.486248	92.38516	93.188893	90.445922	74.334958
1258.0	92.227535	92.417536	82.445777	86.141235	88.080519	58.855337	92.157081	96.551601	92.494292	93.278324	90.587037	74.458483
1257.0	92.243058	92.486134	82.510634	86.179912	88.223749	59.00798	92.263397	96.616995	92.596286	93.352436	90.717844	74.575768
1256.0	92.22387	92.542483	82.502851	86.169008	88.355583	59.158444	92.36203	96.683029	92.694949	93.423601	90.835927	74.698872
1255.0	92.152364	92.570813	82.393092	86.088491	88.475484	59.307238	92.450643	96.74684	92.787701	93.496635	90.936673	74.832727
1254.0	92.012238	92.555187	82.159006	85.919559	88.58	59.447925	92.527254	96.806564	92.871822	93.567667	91.020911	74.972609
1253.0	91.786284	92.481709	81.775344	85.639414	88.661174	59.57241	92.586659	96.861882	92.94364	93.625773	91.085454	75.109692
1252.0	91.455779	92.337459	81.215183	85.225185	88.70354	59.682795	92.61725	96.909493	92.993602	93.655236	91.113263	75.236274
1251.0	91.015933	92.119044	80.480679	84.677215	88.691491	59.787515	92.606681	96.943416	93.011449	93.643583	91.086339	75.347908
1250.0	90.493668	91.842464	79.627082	84.034677	88.6173	59.887801	92.548071	96.961158	92.994057	93.587757	91.001333	75.444987
1249.0	89.944471	91.538715	78.747683	83.363287	88.473651	59.978609	92.435139	96.964004	92.938748	93.48615	90.856977	75.532227
1248.0	89.430448	91.240497	77.938888	82.732514	88.241398	60.060761	92.25397	96.949273	92.831328	93.326028	90.631258	75.614598
1247.0	88.994111	90.972405	77.266166	82.19495	87.889994	60.140802	91.983673	96.907499	92.64882	93.083772	90.28391	75.694954
1246.0	88.634147	90.741545	76.727761	81.758607	87.379172	60.220082	91.598196	96.828355	92.36757	92.730369	89.772032	75.776303
1245.0	88.295384	90.526752	76.238626	81.367307	86.645992	60.294763	91.058179	96.701722	91.953947	92.224149	89.044199	75.862138
1244.0	87.890068	90.280416	75.671515	80.924604	85.595943	60.365645	90.305264	96.509029	91.347349	91.499467	88.025064	75.951302
1243.0	87.345053	89.951932	74.936068	80.354202	84.123892	60.436894	89.276742	96.219405	90.465251	90.474857	86.627576	76.03535
1242.0	86.644162	89.518234	74.029631	79.645148	82.155449	60.505751	87.933885	95.80093	89.23369	89.081741	84.790846	76.10488
1241.0	85.84182	88.999658	73.032451	78.854162	79.692101	60.564863	86.290619	95.239556	87.628424	87.303874	82.522786	76.157512
1240.0	85.050883	88.456435	72.081146	78.087181	76.866654	60.615052	84.444403	94.556653	85.724898	85.229507	79.951519	76.198041
1239.0	84.411573	87.971166	71.338997	77.475244	73.985253	60.665401	82.595064	93.820405	83.738693	83.092926	77.364913	76.233413
1238.0	84.042859	87.620534	70.946272	77.132997	71.483338	60.720613	81.011235	93.138439	81.998116	81.240649	75.165629	76.269264
1237.0	84.000301	87.450073	70.969243	77.115707	69.785695	60.778133	79.944867	92.624152	80.831172	80.008981	73.729663	76.308132
1236.0	84.269025	87.468468	71.391136	77.411669	69.157237	60.837414	79.547345	92.353478	80.436816	79.592989	73.263312	76.348637
1235.0	84.783648	87.655378	72.137749	77.96539	69.613897	60.902146	79.822249	92.337176	80.814811	79.982112	73.739236	76.388761
1234.0	85.453825	87.969288	73.103462	78.699972	70.928547	60.974179	80.630315	92.524919	81.785429	80.98702	74.931788	76.431868
1233.0	86.190339	88.357628	74.174224	79.531347	72.747963	61.055301	81.758143	92.839262	83.087915	82.341601	76.53371	76.487056
1232.0	86.926972	88.773487	75.255129	80.383961	74.748566	61.154158	83.010969	93.212933	84.489881	83.810065	78.27885	76.562439
1231.0	87.629163	89.1907	76.290271	81.206496	76.721432	61.281305	84.26342	93.60548	85.841588	85.237097	79.997492	76.661151
1230.0	88.287829	89.605146	77.258566	81.975943	78.56548	61.437578	85.453707	94.000868	87.074019	86.546212	81.605778	76.784214
1229.0	88.905475	90.021208	78.152953	82.687276	80.242494	61.615632	86.554402	94.396373	88.170988	87.716287	83.071012	76.931692
1228.0	89.485152	90.437337	78.968977	83.341969	81.740501	61.810581	87.551021	94.78888	89.137424	88.751691	84.382314	77.098452
1227.0	90.029111	90.845531	79.711967	83.946391	83.060222	62.020583	88.438806	95.168495	89.98134	89.662412	85.540685	77.274978
1226.0	90.543172	91.242007	80.402455	84.513181	84.215717	62.241401	89.228049	95.526656	90.714616	90.4638	86.562802	77.457913
1225.0	91.036019	91.631098	81.063568	85.055523	85.230844	62.469726	89.939202	95.865768	91.356321	91.178901	87.476149	77.654578
1224.0	91.508277	92.011984	81.702837	85.578192	86.126405	62.704509	90.584282	96.189915	91.924028	91.823402	88.298012	77.86794
1223.0	91.937756	92.360263	82.305183	86.072165	86.909935	62.930786	91.153572	96.482493	92.42058	92.384538	89.01906	78.07647
1222.0	92.276023	92.627289	82.837004	86.513028	87.576635	63.108386	91.623855	96.701292	92.831313	92.822125	89.609895	78.235772
1221.0	92.472022	92.768133	83.261477	86.869194	88.119921	63.197353	91.981362	96.806695	93.136816	93.099434	90.046563	78.306943
1220.0	92.52005	92.783913	83.570254	87.128878	88.550066	63.201335	92.241508	96.802191	93.337583	93.22459	90.341463	78.290386
1219.0	92.494391	92.743929	83.811554	87.328467	88.910627	63.17716	92.452242	96.750356	93.474904	93.271672	90.560875	78.238973
1218.0	92.520803	92.755904	84.072021	87.541804	89.266652	63.196967	92.673863	96.742908	93.620073	93.35347	90.802075	78.234121
1217.0	92.692236	92.897442	84.413755	87.826988	89.661764	63.303152	92.944529	96.842723	93.828565	93.553858	91.132641	78.333874
1216.0	93.007881	93.168598	84.832257	88.185869	90.088947	63.493163	93.260585	97.046826	94.103711	93.876649	91.548123	78.534088
1215.0	93.392577	93.505834	85.277679	88.576459	90.510152	63.730115	93.589425	97.300731	94.408854	94.257988	91.992111	78.778675
1214.0	93.764241	93.834667	85.702487	88.951968	90.896141	63.964126	93.897993	97.544679	94.705964	94.623071	92.409113	79.007295
1213.0	94.078798	94.109813	86.082424	89.282729	91.238072	64.158601	94.168798	97.746853	94.972787	94.928527	92.771074	79.19171
1212.0	94.328317	94.320344	86.41128	89.558315	91.534016	64.307294	94.398551	97.902694	95.194761	95.16397	93.069344	79.332771
1211.0	94.52253	94.476964	86.69663	89.787733	91.786384	64.426116	94.592937	98.019904	95.364725	95.337798	93.307611	79.440257
1210.0	94.676958	94.599014	86.954691	89.99242	92.009355	64.529933	94.761246	98.110236	95.493466	95.469143	93.502911	79.524559
1209.0	94.804815	94.70319	87.195169	90.186168	92.21966	64.622685	94.908794	98.185398	95.603257	95.579072	93.674876	79.597093
1208.0	94.914232	94.798559	87.416498	90.366758	92.420322	64.706928	95.036935	98.251912	95.707414	95.680181	93.832437	79.666823
1207.0	95.015525	94.892226	87.623246	90.533855	92.606937	64.791257	95.153892	98.311795	95.807623	95.778205	93.981169	79.737866
1206.0	95.124829	94.994492	87.834771	90.702344	92.78495	64.884707	95.27633	98.369679	95.908648	95.881454	94.135233	79.814437
1205.0	95.252592	95.112467	88.064426	90.88611	92.964619	64.991731	95.412198	98.434168	96.01945	95.998542	94.30577	79.903861
1204.0	95.395091	95.243509	88.30281	91.080537	93.143776	65.115904	95.551715	98.510833	96.139577	96.12768	94.485036	80.011341
1203.0	95.546314	95.382887	88.535067	91.274882	93.313401	65.261725	95.685536	98.599833	96.260094	96.259803	94.659871	80.136573
1202.0	95.710887	95.53404	88.763203	91.471742	93.477003	65.429425	95.821162	98.701932	96.379522	96.39371	94.834593	80.278252
1201.0	95.894114	95.702171	88.997128	91.679899	93.646233	65.612898	95.967276	98.819531	96.504241	96.53768	95.021609	80.435888
1200.0	96.086819	95.880754	89.2349	91.896943	93.819285	65.804963	96.112038	98.948502	96.632206	96.694842	95.215559	80.604291
1199.0	96.27486	96.05558	89.468138	92.113959	93.982563	66.001822	96.236602	99.07673	96.752633	96.858038	95.398855	80.774361
1198.0	96.459836	96.222754	89.698835	92.330031	94.134576	66.203566	96.346055	99.196825	96.865649	97.021804	95.570444	80.944654
1197.0	96.655615	96.393424	89.935651	92.548156	94.291172	66.414393	96.467472	99.315214	96.987254	97.189641	95.747143	81.124559
1196.0	96.866405	96.579472	90.179878	92.764283	94.464924	66.640768	96.617079	99.443597	97.129244	97.366275	95.936355	81.320407
1195.0	97.081997	96.781931	90.42706	92.974015	94.652858	66.884391	96.785025	99.585527	97.285755	97.550707	96.127235	81.52581
1194.0	97.292622	96.99259	90.67446	93.182019	94.844359	67.137888	96.951834	99.734617	97.443006	97.738376	96.309318	81.731449
1193.0	97.494391	97.198102	90.915506	93.390913	95.027743	67.391571	97.10433	99.880909	97.591084	97.922162	96.481744	81.936403
1192.0	97.681127	97.382947	91.136602	93.589813	95.19034	67.642376	97.23585	100.01543	97.724008	98.091329	96.643775	82.142412
1191.0	97.846295	97.539271	91.332797	93.769576	95.327569	67.892273	97.348211	100.134323	97.841405	98.239235	96.794657	82.345013
1190.0	97.994912	97.676648	91.518069	93.940564	95.452647	68.14104	97.456295	100.243238	97.953755	98.372649	96.943417	82.539684
1189.0	98.140202	97.813439	91.70742	94.117536	95.583464	68.385848	97.575139	100.352825	98.073287	98.503598	97.100243	82.730558
1188.0	98.286253	97.956242	91.897885	94.29426	95.719896	68.625575	97.699114	100.46595	98.195586	98.632336	97.256643	82.923584
1187.0	98.425026	98.095362	92.078994	94.452012	95.846727	68.860159	97.807389	100.573866	98.301851	98.749144	97.391555	83.115744
1186.0	98.551005	98.221303	92.25102	94.588491	95.957099	69.087203	97.892544	100.668066	98.383356	98.852369	97.499432	83.299989
1185.0	98.667463	98.33691	92.419347	94.719874	96.058806	69.304176	97.969906	100.750681	98.452453	98.951806	97.596512	83.477454
1184.0	98.777612	98.450816	92.581344	94.857085	96.158762	69.513174	98.055681	100.829982	98.525641	99.05237	97.698007	83.656357
1183.0	98.880478	98.566956	92.732693	94.996906	96.256176	69.719251	98.149858	100.911159	98.606669	99.146493	97.803884	83.840266
1182.0	98.975846	98.683379	92.876463	95.134007	96.350626	69.924275	98.2441	100.994734	98.689303	99.225701	97.906475	84.023103
1181.0	99.063331	98.794872	93.012598	95.265919	96.44233	70.125258	98.332664	101.078732	98.765796	99.289671	97.996854	84.194205
1180.0	99.13724	98.894089	93.129435	95.387035	96.52344	70.317396	98.410201	101.158859	98.829245	99.341478	98.064255	84.345061
1179.0	99.192177	98.975348	93.219562	95.49076	96.581808	70.495962	98.471057	101.230903	98.878111	99.383642	98.104707	84.475032
1178.0	99.232072	99.039588	93.292644	95.576177	96.614523	70.657871	98.517471	101.295622	98.921987	99.421151	98.130511	84.594724
1177.0	99.263534	99.092333	93.357729	95.642184	96.627836	70.806046	98.559511	101.356859	98.972997	99.459265	98.157211	84.720195
1176.0	99.282525	99.137036	93.403465	95.679333	96.625656	70.951188	98.601741	101.41341	99.028077	99.495459	98.18234	84.859912
1175.0	99.27723	99.172917	93.408578	95.677068	96.607772	71.104085	98.636267	101.458181	99.068121	99.519746	98.189298	85.008576
1174.0	99.239815	99.195751	93.358486	95.631344	96.574806	71.264959	98.650556	101.48696	99.077002	99.523281	98.168215	85.153511
1173.0	99.163485	99.195659	93.236124	95.533501	96.523563	71.423889	98.635007	101.502357	99.05379	99.501065	98.119285	85.283205
1172.0	99.031799	99.157387	93.009548	95.360547	96.442354	71.57229	98.583132	101.507635	99.006252	99.449401	98.040565	85.390843
1171.0	98.825464	99.068747	92.648519	95.091117	96.32306	71.71036	98.494398	101.503312	98.942927	99.370108	97.929403	85.478094
1170.0	98.541079	98.927455	92.150213	94.726444	96.173378	71.842243	98.379103	101.491608	98.873259	99.27551	97.792839	85.558095
1169.0	98.196313	98.738632	91.545031	94.289252	96.00615	71.968247	98.252155	101.477487	98.805164	99.179406	97.640708	85.647718
1168.0	97.823579	98.515162	90.89709	93.81757	95.822102	72.085937	98.119374	101.462481	98.738152	99.082547	97.470564	85.753831
1167.0	97.469688	98.287373	90.307932	93.371911	95.61279	72.197541	97.973435	101.442385	98.663465	98.972471	97.271702	85.870889
1166.0	97.191309	98.10146	89.887584	93.027483	95.37129	72.311538	97.799919	101.41227	98.570615	98.83443	97.037585	85.990466
1165.0	97.028382	97.993856	89.68871	92.831636	95.086404	72.434561	97.580766	101.36836	98.448623	98.655961	96.759128	86.105975
1164.0	96.973334	97.966559	89.669449	92.767603	94.732733	72.563539	97.295245	101.304237	98.283709	98.424894	96.411046	86.209738
1163.0	96.969014	97.989752	89.725393	92.766503	94.277744	72.688167	96.924972	101.21113	98.062636	98.129782	95.959034	86.296048
1162.0	96.937018	98.021307	89.746726	92.747205	93.689994	72.80039	96.454465	101.08223	97.773869	97.756382	95.373392	86.368489
1161.0	96.808875	98.019013	89.644192	92.639812	92.928411	72.899164	95.860406	100.910141	97.395623	97.274697	94.620762	86.434844
1160.0	96.540802	97.944813	89.348545	92.388212	91.934763	72.986219	95.107924	100.680261	96.88591	96.634606	93.652137	86.494248
1159.0	96.113379	97.772725	88.8125	91.952104	90.654471	73.060969	94.169403	100.375114	96.195592	95.784265	92.420076	86.539475
1158.0	95.518042	97.492579	88.006807	91.304702	89.063871	73.12196	93.046243	99.987811	95.293856	94.693432	90.909521	86.572185
1157.0	94.735994	97.0967	86.898522	90.417339	87.179205	73.17074	91.771533	99.526915	94.183009	93.364709	89.150839	86.603769
1156.0	93.732979	96.565566	85.443468	89.255466	85.069068	73.210577	90.407506	99.011756	92.907611	91.848677	87.228417	86.638964
1155.0	92.483339	95.876389	83.616314	87.804637	82.88153	73.241386	89.052897	98.47415	91.56927	90.268654	85.299006	86.670497
1154.0	91.00345	95.027156	81.447908	86.098968	80.840985	73.258336	87.840606	97.965512	90.325951	88.816785	83.582572	86.692855
1153.0	89.374146	94.054025	79.047026	84.229263	79.190177	73.255975	86.90935	97.549894	89.353766	87.699225	82.301394	86.708994
1152.0	87.753601	93.038654	76.621726	82.34876	78.118984	73.23165	86.364525	97.277706	88.787274	87.065066	81.606827	86.717905
1151.0	86.366657	92.103816	74.477031	80.672891	77.716927	73.183159	86.245985	97.160015	88.670169	86.959077	81.537243	86.706088
1150.0	85.442777	91.383273	72.932954	79.431839	77.95811	73.103625	86.516277	97.168278	88.945047	87.316958	82.020766	86.658584
1149.0	85.128258	90.975062	72.198727	78.787005	78.729483	72.980791	87.083726	97.261745	89.496264	88.00909	82.92064	86.572004
1148.0	85.436017	90.912041	72.307391	78.77851	79.886425	72.802527	87.845574	97.414419	90.213421	88.903239	84.092316	86.451653
1147.0	86.252546	91.160439	73.135123	79.328711	81.290511	72.56174	88.71437	97.615555	91.020795	89.898273	85.412297	86.300464
1146.0	87.385182	91.634583	74.459927	80.278981	82.816336	72.252826	89.618705	97.851094	91.862828	90.919416	86.777124	86.112109
1145.0	88.630509	92.222925	76.033371	81.442365	84.351289	71.862153	90.498988	98.093257	92.683756	91.904242	88.098467	85.868989
1144.0	89.833764	92.822136	77.648283	82.65634	85.803141	71.364333	91.311465	98.310798	93.431809	92.802633	89.308954	85.546171
1143.0	90.91336	93.366391	79.175338	83.814529	87.111653	70.729904	92.035141	98.487479	94.078808	93.58765	90.374405	85.12357
1142.0	91.849682	93.835967	80.557728	84.868339	88.254996	69.93738	92.670881	98.628947	94.626333	94.259371	91.296574	84.595849
1141.0	92.652891	94.240176	81.782135	85.807469	89.242199	68.981627	93.229639	98.751641	95.089197	94.832063	92.094872	83.967666
1140.0	93.33409	94.592721	82.856196	86.639763	90.096007	67.879173	93.719983	98.86732	95.478874	95.318009	92.783644	83.244566
1139.0	93.900344	94.902983	83.801771	87.382575	90.840871	66.671358	94.146027	98.978799	95.805824	95.72517	93.370823	82.437087
1138.0	94.365797	95.181068	84.645514	88.055551	91.497115	65.422384	94.511532	99.084546	96.085954	96.062776	93.869609	81.572202
1137.0	94.753188	95.437262	85.400284	88.666991	92.07316	64.215366	94.819895	99.180424	96.331846	96.340133	94.295536	80.695965
1136.0	95.080923	95.67307	86.061025	89.209798	92.56311	63.148369	95.072643	99.258714	96.541729	96.56302	94.653594	79.867624
1135.0	95.354963	95.879187	86.624269	89.677875	92.960811	62.319824	95.274076	99.313535	96.707913	96.738576	94.942358	79.151237
1134.0	95.574674	96.04546	87.100972	90.079379	93.276003	61.804521	95.43603	99.349539	96.833776	96.880185	95.170065	78.603816
1133.0	95.741114	96.170141	87.502354	90.423604	93.529596	61.643303	95.572887	99.37976	96.933017	96.999948	95.352787	78.26456
1132.0	95.858064	96.259589	87.824634	90.701861	93.736114	61.846759	95.692536	99.412692	97.014471	97.098999	95.496484	78.152018
1131.0	95.927928	96.32274	88.056454	90.893947	93.897812	62.387383	95.793414	99.445581	97.076903	97.171035	95.593141	78.26322
1130.0	95.945962	96.364712	88.188532	90.988442	94.009246	63.189396	95.864723	99.471146	97.117132	97.211442	95.634563	78.569644
1129.0	95.896371	96.380655	88.20426	90.983089	94.055869	64.147841	95.88548	99.484986	97.134055	97.216467	95.617787	79.018142
1128.0	95.756423	96.354363	88.06992	90.866171	94.011086	65.160817	95.828981	99.482964	97.122829	97.176599	95.534782	79.541079
1127.0	95.504199	96.263137	87.741219	90.605048	93.845004	66.136843	95.673536	99.455989	97.069046	97.076086	95.364329	80.069075
1126.0	95.114449	96.081544	87.165237	90.146431	93.533463	66.987835	95.403745	99.392336	96.947667	96.895333	95.071993	80.540779
1125.0	94.542292	95.779333	86.265426	89.418075	93.048218	67.639113	94.996098	99.283425	96.725029	96.609008	94.60904	80.907571
1124.0	93.71595	95.319108	84.93635	88.336273	92.337415	68.046953	94.408371	99.123591	96.364143	96.184116	93.911558	81.133104
1123.0	92.543192	94.654922	83.059762	86.819134	91.315368	68.195775	93.58481	98.903232	95.825867	95.576038	92.902293	81.191673
