ν,LD-Alanina No Magnetizada  Eppendorf,LD-Alanina Magnetizada  Eppendorf,LD-Alanina Irradiada No Magnetizada Eppendorf,LD-Alanina Irradiada Magnetizada Eppendorf,L-Alanina No Magnetizada  Eppendorf,L-Alanina Magnetizada Eppendorf,L-Alanina Irradiada No Magnetizada Eppendorf,L-Alanina Irradiada  Magnetizada Eppendorf,D-Alanina No Magnetizada Eppendorf,D-Alanina Magnetizada Eppendorf,D-Alanina Irradiada No Magnetizada Eppendorf,D-Alanina Irradiada Magnetizada Eppendorf
1347.0,69.893942,77.305158,46.414348,56.59254,67.622047,78.339482,71.587833,72.290883,79.775195,79.445055,61.755482,85.396316
1346.0,71.899452,78.426287,48.725863,59.167935,69.409804,79.483883,73.284302,73.806487,80.953079,80.740744,63.694034,86.170417
1345.0,73.748792,79.499346,50.994692,61.538725,71.059717,80.547055,74.799063,75.156119,82.035885,81.911311,65.491323,86.8615
1344.0,75.42832,80.506533,53.172085,63.681666,72.575963,81.530415,76.139439,76.354915,83.027744,82.968235,67.146502,87.475563
1343.0,76.946151,81.448837,55.258373,65.616927,73.958064,82.433003,77.308398,77.417145,83.92905,83.921116,68.663502,88.017467
1342.0,78.337024,82.347075,57.298202,67.399661,75.224068,83.264347,78.327086,78.369177,84.749221,84.786724,70.062037,88.499056
1341.0,79.646481,83.227843,59.341123,69.088217,76.408477,84.043556,79.238956,79.241264,85.506074,85.585285,71.371969,88.940204
1340.0,80.899998,84.101465,61.399631,70.710076,77.532109,84.783121,80.087552,80.04739,86.210365,86.324037,72.614137,89.357785
1339.0,82.087035,84.951787,63.437859,72.251767,78.583265,85.478318,80.89209,80.782345,86.856661,86.992747,73.788283,89.75412
1338.0,83.181281,85.752952,65.40184,73.682201,79.540944,86.118563,81.649587,81.442686,87.436443,87.584636,74.885136,90.121724
1337.0,84.171755,86.493889,67.258069,74.983315,80.40603,86.703334,82.353684,82.039127,87.954663,88.112147,75.905772,90.457853
1336.0,85.067538,87.180631,68.999963,76.157307,81.19636,87.240483,83.000875,82.585103,88.426422,88.594105,76.860787,90.767458
1335.0,85.883968,87.822959,70.631129,77.216441,81.926732,87.737157,83.586796,83.086598,88.865081,89.039635,77.757458,91.055076
1334.0,86.633436,88.427748,72.153521,78.173078,82.606752,88.198865,84.108705,83.545489,89.279314,89.45121,78.596534,91.320882
1333.0,87.322018,89.000644,73.564945,79.034119,83.245113,88.630523,84.569235,83.961991,89.673625,89.832387,79.376425,91.563347
1332.0,87.947637,89.544779,74.860144,79.801466,83.843076,89.032175,84.972741,84.331489,90.044793,90.184027,80.093999,91.781552
1331.0,88.504708,90.056191,76.035554,80.478569,84.389967,89.397877,85.321561,84.647543,90.382952,90.500027,80.745218,91.975776
1330.0,88.993478,90.52529,77.09283,81.072992,84.874047,89.722823,85.618008,84.909777,90.68164,90.774535,81.329096,92.148076
1329.0,89.41987,90.943749,78.032543,81.588235,85.29207,90.007025,85.863742,85.121013,90.943154,91.008462,81.846669,92.300539
1328.0,89.784799,91.307931,78.845395,82.01691,85.642337,90.249274,86.054502,85.276724,91.170826,91.203769,82.293027,92.431288
1327.0,90.080759,91.617373,79.516467,82.347113,85.91633,90.443412,86.180833,85.364578,91.361709,91.357055,82.654965,92.534457
1326.0,90.300479,91.873577,80.035617,82.570726,86.103417,90.583043,86.235085,85.373084,91.508615,91.462574,82.917219,92.605195
1325.0,90.440516,92.077597,80.396936,82.679162,86.196446,90.6634,86.211506,85.292599,91.603551,91.514458,83.066349,92.641878
1324.0,90.492409,92.225574,80.59218,82.655877,86.187153,90.675501,86.09975,85.110521,91.636287,91.502466,83.09073,92.642511
1323.0,90.43761,92.307074,80.608835,82.476492,86.061934,90.603295,85.883932,84.811139,91.594952,91.411353,82.980602,92.600948
1322.0,90.252167,92.307663,80.426539,82.107638,85.80246,90.42811,85.546085,84.374198,91.469446,91.227064,82.72544,92.5069
1321.0,89.907208,92.208914,80.00544,81.497036,85.382743,90.129902,85.063935,83.765097,91.247495,90.936355,82.304776,92.34719
1320.0,89.362809,91.985262,79.28406,80.571159,84.764442,89.683937,84.406738,82.93162,90.906202,90.517724,81.684656,92.106954
1319.0,88.570056,91.605782,78.19673,79.252119,83.901851,89.062598,83.537284,81.817773,90.413145,89.938419,80.82722,91.771246
1318.0,87.480945,91.041001,76.685314,77.474491,82.748648,88.239157,82.409749,80.372547,89.734518,89.159744,79.694272,91.322207
1317.0,86.048405,90.264344,74.686347,75.184437,81.247576,87.180855,80.953065,78.533956,88.831141,88.134238,78.228166,90.72805
1316.0,84.218654,89.246835,72.122793,72.339711,79.311896,85.838634,79.057047,76.21279,87.641373,86.791716,76.331075,89.932522
1315.0,81.939227,87.956831,68.929531,68.92942,76.829166,84.154409,76.584769,73.309922,86.074002,85.035189,73.87287,88.857311
1314.0,79.190893,86.372026,65.097813,65.001103,73.70178,82.089371,73.415211,69.766185,84.030009,82.764637,70.732256,87.421779
1313.0,76.029901,84.503067,60.719215,60.687204,69.912956,79.658804,69.509377,65.626052,81.452379,79.927884,66.862184,85.578501
1312.0,72.616738,82.419828,56.017921,56.230323,65.582977,76.953776,64.974531,61.084526,78.379894,76.575143,62.352632,83.352407
1311.0,69.205217,80.259639,51.337439,51.976207,60.967836,74.131813,60.075662,56.469979,74.965853,72.877761,57.438949,80.857638
1310.0,66.094683,78.206832,47.06822,48.316215,56.399415,71.382699,55.181778,52.16418,71.451076,69.098885,52.444074,78.281291
1309.0,63.584028,76.460772,43.572348,45.621797,52.234524,68.904971,50.713157,48.540467,68.13125,65.556619,47.725482,75.859339
1308.0,61.931838,75.200174,41.133585,44.183758,48.83754,66.899975,47.117062,45.949427,65.335417,62.599911,43.662213,73.855557
1307.0,61.282125,74.527015,39.88345,44.112373,46.523618,65.539645,44.790636,44.665757,63.36573,60.547715,40.605002,72.50779
1306.0,61.59046,74.417578,39.729505,45.253892,45.450319,64.905013,43.938949,44.779317,62.393687,59.585527,38.764452,71.943257
1305.0,62.64936,74.743997,40.402632,47.253329,45.571622,64.963235,44.506751,46.152884,62.408142,59.711175,38.154266,72.138508
1304.0,64.19711,75.352437,41.606237,49.727225,46.693986,65.602829,46.241009,48.491397,63.254135,60.767143,38.639171,72.9538
1303.0,65.997103,76.116048,43.113232,52.378919,48.542389,66.670489,48.781145,51.429618,64.692113,62.493731,39.988591,74.186922
1302.0,67.859915,76.940035,44.763216,55.010478,50.805479,67.993421,51.732782,54.601681,66.447665,64.584252,41.905265,75.620144
1301.0,69.658602,77.759913,46.445259,57.507652,53.206426,69.41684,54.760261,57.719599,68.280336,66.768112,44.095205,77.073557
1300.0,71.342102,78.547804,48.10692,59.83266,55.571632,70.841851,57.661567,60.627633,70.045676,68.879463,46.356842,78.443633
1299.0,72.914318,79.30366,49.744749,61.998264,57.829347,72.224282,60.362226,63.284508,71.695062,70.853169,48.596923,79.697102
1298.0,74.390424,80.031443,51.364829,64.024934,59.957644,73.545956,62.855197,65.702579,73.2264,72.67479,50.778057,80.837459
1297.0,75.774265,80.728812,52.96211,65.919466,61.951858,74.797704,65.155131,67.904495,74.645559,74.346798,52.881033,81.879657
1296.0,77.065342,81.395788,54.532994,67.683794,63.821699,75.97875,67.281696,69.911908,75.960595,75.881374,54.903675,82.839709
1295.0,78.26628,82.037741,56.08019,69.323696,65.581392,77.092839,69.248871,71.743287,77.183615,77.293998,56.852948,83.728028
1294.0,79.37766,82.654786,57.596278,70.842179,67.230912,78.140625,71.057188,73.40827,78.322949,78.592621,58.722377,84.546085
1293.0,80.395076,83.237927,59.060437,72.235321,68.757437,79.120474,72.699887,74.906804,79.376915,79.776665,60.489752,85.291258
1292.0,81.317268,83.780524,60.45849,73.50213,70.155956,80.033866,74.176221,76.239324,80.340233,80.84642,62.137607,85.964028
1291.0,82.153911,84.287162,61.793546,74.653564,71.438352,80.884455,75.49688,77.418923,81.215094,81.810051,63.663614,86.569574
1290.0,82.921468,84.767652,63.072628,75.706215,72.621086,81.673603,76.679516,78.470365,82.012902,82.681512,65.072078,87.115282
1289.0,83.632441,85.22772,64.294675,76.670847,73.712464,82.401042,77.742241,79.415908,82.74555,83.473581,66.36791,87.608933
1288.0,84.291356,85.668895,65.45662,77.553102,74.715476,83.069292,78.701094,80.267381,83.41879,84.194464,67.561303,88.057966
1287.0,84.900066,86.092112,66.560538,78.361852,75.636836,83.685245,79.570923,81.03441,84.036221,84.851505,68.668592,88.468717
1286.0,85.462498,86.496734,67.607753,79.10781,76.487019,84.257554,80.364716,81.731704,84.605944,85.455236,69.70314,88.84586
1285.0,85.982825,86.87961,68.593522,79.794474,77.27356,84.793063,81.090328,82.371808,85.138296,86.015983,70.669846,89.192315
1284.0,86.463456,87.239647,69.51481,80.419785,78.000823,85.295404,81.751298,82.958735,85.638822,86.538288,71.571661,89.509985
1283.0,86.908723,87.581163,70.378428,80.98829,78.677214,85.766823,82.353922,83.496495,86.108872,87.023493,72.417107,89.801847
1282.0,87.327667,87.909064,71.195078,81.513251,79.316541,86.211032,82.910261,83.99643,86.552698,87.476693,73.217201,90.073467
1281.0,87.728635,88.223002,71.968824,82.004367,79.929113,86.632964,83.430693,84.467754,86.978154,87.905324,73.977105,90.330681
1280.0,88.112264,88.520254,72.699155,82.461897,80.515906,87.035715,83.917939,84.908537,87.389268,88.311523,74.695852,90.575463
1279.0,88.473163,88.802175,73.390234,82.885564,81.074556,87.41946,84.373203,85.315822,87.782351,88.692679,75.37437,90.806129
1278.0,88.807537,89.072707,74.049617,83.279938,81.606091,87.783569,84.802881,85.697311,88.151242,89.050117,76.01905,91.022044
1277.0,89.116442,89.331842,74.679063,83.64779,82.111899,88.128072,85.213059,86.063,88.493913,89.390838,76.636283,91.226001
1276.0,89.40388,89.576423,75.274543,83.987428,82.590378,88.45358,85.602013,86.412539,88.814079,89.719944,77.227579,91.421061
1275.0,89.675472,89.807802,75.835364,84.300657,83.043185,88.762778,85.965008,86.741525,89.119443,90.037736,77.792116,91.607005
1274.0,89.93715,90.033053,76.365425,84.594336,83.479841,89.061545,86.302723,87.052782,89.417554,90.344314,78.329852,91.781071
1273.0,90.191223,90.257106,76.865607,84.870453,83.908259,89.354899,86.618571,87.350114,89.710039,90.640023,78.839803,91.941095
1272.0,90.434674,90.478214,77.333905,85.124279,84.324367,89.641389,86.912523,87.628178,89.991791,90.920745,79.319783,92.0877
1271.0,90.663269,90.692213,77.77459,85.356086,84.718506,89.914486,87.184968,87.881036,90.257894,91.180056,79.771427,92.224732
1270.0,90.874347,90.895707,78.197588,85.573948,85.088111,90.169277,87.441892,88.114751,90.507939,91.417275,80.20131,92.357475
1269.0,91.063768,91.083098,78.60579,85.780377,85.435975,90.404582,87.688224,88.339441,90.740634,91.637016,80.613622,92.488992
1268.0,91.226317,91.246958,78.992416,85.967975,85.76098,90.620059,87.921011,88.555072,90.950668,91.841206,81.006973,92.618508
1267.0,91.364604,91.386238,79.353642,86.133611,86.061015,90.816621,88.136732,88.756263,91.137586,92.028938,81.381657,92.743898
1266.0,91.492206,91.510234,79.693725,86.2847,86.341293,90.99934,88.339313,88.943281,91.312302,92.203101,81.74286,92.863955
1265.0,91.620871,91.630674,80.014216,86.425264,86.608984,91.174445,88.532396,89.116492,91.48626,92.368698,82.09132,92.976922
1264.0,91.748478,91.753613,80.308916,86.547834,86.862729,91.343025,88.710074,89.268179,91.658423,92.525359,82.417946,93.079454
1263.0,91.865457,91.880787,80.575145,86.646187,87.09785,91.501944,88.86503,89.393113,91.821204,92.670294,82.715379,93.170019
1262.0,91.96788,92.011611,80.819723,86.724352,87.318319,91.650253,89.000277,89.49996,91.974175,92.807518,82.989122,93.251555
1261.0,92.057243,92.139219,81.046811,86.785442,87.531994,91.789985,89.123173,89.599325,92.121669,92.943841,83.249101,93.327747
1260.0,92.132327,92.2513,81.24889,86.822747,87.736258,91.921592,89.233641,89.68789,92.261089,93.075414,83.495739,93.398565
1259.0,92.189521,92.341844,81.415805,86.828709,87.920261,92.043753,89.328271,89.757118,92.38516,93.188893,83.722811,93.462568
1258.0,92.227535,92.417536,81.542178,86.799794,88.080519,92.157081,89.409428,89.80904,92.494292,93.278324,83.928342,93.521015
1257.0,92.243058,92.486134,81.618233,86.724005,88.223749,92.263397,89.479578,89.849601,92.596286,93.352436,84.113883,93.575753
1256.0,92.22387,92.542483,81.621363,86.574217,88.355583,92.36203,89.532231,89.874091,92.694949,93.423601,84.277412,93.624946
1255.0,92.152364,92.570813,81.522864,86.32064,88.475484,92.450643,89.558832,89.872655,92.787701,93.496635,84.415336,93.664853
1254.0,92.012238,92.555187,81.294939,85.939172,88.58,92.527254,89.559793,89.843244,92.871822,93.567667,84.527255,93.694421
1253.0,91.786284,92.481709,80.908209,85.403915,88.661174,92.586659,89.539207,89.786446,92.94364,93.625773,84.611143,93.714498
1252.0,91.455779,92.337459,80.338579,84.690741,88.70354,92.61725,89.493205,89.693688,92.993602,93.655236,84.657911,93.72369
1251.0,91.015933,92.119044,79.592079,83.805231,88.691491,92.606681,89.411425,89.551369,93.011449,93.643583,84.656861,93.718165
1250.0,90.493668,91.842464,78.720602,82.802931,88.6173,92.548071,89.283348,89.348104,92.994057,93.587757,84.599694,93.693788
1249.0,89.944471,91.538715,77.80996,81.77864,88.473651,92.435139,89.093549,89.065921,92.938748,93.48615,84.470874,93.644931
1248.0,89.430448,91.240497,76.954756,80.840575,88.241398,92.25397,88.815172,88.671604,92.831328,93.326028,84.239028,93.562209
1247.0,88.994111,90.972405,76.225045,80.075615,87.889994,91.983673,88.413415,88.124664,92.64882,93.083772,83.862025,93.432662
1246.0,88.634147,90.741545,75.620108,79.499401,87.379172,91.598196,87.845421,87.380195,92.36757,92.730369,83.288834,93.237829
1245.0,88.295384,90.526752,75.04602,79.029992,86.645992,91.058179,87.046623,86.371156,91.953947,92.224149,82.445076,92.947093
1244.0,87.890068,90.280416,74.361366,78.533629,85.595943,90.305264,85.924175,85.001862,91.347349,91.499467,81.223934,92.514947
1243.0,87.345053,89.951932,73.465388,77.915141,84.123892,89.276742,84.374743,83.17893,90.465251,90.474857,79.504966,91.888814
1242.0,86.644162,89.518234,72.354838,77.173791,82.155449,87.933885,82.314969,80.854558,89.23369,89.081741,77.191357,91.022241
1241.0,85.84182,88.999658,71.121454,76.394967,79.692101,86.290619,79.725614,78.063876,87.628424,87.303874,74.26172,89.89444
1240.0,85.050883,88.456435,69.923526,75.715252,76.866654,84.444403,76.729937,74.978468,85.724898,85.229507,70.850945,88.547297
1239.0,84.411573,87.971166,68.947829,75.28387,73.985253,82.595064,73.66248,71.949275,83.738693,83.092926,67.316892,87.123243
1238.0,84.042859,87.620534,68.34972,75.210662,71.483338,81.011235,71.019598,69.446603,81.998116,81.240649,64.189295,85.852046
1237.0,84.000301,87.450073,68.201134,75.523215,69.785695,79.944867,69.28011,67.894296,80.831172,80.008981,61.991488,84.9706
1236.0,84.269025,87.468468,68.489634,76.170577,69.157237,79.547345,68.721668,67.516205,80.436816,79.592989,61.053693,84.628157
1235.0,84.783648,87.655378,69.147486,77.058401,69.613897,79.822249,69.329848,68.27167,80.814811,79.982112,61.407027,84.831848
1234.0,85.453825,87.969288,70.071896,78.077947,70.928547,80.630315,70.826496,69.889262,81.785429,80.98702,62.792919,85.457045
1233.0,86.190339,88.357628,71.143454,79.124638,72.747963,81.758143,72.811395,71.991453,83.087915,82.341601,64.801147,86.318503
1232.0,86.926972,88.773487,72.2556,80.11749,74.748566,83.010969,74.930294,74.240288,84.489881,83.810065,67.050807,87.252314
1231.0,87.629163,89.1907,73.33771,81.014431,76.721432,84.26342,76.960472,76.413947,85.841588,85.237097,69.286598,88.154376
1230.0,88.287829,89.605146,74.355481,81.809181,78.56548,85.453707,78.799958,78.401401,87.074019,86.546212,71.372328,88.974339
1229.0,88.905475,90.021208,75.298035,82.512169,80.242494,86.554402,80.418742,80.161512,88.170988,87.716287,73.250392,89.695482
1228.0,89.485152,90.437337,76.168367,83.136968,81.740501,87.551021,81.819845,81.687507,89.137424,88.751691,74.911165,90.318786
1227.0,90.029111,90.845531,76.978931,83.701484,83.060222,88.438806,83.023483,82.992815,89.98134,89.662412,76.372718,90.854037
1226.0,90.543172,91.242007,77.744594,84.227914,84.215717,89.228049,84.061185,84.106955,90.714616,90.4638,77.663529,91.315338
1225.0,91.036019,91.631098,78.473333,84.73109,85.230844,89.939202,84.963664,85.063466,91.356321,91.178901,78.80794,91.716552
1224.0,91.508277,92.011984,79.160638,85.208306,86.126405,90.584282,85.745495,85.886312,91.924028,91.823402,79.816728,92.065555
1223.0,91.937756,92.360263,79.785648,85.640725,86.909935,91.153572,86.400673,86.592022,92.42058,92.384538,80.683468,92.361441
1222.0,92.276023,92.627289,80.309163,85.999767,87.576635,91.623855,86.911338,87.199087,92.831313,92.822125,81.387973,92.597799
1221.0,92.472022,92.768133,80.68946,86.258112,88.119921,91.981362,87.264356,87.725218,93.136816,93.099434,81.912209,92.770573
1220.0,92.52005,92.783913,80.923575,86.414244,88.550066,92.241508,87.475393,88.181104,93.337583,93.22459,82.270419,92.887478
1219.0,92.494391,92.743929,81.079287,86.515035,88.910627,92.452242,87.608083,88.578394,93.474904,93.271672,82.532135,92.973493
1218.0,92.520803,92.755904,81.267669,86.638664,89.266652,92.673863,87.756121,88.938172,93.620073,93.35347,82.801502,93.063241
1217.0,92.692236,92.897442,81.56809,86.840583,89.661764,92.944529,87.986865,89.279336,93.828565,93.553858,83.155563,93.180929
1216.0,93.007881,93.168598,81.981469,87.119504,90.088947,93.260585,88.301634,89.603728,94.103711,93.876649,83.599871,93.326214
1215.0,93.392577,93.505834,82.451718,87.435496,90.510152,93.589425,88.653968,89.904262,94.408854,94.257988,84.083616,93.480725
1214.0,93.764241,93.834667,82.915718,87.746673,90.896141,93.897993,88.995909,90.181683,94.705964,94.623071,84.548294,93.626242
1213.0,94.078798,94.109813,83.331523,88.025071,91.238072,94.168798,89.299832,90.441374,94.972787,94.928527,84.958938,93.754635
1212.0,94.328317,94.320344,83.681935,88.256483,91.534016,94.398551,89.551983,90.680667,95.194761,95.16397,85.304977,93.864687
1211.0,94.52253,94.476964,83.972375,88.442262,91.786384,94.592937,89.748899,90.89353,95.364725,95.337798,85.592165,93.957049
1210.0,94.676958,94.599014,84.222193,88.596198,92.009355,94.761246,89.90111,91.082965,95.493466,95.469143,85.835475,94.03363
1209.0,94.804815,94.70319,84.447148,88.730531,92.21966,94.908794,90.025531,91.256229,95.603257,95.579072,86.048468,94.097407
1208.0,94.914232,94.798559,84.653072,88.850702,92.420322,95.036935,90.132989,91.413824,95.707414,95.680181,86.237703,94.151565
1207.0,95.015525,94.892226,84.848469,88.966265,92.606937,95.153892,90.230754,91.55556,95.807623,95.778205,86.410706,94.200721
1206.0,95.124829,94.994492,85.050587,89.093105,92.78495,95.27633,90.330836,91.690107,95.908648,95.881454,86.582253,94.251278
1205.0,95.252592,95.112467,85.271258,89.237448,92.964619,95.412198,90.443583,91.825015,96.01945,95.998542,86.764835,94.30706
1204.0,95.395091,95.243509,85.507577,89.389922,93.143776,95.551715,90.56706,91.954347,96.139577,96.12768,86.959025,94.365985
1203.0,95.546314,95.382887,85.754068,89.542613,93.313401,95.685536,90.693583,92.069696,96.260094,96.259803,87.160694,94.424444
1202.0,95.710887,95.53404,86.012915,89.699889,93.477003,95.821162,90.823265,92.176209,96.379522,96.39371,87.370584,94.483242
1201.0,95.894114,95.702171,86.284133,89.86552,93.646233,95.967276,90.961692,92.283714,96.504241,96.53768,87.58875,94.545504
1200.0,96.086819,95.880754,86.557198,90.032639,93.819285,96.112038,91.108858,92.38912,96.632206,96.694842,87.807631,94.610579
1199.0,96.27486,96.05558,86.822816,90.195475,93.982563,96.236602,91.260486,92.482401,96.752633,96.858038,88.020974,94.674628
1198.0,96.459836,96.222754,87.083966,90.35851,94.134576,96.346055,91.415837,92.564116,96.865649,97.021804,88.2331,94.736205
1197.0,96.655615,96.393424,87.346051,90.524595,94.291172,96.467472,91.574155,92.643098,96.987254,97.189641,88.449148,94.796901
1196.0,96.866405,96.579472,87.604867,90.685726,94.464924,96.617079,91.727669,92.722382,97.129244,97.366275,88.662491,94.857151
1195.0,97.081997,96.781931,87.853303,90.835139,94.652858,96.785025,91.868286,92.800416,97.285755,97.550707,88.86264,94.915559
1194.0,97.292622,96.99259,88.090976,90.977315,94.844359,96.951834,91.997819,92.880014,97.443006,97.738376,89.049858,94.971869
1193.0,97.494391,97.198102,88.318374,91.116642,95.027743,97.10433,92.122646,92.962886,97.591084,97.922162,89.231175,95.026786
1192.0,97.681127,97.382947,88.53079,91.247339,95.19034,97.23585,92.242472,93.040942,97.724008,98.091329,89.407475,95.079298
1191.0,97.846295,97.539271,88.726957,91.363983,95.327569,97.348211,92.352814,93.105505,97.841405,98.239235,89.575117,95.127719
1190.0,97.994912,97.676648,88.914108,91.471089,95.452647,97.456295,92.453323,93.159849,97.953755,98.372649,89.734394,95.172736
1189.0,98.140202,97.813439,89.095541,91.573143,95.583464,97.575139,92.544899,93.211606,98.073287,98.503598,89.885319,95.216129
1188.0,98.286253,97.956242,89.263217,91.666133,95.719896,97.699114,92.624331,93.259627,98.195586,98.632336,90.020726,95.257336
1187.0,98.425026,98.095362,89.411483,91.747404,95.846727,97.807389,92.690682,93.299554,98.301851,98.749144,90.134782,95.294476
1186.0,98.551005,98.221303,89.547344,91.822012,95.957099,97.892544,92.750794,93.334592,98.383356,98.852369,90.233222,95.32771
1185.0,98.667463,98.33691,89.677889,91.89091,96.058806,97.969906,92.809648,93.368855,98.452453,98.951806,90.324805,95.358516
1184.0,98.777612,98.450816,89.798784,91.945655,96.158762,98.055681,92.86203,93.397544,98.525641,99.05237,90.40869,95.386902
1183.0,98.880478,98.566956,89.90456,91.983829,96.256176,98.149858,92.902055,93.415162,98.606669,99.146493,90.480464,95.41205
1182.0,98.975846,98.683379,89.998387,92.016472,96.350626,98.2441,92.932669,93.425593,98.689303,99.225701,90.543195,95.433899
1181.0,99.063331,98.794872,90.082044,92.050569,96.44233,98.332664,92.956702,93.433084,98.765796,99.289671,90.601103,95.451462
1180.0,99.13724,98.894089,90.148766,92.077209,96.52344,98.410201,92.967911,93.432155,98.829245,99.341478,90.649328,95.462307
1179.0,99.192177,98.975348,90.195964,92.086534,96.581808,98.471057,92.961708,93.417744,98.878111,99.383642,90.681573,95.467067
1178.0,99.232072,99.039588,90.231356,92.080254,96.614523,98.517471,92.945614,93.395402,98.921987,99.421151,90.700732,95.471322
1177.0,99.263534,99.092333,90.255363,92.058859,96.627836,98.559511,92.92725,93.369053,98.972997,99.459265,90.710464,95.478623
1176.0,99.282525,99.137036,90.250734,92.010308,96.625656,98.601741,92.900459,93.328508,99.028077,99.495459,90.703947,95.484173
1175.0,99.27723,99.172917,90.200151,91.921992,96.607772,98.636267,92.855099,93.261723,99.068121,99.519746,90.673098,95.479771
1174.0,99.239815,99.195751,90.099109,91.789423,96.574806,98.650556,92.792444,93.170038,99.077002,99.523281,90.62144,95.46309
1173.0,99.163485,99.195659,89.938414,91.600373,96.523563,98.635007,92.718911,93.058924,99.05379,99.501065,90.555553,95.438184
1172.0,99.031799,99.157387,89.688563,91.322947,96.442354,98.583132,92.632425,92.924041,99.006252,99.449401,90.471587,95.409262
1171.0,98.825464,99.068747,89.317089,90.922639,96.32306,98.494398,92.527293,92.759559,98.942927,99.370108,90.362887,95.378162
1170.0,98.541079,98.927455,88.814447,90.385744,96.173378,98.379103,92.405329,92.569756,98.873259,99.27551,90.233287,95.345298
1169.0,98.196313,98.738632,88.201327,89.728201,96.00615,98.252155,92.27006,92.358423,98.805164,99.179406,90.089734,95.308231
1168.0,97.823579,98.515162,87.534586,89.006049,95.822102,98.119374,92.115832,92.115491,98.738152,99.082547,89.92788,95.260864
1167.0,97.469688,98.287373,86.916575,88.32571,95.61279,97.973435,91.932464,91.825762,98.663465,98.972471,89.736246,95.197935
1166.0,97.191309,98.10146,86.466643,87.812016,95.37129,97.799919,91.713447,91.480352,98.570615,98.83443,89.507452,95.118614
1165.0,97.028382,97.993856,86.250317,87.534883,95.086404,97.580766,91.449544,91.066922,98.448623,98.655961,89.233468,95.02229
1164.0,96.973334,97.966559,86.235129,87.46518,94.732733,97.295245,91.120784,90.557951,98.283709,98.424894,88.895193,94.902831
1163.0,96.969014,97.989752,86.316907,87.50027,94.277744,96.924972,90.702079,89.918727,98.062636,98.129782,88.464938,94.749538
1162.0,96.937018,98.021307,86.376394,87.519886,93.689994,96.454465,90.166504,89.115001,97.773869,97.756382,87.909807,94.549766
1161.0,96.808875,98.019013,86.311947,87.421433,92.928411,95.860406,89.473232,88.102567,97.395623,97.274697,87.182087,94.285794
1160.0,96.540802,97.944813,86.048329,87.130683,91.934763,95.107924,88.561946,86.824738,96.88591,96.634606,86.215971,93.931364
1159.0,96.113379,97.772725,85.542308,86.602715,90.654471,94.169403,87.370688,85.236614,96.195592,95.784265,84.947523,93.455868
1158.0,95.518042,97.492579,84.773407,85.807641,89.063871,93.046243,85.857553,83.328092,95.293856,94.693432,83.338447,92.833024
1157.0,94.735994,97.0967,83.713281,84.704461,87.179205,91.771533,84.014812,81.129402,94.183009,93.364709,81.390703,92.050684
1156.0,93.732979,96.565566,82.314901,83.237735,85.069068,90.407506,81.898205,78.728885,92.907611,91.848677,79.174177,91.127252
1155.0,92.483339,95.876389,80.549211,81.370383,82.88153,89.052897,79.66547,76.302924,91.56927,90.268654,76.863078,90.129765
1154.0,91.00345,95.027156,78.453165,79.12137,80.840985,87.840606,77.567641,74.102936,90.325951,88.816785,74.725413,89.171221
1153.0,89.374146,94.054025,76.153438,76.593377,79.190177,86.90935,75.878011,72.38847,89.353766,87.699225,73.048515,88.380427
1152.0,87.753601,93.038654,73.874874,74.002992,78.118984,86.364525,74.813494,71.359952,88.787274,87.065066,72.053328,87.864524
1151.0,86.366657,92.103816,71.921422,71.678533,77.716927,86.245985,74.481884,71.113328,88.670169,86.959077,71.834855,87.678734
1150.0,85.442777,91.383273,70.591721,69.969577,77.95811,86.516277,74.857048,71.613117,88.945047,87.316958,72.340182,87.810566
1149.0,85.128258,90.975062,70.067403,69.115606,78.729483,87.083726,75.801781,72.711323,89.496264,88.00909,73.406181,88.192666
1148.0,85.436017,90.912041,70.361331,69.177636,79.886425,87.845574,77.132432,74.213185,90.213421,88.903239,74.840042,88.739402
1147.0,86.252546,91.160439,71.339693,70.046799,81.290511,88.71437,78.67517,75.936108,91.020795,89.898273,76.479221,89.377501
1146.0,87.385182,91.634583,72.779913,71.492399,82.816336,89.618705,80.288307,77.731482,91.862828,90.919416,78.202289,90.054091
1145.0,88.630509,92.222925,74.443198,73.241952,84.351289,90.498988,81.866243,79.48734,92.683756,91.904242,79.916253,90.730545
1144.0,89.833764,92.822136,76.138651,75.067884,85.803141,91.311465,83.339166,81.129756,93.431809,92.802633,81.548139,91.375461
1143.0,90.91336,93.366391,77.75026,76.827826,87.111653,92.035141,84.669806,82.62202,94.078808,93.58765,83.046383,91.963884
1142.0,91.849682,93.835967,79.224776,78.448276,88.254996,92.670881,85.846521,83.955837,94.626333,94.259371,84.384098,92.482178
1141.0,92.652891,94.240176,80.54377,79.893459,89.242199,93.229639,86.872815,85.135586,95.089197,94.832063,85.555017,92.930485
1140.0,93.33409,94.592721,81.705336,81.154951,90.096007,93.719983,87.758467,86.167557,95.478874,95.318009,86.565078,93.317309
1139.0,93.900344,94.902983,82.721668,82.253709,90.840871,94.146027,88.517729,87.062382,95.805824,95.72517,87.429569,93.651727
1138.0,94.365797,95.181068,83.615863,83.226538,91.497115,94.511532,89.1686,87.838709,96.085954,96.062776,88.171228,93.94041
1137.0,94.753188,95.437262,84.407626,84.099051,92.07316,94.819895,89.726309,88.515242,96.331846,96.340133,88.809682,94.188719
