ν,LD-Alanina No Magnetizada Irradiada Petri,LD-Alanina No Magnetizada  Eppendorf,LD-Alanina Irradiada No Magnetizada Eppendorf,LD-Alanina  No Magnetizada Petri,L-Alanina No Magnetizada Irradiada Petri,L-Alanina No Magnetizada  Eppendorf,L-Alanina Irradiada No Magnetizada Eppendorf,L-Alanina  No Magnetizada Petri,D-Alanina No Magnetizada Irradiada Petri,D-Alanina No Magnetizada Eppendorf,D-Alanina Irradiada No Magnetizada Eppendorf,D-Alanina  No Magnetizada Petri
3805.0,99.599828,98.213056,98.015119,97.143006,98.136142,97.995927,97.911505,99.27124,98.513914,98.459012,97.641932,98.134693
3804.0,99.603655,98.227756,98.0148,97.140208,98.132397,97.998024,97.906261,99.276038,98.517559,98.46648,97.640857,98.137844
3803.0,99.600836,98.248989,98.015541,97.138427,98.128964,97.999338,97.905272,99.272007,98.5199,98.475829,97.640678,98.137836
3802.0,99.593067,98.264033,98.015036,97.136634,98.126781,97.999538,97.908776,99.258377,98.521861,98.475587,97.640963,98.133946
3801.0,99.589527,98.262816,98.014988,97.135927,98.123955,97.999911,97.913456,99.247169,98.521914,98.466615,97.644149,98.130746
3800.0,99.59504,98.25093,98.020364,97.136485,98.11976,98.002137,97.917889,99.249863,98.517424,98.462731,97.652,98.130112
3799.0,99.606611,98.239561,98.031105,97.139712,98.117456,98.007056,97.925708,99.264372,98.508118,98.472245,97.660319,98.129604
3798.0,99.618952,98.232694,98.041977,97.146287,98.120876,98.014764,97.938014,99.281528,98.496543,98.484479,97.664126,98.130006
3797.0,99.629549,98.227244,98.049191,97.152189,98.129007,98.024289,97.951795,99.292444,98.485917,98.486745,97.6644,98.131651
3796.0,99.639789,98.219452,98.053502,97.152469,98.135953,98.032069,97.962824,99.293423,98.47827,98.478612,97.666364,98.131361
3795.0,99.650574,98.212087,98.057733,97.147847,98.137367,98.035294,97.968493,99.28809,98.474516,98.468784,97.672726,98.127088
3794.0,99.660285,98.21269,98.062543,97.144736,98.134838,98.035702,97.969463,99.283069,98.475135,98.465266,97.680756,98.122142
3793.0,99.66738,98.224663,98.066965,97.148067,98.133009,98.037234,97.969022,99.281221,98.480541,98.468374,97.686623,98.122236
3792.0,99.672615,98.242573,98.07134,97.156161,98.134611,98.041032,97.970661,99.280044,98.490432,98.473345,97.6898,98.129219
3791.0,99.676767,98.255531,98.077084,97.162646,98.138466,98.043501,97.97586,99.275537,98.50247,98.475899,97.691901,98.138423
3790.0,99.678239,98.255438,98.083415,97.162308,98.141146,98.040019,97.981971,99.267671,98.512218,98.474534,97.692829,98.143751
3789.0,99.67516,98.244524,98.08688,97.154807,98.140349,98.030601,97.983443,99.261705,98.515792,98.471474,97.69064,98.144337
3788.0,99.669373,98.233949,98.085378,97.143967,98.136554,98.020431,97.977375,99.263119,98.513137,98.471651,97.685361,98.144274
3787.0,99.665543,98.234069,98.081128,97.135445,98.131874,98.015191,97.967487,99.271999,98.508594,98.47747,97.680853,98.14748
3786.0,99.666021,98.244791,98.078338,97.134089,98.127435,98.01696,97.961392,99.282714,98.507168,98.484058,97.681838,98.153712
3785.0,99.667829,98.255489,98.078531,97.140944,98.12199,98.0237,97.963078,99.289177,98.509616,98.482501,97.689097,98.159254
3784.0,99.665659,98.256364,98.079243,97.151952,98.114132,98.031296,97.968733,99.290223,98.512205,98.470235,97.698093,98.160678
3783.0,99.656932,98.248722,98.076964,97.160541,98.105859,98.035813,97.970879,99.289574,98.511649,98.45547,97.702147,98.157596
3782.0,99.644971,98.242274,98.070148,97.162222,98.102803,98.035577,97.965716,99.291095,98.509137,98.44903,97.696939,98.152423
3781.0,99.638473,98.243932,98.060093,97.157811,98.109898,98.032809,97.956313,99.294992,98.508977,98.453727,97.683363,98.148517
3780.0,99.645348,98.250847,98.050078,97.152518,98.125689,98.032294,97.949801,99.298234,98.51351,98.462603,97.667521,98.148339
3779.0,99.663963,98.254102,98.044832,97.149145,98.141022,98.035806,97.950732,99.29768,98.519354,98.466515,97.658087,98.151367
3778.0,99.681118,98.248737,98.047895,97.14458,98.146279,98.038793,97.957516,99.291844,98.52003,98.463625,97.659705,98.152959
3777.0,99.68135,98.236688,98.058439,97.134858,98.139605,98.034984,97.965565,99.280421,98.512003,98.458328,97.669446,98.147619
3776.0,99.65802,98.221765,98.071413,97.1206,98.126612,98.023598,97.971486,99.264188,98.497049,98.453092,97.68065,98.134348
3775.0,99.617979,98.205815,98.081194,97.106083,98.113966,98.010321,97.974581,99.245138,98.48009,98.44713,97.688693,98.117036
3774.0,99.576838,98.190347,98.084785,97.095222,98.104557,98.00145,97.976036,99.226464,98.465778,98.440782,97.692392,98.101074
3773.0,99.548179,98.179268,98.082516,97.088933,98.097692,97.998243,97.976815,99.21182,98.455999,98.436081,97.692356,98.090377
3772.0,99.536415,98.177544,98.076583,97.08619,98.092566,97.997714,97.976906,99.203534,98.449718,98.433388,97.689844,98.085896
3771.0,99.539067,98.185524,98.069317,97.087653,98.090343,97.997367,97.976146,99.201762,98.445016,98.430775,97.686787,98.086494
3770.0,99.552164,98.197809,98.062565,97.096183,98.09265,97.997154,97.974487,99.206807,98.442097,98.428456,97.685462,98.091972
3769.0,99.571694,98.209512,98.058291,97.111616,98.09904,97.997388,97.972203,99.219994,98.444296,98.431522,97.687162,98.10264
3768.0,99.592315,98.220113,98.05838,97.12858,98.107432,97.99735,97.971225,99.239618,98.454968,98.443802,97.690784,98.11554
3767.0,99.607104,98.231093,98.062369,97.141368,98.115764,97.996735,97.9728,99.260057,98.472466,98.459244,97.69366,98.126403
3766.0,99.61019,98.241535,98.06755,97.14687,98.121375,97.996393,97.975356,99.274145,98.488642,98.465497,97.695057,98.131919
3765.0,99.601381,98.247018,98.070556,97.144977,98.120486,97.996477,97.975722,99.277224,98.494163,98.457722,97.696394,98.130198
3764.0,99.586572,98.244261,98.068748,97.138597,98.11103,97.995784,97.97207,99.27117,98.487054,98.445051,97.69786,98.12219
3763.0,99.57249,98.235509,98.061223,97.132517,98.096064,97.994375,97.965495,99.263447,98.474819,98.441544,97.697147,98.112705
3762.0,99.563745,98.227423,98.049131,97.131289,98.083431,97.995827,97.958704,99.261858,98.467768,98.453095,97.692157,98.108482
3761.0,99.564468,98.225531,98.036428,97.138053,98.081081,98.005001,97.954716,99.268994,98.470939,98.475037,97.684068,98.113338
3760.0,99.575853,98.230866,98.0276,97.153837,98.091025,98.02163,97.955025,99.280832,98.480784,98.497749,97.676083,98.125708
3759.0,99.590883,98.240199,98.023294,97.174262,98.106073,98.037275,97.957427,99.290253,98.488623,98.511442,97.670159,98.13926
3758.0,99.598332,98.248353,98.018496,97.190471,98.115024,98.042447,97.957384,99.292401,98.488953,98.510869,97.66434,98.14642
3757.0,99.594545,98.25168,98.007948,97.195973,98.112734,98.035988,97.952266,99.28854,98.484079,98.498256,97.65529,98.144149
3756.0,99.583871,98.251578,97.992659,97.190657,98.103751,98.024475,97.943348,99.285877,98.481043,98.481971,97.642867,98.137293
3755.0,99.569268,98.253928,97.97838,97.17848,98.097171,98.014389,97.933423,99.292537,98.485066,98.471408,97.630185,98.135255
3754.0,99.550095,98.26251,97.969303,97.164502,98.09854,98.008153,97.924513,99.310277,98.494766,98.471299,97.620068,98.143012
3753.0,99.530761,98.272336,97.965218,97.154592,98.105519,98.005853,97.918038,99.329627,98.503184,98.479468,97.6125,98.15407
3752.0,99.523544,98.273216,97.963151,97.155705,98.11097,98.00729,97.914955,99.3356,98.504469,98.488043,97.605324,98.155625
3751.0,99.532356,98.263992,97.959666,97.170449,98.110022,98.010831,97.912697,99.325147,98.499522,98.488486,97.597824,98.146209
3750.0,99.544578,98.255997,97.953778,97.190589,98.10305,98.01232,97.906467,99.311126,98.493237,98.479487,97.592962,98.138281
3749.0,99.550938,98.255521,97.946478,97.207949,98.09277,98.008424,97.897343,99.303568,98.48825,98.469091,97.590837,98.140248
3748.0,99.556534,98.256442,97.94053,97.223789,98.08245,97.998645,97.890778,99.300986,98.484651,98.465235,97.58661,98.153012
3747.0,99.566606,98.254696,97.938402,97.240614,98.077859,97.984787,97.88727,99.299481,98.482724,98.467112,97.575804,98.176659
3746.0,99.576301,98.253381,97.938125,97.254064,98.08553,97.973549,97.882749,99.297671,98.482148,98.467844,97.558411,98.204567
3745.0,99.581297,98.255545,97.930909,97.259482,98.105654,97.973555,97.873136,99.297945,98.481766,98.46223,97.539357,98.222926
3744.0,99.585294,98.261367,97.915485,97.253506,98.125311,97.983383,97.856564,99.305305,98.480286,98.451445,97.531546,98.224741
3743.0,99.588104,98.267521,97.902306,97.23592,98.126626,97.992326,97.839796,99.316687,98.475226,98.44787,97.540933,98.212385
3742.0,99.585019,98.266218,97.895642,97.214372,98.104626,97.993257,97.83261,99.322018,98.464847,98.45806,97.555028,98.192785
3741.0,99.576303,98.253176,97.890379,97.197444,98.069427,97.987617,97.832928,99.319485,98.450766,98.465274,97.558865,98.178032
3740.0,99.568994,98.234103,97.882312,97.1876,98.035653,97.981158,97.831929,99.316538,98.436305,98.456199,97.549519,98.176505
3739.0,99.570062,98.221433,97.872406,97.182125,98.014097,97.974562,97.824978,99.321719,98.42429,98.437318,97.534977,98.186009
3738.0,99.57412,98.224498,97.864521,97.175069,98.008972,97.962946,97.815737,99.335242,98.41774,98.41894,97.52554,98.193741
3737.0,99.567604,98.240958,97.860074,97.163033,98.018522,97.945903,97.812254,99.347744,98.420146,98.405175,97.524542,98.186523
3736.0,99.551233,98.257355,97.859013,97.150791,98.036217,97.932543,97.820811,99.349559,98.433261,98.399247,97.528529,98.164325
3735.0,99.54616,98.262666,97.86352,97.14803,98.054017,97.934136,97.839538,99.341049,98.455283,98.408746,97.532814,98.143511
3734.0,99.567651,98.260628,97.872537,97.159344,98.066994,97.951854,97.856867,99.331113,98.480771,98.435382,97.532428,98.140751
3733.0,99.6047,98.262208,97.87828,97.178346,98.073843,97.974806,97.860168,99.325664,98.501219,98.463954,97.522971,98.155815
3732.0,99.634525,98.27107,97.873481,97.1929,98.073259,97.988855,97.845999,99.322811,98.506687,98.47361,97.50659,98.173806
3731.0,99.646862,98.281378,97.860124,97.197221,98.063716,97.985706,97.82267,99.3171,98.492608,98.460132,97.491489,98.179929
3730.0,99.648772,98.285131,97.847219,97.196987,98.047289,97.967083,97.802666,99.305778,98.465642,98.437799,97.48359,98.172669
3729.0,99.65145,98.280122,97.841409,97.201559,98.030806,97.943352,97.792772,99.292426,98.440024,98.422924,97.482286,98.164294
3728.0,99.65879,98.269961,97.842754,97.212265,98.021721,97.927444,97.793028,99.282857,98.42739,98.422641,97.484526,98.165942
3727.0,99.667808,98.259863,97.847345,97.220918,98.022869,97.92677,97.800177,99.279901,98.429478,98.434126,97.48853,98.175093
3726.0,99.673044,98.253446,97.851598,97.218679,98.030419,97.938307,97.80961,99.282952,98.43871,98.44798,97.49362,98.178719
3725.0,99.668576,98.251363,97.855142,97.204561,98.037914,97.953413,97.817669,99.290079,98.446245,98.454981,97.498775,98.167125
3724.0,99.652732,98.251136,97.860898,97.185315,98.042463,97.967187,97.823917,99.29911,98.44926,98.451572,97.503741,98.143482
3723.0,99.631883,98.250074,97.873131,97.169602,98.046368,97.981148,97.831007,99.307196,98.451387,98.441359,97.511004,98.120915
3722.0,99.617078,98.250572,97.893506,97.162806,98.053396,97.997951,97.841367,99.312103,98.458796,98.43342,97.523972,98.1128
3721.0,99.615744,98.257906,97.921331,97.163823,98.064262,98.016364,97.856522,99.312413,98.475693,98.434879,97.544222,98.121871
3720.0,99.626686,98.27344,97.954374,97.167559,98.076569,98.032299,97.876985,99.308708,98.500806,98.444438,97.569872,98.140218
3719.0,99.642171,98.29224,97.986357,97.169808,98.087811,98.042252,97.901184,99.304317,98.526374,98.454632,97.597542,98.157398
3718.0,99.653733,98.30605,98.007352,97.170795,98.097221,98.045286,97.925427,99.301666,98.542497,98.460053,97.623941,98.16604
3717.0,99.657283,98.310336,98.008483,97.176043,98.105248,98.042729,97.944153,99.300757,98.544382,98.461851,97.644352,98.165762
3716.0,99.651489,98.308537,97.988961,97.191457,98.112144,98.036521,97.952067,99.300833,98.535367,98.464537,97.653276,98.162237
3715.0,99.634437,98.307962,97.956715,97.215669,98.11751,98.02747,97.945612,99.302269,98.522682,98.468995,97.646047,98.16285
3714.0,99.60622,98.309711,97.920171,97.238623,98.120609,98.015477,97.925207,99.304992,98.509913,98.470623,97.622145,98.169422
3713.0,99.575356,98.304497,97.887391,97.249176,98.120962,98.001617,97.898796,99.305096,98.496167,98.465077,97.588332,98.175765
3712.0,99.555882,98.282847,97.86365,97.247129,98.118069,97.989009,97.878984,99.298159,98.480582,98.453682,97.556304,98.176919
3711.0,99.554621,98.25035,97.854299,97.239882,98.110533,97.981424,97.87291,99.285287,98.465898,98.442447,97.537633,98.176179
3710.0,99.566345,98.225363,97.860789,97.231341,98.097934,97.980186,97.877286,99.272242,98.456916,98.437177,97.536067,98.17871
3709.0,99.581655,98.220612,97.877966,97.222149,98.083528,97.984484,97.883611,99.264144,98.45736,98.439818,97.546707,98.184969
3708.0,99.595562,98.232835,97.898722,97.213442,98.072272,97.993193,97.88652,99.261836,98.468195,98.449199,97.562411,98.193007
3707.0,99.608654,98.249316,97.915701,97.209474,98.06718,98.005572,97.885627,99.26304,98.486023,98.46411,97.577248,98.201991
3706.0,99.623264,98.261307,97.926998,97.212678,98.068177,98.020582,97.884175,99.26517,98.504457,98.483155,97.5879,98.212481
3705.0,99.638459,98.268007,97.933073,97.220023,98.072701,98.035051,97.886737,99.266706,98.515944,98.501783,97.593753,98.222686
3704.0,99.649762,98.272247,97.938179,97.224142,98.077176,98.044166,97.89632,99.267003,98.516363,98.511241,97.596349,98.227498
3703.0,99.652936,98.273478,97.945974,97.21929,98.078192,98.044619,97.912281,99.265313,98.507843,98.503067,97.598129,98.221105
3702.0,99.648903,98.269332,97.957884,97.207088,98.074407,98.038969,97.927955,99.262574,98.49808,98.477794,97.600548,98.204845
3701.0,99.64436,98.261504,97.971111,97.194169,98.067613,98.034014,97.934862,99.261043,98.494612,98.449263,97.604372,98.187548
3700.0,99.646278,98.256254,97.982447,97.186758,98.062308,98.034101,97.930894,99.261394,98.500716,98.436093,97.609593,98.177511
3699.0,99.654945,98.258425,97.988539,97.188439,98.063287,98.037409,97.92208,99.263042,98.515545,98.446243,97.614743,98.178618
3698.0,99.663261,98.267048,97.987641,97.199104,98.072232,98.040038,97.915886,99.266185,98.535205,98.470638,97.618268,98.19045
3697.0,99.664174,98.277376,97.980498,97.214795,98.085939,98.041592,97.915346,99.271825,98.553179,98.492671,97.61939,98.208889
3696.0,99.656386,98.286301,97.969496,97.230327,98.098067,98.045471,97.917777,99.280464,98.562105,98.502776,97.618311,98.226877
3695.0,99.642616,98.295317,97.959082,97.241043,98.103671,98.053812,97.918671,99.291395,98.558588,98.503571,97.615909,98.238039
3694.0,99.626007,98.305889,97.952527,97.24542,98.102736,98.064932,97.916704,99.303126,98.54542,98.503446,97.614335,98.2398
3693.0,99.611896,98.315789,97.955528,97.245831,98.100033,98.076582,97.915536,99.314441,98.530754,98.509007,97.618317,98.23541
3692.0,99.608976,98.319831,97.972189,97.248686,98.101608,98.088544,97.921933,99.323512,98.523325,98.522808,97.633032,98.231438
3691.0,99.62342,98.313889,98.00206,97.260189,98.11048,98.100854,97.940149,99.326259,98.527911,98.541338,97.657821,98.232841
3690.0,99.649018,98.297674,98.031646,97.279802,98.123834,98.109392,97.964953,99.319397,98.541153,98.552872,97.680713,98.239568
3689.0,99.668863,98.277726,98.045335,97.295853,98.135688,98.108134,97.981347,99.306765,98.553759,98.544594,97.688733,98.247291
3688.0,99.673544,98.265528,98.043696,97.293604,98.143164,98.097209,97.980599,99.295995,98.559313,98.518329,97.683644,98.249094
3687.0,99.671372,98.267987,98.040095,97.275035,98.148708,98.085191,97.97055,99.290252,98.559213,98.492043,97.677456,98.241773
3686.0,99.675088,98.284282,98.04516,97.257048,98.156247,98.080301,97.96381,99.289112,98.559446,98.48098,97.678478,98.233033
3685.0,99.68533,98.307554,98.057712,97.252032,98.166478,98.083839,97.965308,99.291274,98.563049,98.485862,97.687207,98.232617
3684.0,99.691429,98.328005,98.071857,97.257096,98.175439,98.092345,97.972439,99.295616,98.567146,98.499073,97.69912,98.242685
3683.0,99.683777,98.338242,98.081752,97.260323,98.177991,98.101344,97.980876,99.301568,98.565927,98.513614,97.708957,98.256904
3682.0,99.662402,98.339805,98.086731,97.254224,98.173761,98.108533,97.988014,99.309785,98.558492,98.525712,97.713449,98.267565
3681.0,99.635299,98.340279,98.085482,97.243553,98.167657,98.113735,97.992902,99.321917,98.550434,98.533428,97.710951,98.271392
3680.0,99.612438,98.342838,98.076084,97.238731,98.163585,98.116597,97.994484,99.338743,98.547403,98.535508,97.701659,98.269107
3679.0,99.597932,98.343586,98.059243,97.242365,98.159775,98.114869,97.991566,99.358045,98.548065,98.533334,97.688797,98.262952
3678.0,99.585838,98.338785,98.041756,97.244158,98.151831,98.106198,97.985003,99.372701,98.544292,98.52964,97.678893,98.253815
3677.0,99.565811,98.327027,98.032909,97.232398,98.139514,98.092012,97.981798,99.370448,98.528819,98.523753,97.677615,98.239576
3676.0,99.538492,98.307163,98.033162,97.215491,98.129751,98.078609,97.988688,99.347946,98.504439,98.512369,97.682708,98.224654
3675.0,99.518779,98.283255,98.037867,97.211903,98.128317,98.071249,98.000342,99.322728,98.483099,98.499234,97.69145,98.222471
3674.0,99.518235,98.265513,98.045995,97.225573,98.133572,98.069148,98.009068,99.309561,98.47465,98.501062,97.703997,98.233056
3673.0,99.534662,98.261418,98.057972,97.247828,98.142331,98.068263,98.015524,99.304196,98.481284,98.52598,97.716983,98.245388
3672.0,99.558662,98.272996,98.071563,97.267286,98.153022,98.067462,98.020806,99.298651,98.49916,98.557745,97.725704,98.256261
3671.0,99.586082,98.295864,98.085499,97.274813,98.164622,98.070986,98.026515,99.289971,98.522312,98.576485,97.729814,98.264611
3670.0,99.619497,98.31868,98.098025,97.27188,98.17641,98.081636,98.034201,99.283407,98.545264,98.575438,97.732301,98.270017
3669.0,99.655256,98.333774,98.109534,97.264853,98.187144,98.09405,98.041268,99.28682,98.564226,98.562255,97.738563,98.275568
3668.0,99.683072,98.342922,98.120517,97.257403,98.195463,98.100379,98.046249,99.29695,98.577591,98.551952,97.749898,98.28036
3667.0,99.698463,98.348639,98.129094,97.252929,98.201034,98.100322,98.050466,99.304062,98.585011,98.549262,97.760855,98.282462
3666.0,99.705584,98.351085,98.133809,97.254525,98.204602,98.102089,98.053887,99.305245,98.586742,98.547999,97.766582,98.284355
3665.0,99.711086,98.351602,98.13586,97.263254,98.20776,98.114528,98.055007,99.304948,98.584584,98.544305,97.76665,98.288639
3664.0,99.716714,98.353329,98.136832,97.277104,98.211362,98.137958,98.053014,99.307565,98.581309,98.539061,97.763364,98.294244
3663.0,99.718345,98.358823,98.136651,97.291093,98.213231,98.162466,98.04882,99.312672,98.57856,98.534313,97.759227,98.297424
3662.0,99.712351,98.366804,98.133864,97.300837,98.2092,98.176576,98.044998,99.316803,98.576717,98.531939,97.755337,98.295262
3661.0,99.701687,98.373201,98.127896,97.306577,98.197436,98.178161,98.043594,99.319144,98.576696,98.533822,97.751533,98.288806
3660.0,99.693263,98.374884,98.121588,97.310991,98.179999,98.174221,98.044524,99.32262,98.579559,98.540406,97.748426,98.28155
3659.0,99.689713,98.371862,98.119211,97.313524,98.160721,98.170866,98.045993,99.329308,98.583775,98.548191,97.74775,98.275394
3658.0,99.686492,98.365602,98.122164,97.308847,98.143874,98.167035,98.0465,99.337038,98.584823,98.549515,97.751038,98.269137
3657.0,99.677515,98.35703,98.125597,97.294322,98.135138,98.159107,98.046287,99.342312,98.580089,98.539388,97.7573,98.262445
3656.0,99.663545,98.348142,98.123408,97.276406,98.139312,98.149269,98.045886,99.346459,98.573107,98.524325,97.76434,98.259927
3655.0,99.651155,98.342705,98.115775,97.266745,98.154354,98.144716,98.046418,99.353526,98.570012,98.520935,97.770229,98.265185
3654.0,99.645095,98.343499,98.107391,97.273636,98.171494,98.148948,98.04864,99.364846,98.573303,98.539521,97.77137,98.276924
3653.0,99.64391,98.351271,98.101814,97.295139,98.181458,98.158428,98.050092,99.37897,98.580746,98.571755,97.763853,98.291975
3652.0,99.642992,98.364318,98.099748,97.318506,98.179065,98.166559,98.047231,99.391862,98.587443,98.598813,97.74721,98.304509
3651.0,99.64044,98.376498,98.098943,97.329219,98.165902,98.167731,98.04186,99.396588,98.588573,98.60595,97.725646,98.305218
3650.0,99.63762,98.381476,98.092983,97.326338,98.150553,98.159736,98.038888,99.392145,98.582813,98.590446,97.704257,98.293745
3649.0,99.63576,98.381742,98.078163,97.321359,98.142119,98.14464,98.037607,99.389817,98.573744,98.562526,97.688049,98.285059
3648.0,99.637208,98.386067,98.061514,97.321232,98.143401,98.127421,98.033904,99.398575,98.567858,98.537232,97.681535,98.289119
3647.0,99.646173,98.396892,98.054186,97.32353,98.151676,98.113779,98.027942,99.41273,98.57019,98.522743,97.684804,98.299589
3646.0,99.664436,98.40838,98.060199,97.324079,98.162034,98.107332,98.022666,99.421199,98.580713,98.519439,97.692838,98.30803
