ν,LD-Alanina No Magnetizada Irradiada Petri,LD-Alanina Magnetizada Irradiada Petri,LD-Alanina Irradiada No Magnetizada Eppendorf,LD-Alanina Irradiada Magnetizada Eppendorf,L-Alanina No Magnetizada Irradiada Petri,L-Alanina Magnetizada Irradiada Petri,L-Alanina Irradiada No Magnetizada Eppendorf,L-Alanina Irradiada  Magnetizada Eppendorf,D-Alanina No Magnetizada Irradiada Petri,D-Alanina Magnetizada Irradiada Petri,D-Alanina Irradiada No Magnetizada Eppendorf,D-Alanina Irradiada Magnetizada Eppendorf
1149.0,101.984305,77.472281,70.067403,69.115606,66.011337,80.246389,75.801781,72.711323,78.235814,83.969377,73.406181,88.192666
1148.0,101.916309,77.611692,70.361331,69.177636,67.078526,80.996592,77.132432,74.213185,79.308357,84.87324,74.840042,88.739402
1147.0,101.889129,78.241098,71.339693,70.046799,68.483948,81.963405,78.67517,75.936108,80.574484,85.942945,76.479221,89.377501
1146.0,101.889928,79.209923,72.779913,71.492399,70.108729,83.068817,80.288307,77.731482,81.946181,87.087061,78.202289,90.054091
1145.0,101.90059,80.349489,74.443198,73.241952,71.822448,84.224585,81.866243,79.48734,83.325828,88.226785,79.916253,90.730545
1144.0,101.906522,81.522185,76.138651,75.067884,73.50933,85.351479,83.339166,81.129756,84.623034,89.304496,81.548139,91.375461
1143.0,101.90006,82.64385,77.75026,76.827826,75.096139,86.400167,84.669806,82.62202,85.784373,90.285864,83.046383,91.963884
1142.0,101.878051,83.67338,79.224776,78.448276,76.550464,87.352025,85.846521,83.955837,86.800894,91.157078,84.384098,92.482178
1141.0,101.842039,84.594104,80.54377,79.893459,77.861815,88.204801,86.872815,85.135586,87.686707,91.917832,85.555017,92.930485
1140.0,101.801639,85.407529,81.705336,81.154951,79.030708,88.96147,87.758467,86.167557,88.456925,92.57266,86.565078,93.317309
1139.0,101.771023,86.132407,82.721668,82.253709,80.067062,89.629651,88.517729,87.062382,89.125596,93.129471,87.429569,93.651727
1138.0,101.756502,86.79103,83.615863,83.226538,80.984002,90.220941,89.1686,87.838709,89.708203,93.603452,88.171228,93.94041
1137.0,101.749815,87.388782,84.407626,84.099051,81.788782,90.742608,89.726309,88.515242,90.212302,94.013018,88.809682,94.188719
1136.0,101.737383,87.913121,85.103719,84.876119,82.486023,91.192859,90.199787,89.102636,90.632387,94.368727,89.353285,94.402036
1135.0,101.714497,88.354848,85.705519,85.556951,83.090161,91.569845,90.598806,89.609276,90.965025,94.671337,89.807803,94.586304
1134.0,101.687805,88.721014,86.216283,86.14506,83.624793,91.881812,90.938296,90.047438,91.223823,94.920981,90.187647,94.747173
1133.0,101.666313,89.022416,86.633495,86.639007,84.105889,92.142455,91.228505,90.424139,91.430274,95.122235,90.508621,94.887543
1132.0,101.653963,89.258878,86.94438,87.027923,84.53299,92.360121,91.466662,90.732546,91.595801,95.280466,90.773684,95.006695
1131.0,101.649812,89.423767,87.139495,87.304874,84.89787,92.537101,91.645824,90.963008,91.720025,95.399219,90.974877,95.103471
1130.0,101.650717,89.512427,87.221995,87.473104,85.192066,92.673463,91.766649,91.117387,91.797167,95.479379,91.104824,95.179507
1129.0,101.651646,89.515743,87.192752,87.530592,85.404154,92.762786,91.833044,91.202308,91.813045,95.513295,91.157861,95.237456
1128.0,101.643966,89.410768,87.033317,87.457602,85.520598,92.78738,91.841099,91.212295,91.741112,95.480142,91.124414,95.276445
1127.0,101.614987,89.163451,86.707977,87.2206,85.531206,92.724964,91.777354,91.12539,91.548273,95.352772,90.99051,95.290049
1126.0,101.552517,88.732782,86.165855,86.768153,85.420531,92.556533,91.619641,90.905487,91.196886,95.107086,90.734326,95.266516
1125.0,101.453764,88.066056,85.327679,86.011262,85.14889,92.260193,91.330478,90.497297,90.63437,94.71857,90.313454,95.188041
1124.0,101.329148,87.096713,84.080965,84.821285,84.651198,91.799105,90.851769,89.82269,89.789839,94.150842,89.65939,95.029314
1123.0,101.190862,85.748457,82.296287,83.056331,83.849213,91.117479,90.102803,88.784543,88.584317,93.34797,88.683263,94.755588
1122.0,101.032032,83.93107,79.838162,80.584229,82.637143,90.136659,88.962317,87.260908,86.928367,92.223975,87.264421,94.31487
1121.0,100.818235,81.538483,76.573539,77.305805,80.8405,88.741926,87.236147,85.092825,84.706111,90.644987,85.215879,93.621261
1120.0,100.503514,78.485775,72.434376,73.233147,78.215067,86.780498,84.664801,82.117929,81.797879,88.432105,82.282519,92.544874
1119.0,100.058971,74.778765,67.534374,68.606104,74.540066,84.102532,81.029084,78.282058,78.166782,85.422608,78.232058,90.941961
1118.0,99.495633,70.562498,62.238648,63.92735,69.783221,80.651355,76.341787,73.776208,73.955065,81.590596,73.030963,88.748615
1117.0,98.874193,66.134894,57.124168,59.863335,64.260215,76.575603,71.026165,69.105461,69.526835,77.178972,67.02964,86.107002
1116.0,98.297484,61.941851,52.865587,57.077944,58.682797,72.298479,65.932611,65.016871,65.433326,72.75223,61.031298,83.424562
1115.0,97.874988,58.498023,50.053706,56.035725,53.968156,68.441556,62.060578,62.239494,62.267895,69.057308,56.085368,81.253747
