ν	LD-Alanina No Magnetizada Irradiada Petri	LD-Alanina No Magnetizada  Eppendorf	LD-Alanina Magnetizada Irradiada Petri	LD-Alanina Magnetizada  Eppendorf	LD-Alanina Irradiada No Magnetizada Eppendorf	LD-Alanina Irradiada Magnetizada Eppendorf	LD-Alanina  No Magnetizada Petri	LD-Alanina  Magnetizada Petri
3717.0	99.657283	98.310336	97.459204	98.05294	98.008483	97.973292	97.176043	97.797767
3716.0	99.651489	98.308537	97.448044	98.062253	97.988961	97.974655	97.191457	97.796866
3715.0	99.634437	98.307962	97.436043	98.074809	97.956715	97.96337	97.215669	97.807243
3714.0	99.60622	98.309711	97.428029	98.083994	97.920171	97.94049	97.238623	97.82708
3713.0	99.575356	98.304497	97.426054	98.081262	97.887391	97.913439	97.249176	97.843827
3712.0	99.555882	98.282847	97.428661	98.066928	97.86365	97.892492	97.247129	97.844927
3711.0	99.554621	98.25035	97.432374	98.050717	97.854299	97.885065	97.239882	97.829792
3710.0	99.566345	98.225363	97.434579	98.039871	97.860789	97.890353	97.231341	97.809865
3709.0	99.581655	98.220612	97.435426	98.034144	97.877966	97.901407	97.222149	97.797661
3708.0	99.595562	98.232835	97.437046	98.031849	97.898722	97.911463	97.213442	97.796484
3707.0	99.608654	98.249316	97.43997	98.034287	97.915701	97.916849	97.209474	97.802507
3706.0	99.623264	98.261307	97.442888	98.042918	97.926998	97.918128	97.212678	97.809722
3705.0	99.638459	98.268007	97.44322	98.054247	97.933073	97.918506	97.220023	97.812913
3704.0	99.649762	98.272247	97.440571	98.05966	97.938179	97.922169	97.224142	97.808569
3703.0	99.652936	98.273478	97.436968	98.052378	97.945974	97.930785	97.21929	97.795487
3702.0	99.648903	98.269332	97.434923	98.036431	97.957884	97.94167	97.207088	97.778101
3701.0	99.64436	98.261504	97.434381	98.023969	97.971111	97.950334	97.194169	97.764694
3700.0	99.646278	98.256254	97.434042	98.022224	97.982447	97.955254	97.186758	97.760993
3699.0	99.654945	98.258425	97.43403	98.029152	97.988539	97.957581	97.188439	97.76793
3698.0	99.663261	98.267048	97.436091	98.038813	97.987641	97.95961	97.199104	97.784033
3697.0	99.664174	98.277376	97.441475	98.047974	97.980498	97.962609	97.214795	97.807151
3696.0	99.656386	98.286301	97.448845	98.057654	97.969496	97.965657	97.230327	97.833764
3695.0	99.642616	98.295317	97.456169	98.070398	97.959082	97.967203	97.241043	97.858609
3694.0	99.626007	98.305889	97.462879	98.086586	97.952527	97.96814	97.24542	97.878138
3693.0	99.611896	98.315789	97.471451	98.103571	97.955528	97.973912	97.245831	97.892877
3692.0	99.608976	98.319831	97.484168	98.117232	97.972189	97.990123	97.248686	97.904984
3691.0	99.62342	98.313889	97.499977	98.123877	98.00206	98.015877	97.260189	97.912726
3690.0	99.649018	98.297674	97.512278	98.123711	98.031646	98.038957	97.279802	97.911468
3689.0	99.668863	98.277726	97.513504	98.120934	98.045335	98.046422	97.295853	97.901716
3688.0	99.673544	98.265528	97.502747	98.117421	98.043696	98.039414	97.293604	97.88826
3687.0	99.671372	98.267987	97.48674	98.111826	98.040095	98.029213	97.275035	97.874894
3686.0	99.675088	98.284282	97.474804	98.107203	98.04516	98.023345	97.257048	97.865246
3685.0	99.68533	98.307554	97.472293	98.108205	98.057712	98.022267	97.252032	97.862108
3684.0	99.691429	98.328005	97.479109	98.11376	98.071857	98.024344	97.257096	97.863822
3683.0	99.683777	98.338242	97.490556	98.117673	98.081752	98.028951	97.260323	97.865665
3682.0	99.662402	98.339805	97.501848	98.117071	98.086731	98.03665	97.254224	97.8666
3681.0	99.635299	98.340279	97.510517	98.117855	98.085482	98.046201	97.243553	97.872556
3680.0	99.612438	98.342838	97.5154	98.128047	98.076084	98.054523	97.238731	97.889226
3679.0	99.597932	98.343586	97.513308	98.146132	98.059243	98.058648	97.242365	97.912205
3678.0	99.585838	98.338785	97.499433	98.155779	98.041756	98.059244	97.244158	97.926007
3677.0	99.565811	98.327027	97.474449	98.136985	98.032909	98.062061	97.232398	97.915887
3676.0	99.538492	98.307163	97.451571	98.095229	98.033162	98.070817	97.215491	97.889745
3675.0	99.518779	98.283255	97.445955	98.065143	98.037867	98.082329	97.211903	97.87296
3674.0	99.518235	98.265513	97.456889	98.065293	98.045995	98.090999	97.225573	97.87351
3673.0	99.534662	98.261418	97.473244	98.083797	98.057972	98.092542	97.247828	97.878432
3672.0	99.558662	98.272996	97.487252	98.103833	98.071563	98.085404	97.267286	97.878398
3671.0	99.586082	98.295864	97.49813	98.114697	98.085499	98.07452	97.274813	97.874603
3670.0	99.619497	98.31868	97.507737	98.117284	98.098025	98.067678	97.27188	97.875648
3669.0	99.655256	98.333774	97.515226	98.118955	98.109534	98.069215	97.264853	97.886164
3668.0	99.683072	98.342922	97.518182	98.119575	98.120517	98.077204	97.257403	97.89951
3667.0	99.698463	98.348639	97.517903	98.115861	98.129094	98.085882	97.252929	97.908109
3666.0	99.705584	98.351085	97.519176	98.10992	98.133809	98.090888	97.254525	97.911025
3665.0	99.711086	98.351602	97.525552	98.10602	98.13586	98.091733	97.263254	97.910343
3664.0	99.716714	98.353329	97.535246	98.105672	98.136832	98.090174	97.277104	97.906302
3663.0	99.718345	98.358823	97.542538	98.107581	98.136651	98.088032	97.291093	97.897209
3662.0	99.712351	98.366804	97.543768	98.111291	98.133864	98.086261	97.300837	97.883725
3661.0	99.701687	98.373201	97.541507	98.118698	98.127896	98.085309	97.306577	97.871687
3660.0	99.693263	98.374884	97.541727	98.129903	98.121588	98.085679	97.310991	97.867036
3659.0	99.689713	98.371862	97.546907	98.139636	98.119211	98.087414	97.313524	97.869654
3658.0	99.686492	98.365602	97.55276	98.14077	98.122164	98.090075	97.308847	97.873904
3657.0	99.677515	98.35703	97.552742	98.133496	98.125597	98.093343	97.294322	97.876787
3656.0	99.663545	98.348142	97.545877	98.12705	98.123408	98.09783	97.276406	97.882049
3655.0	99.651155	98.342705	97.537868	98.126968	98.115775	98.104215	97.266745	97.891712
3654.0	99.645095	98.343499	97.535212	98.129634	98.107391	98.110602	97.273636	97.90235
3653.0	99.64391	98.351271	97.540125	98.130391	98.101814	98.112999	97.295139	97.911176
3652.0	99.642992	98.364318	97.549188	98.128478	98.099748	98.108983	97.318506	97.918889
3651.0	99.64044	98.376498	97.554888	98.126616	98.098943	98.10013	97.329219	97.926686
3650.0	99.63762	98.381476	97.551826	98.131629	98.092983	98.088757	97.326338	97.935719
3649.0	99.63576	98.381742	97.544524	98.148928	98.078163	98.075763	97.321359	97.946377
3648.0	99.637208	98.386067	97.544987	98.173099	98.061514	98.063597	97.321232	97.956552
3647.0	99.646173	98.396892	97.559519	98.192849	98.054186	98.055707	97.32353	97.964081
3646.0	99.664436	98.40838	97.582278	98.202659	98.060199	98.052841	97.324079	97.969697
3645.0	99.689734	98.414046	97.602147	98.204173	98.075029	98.052758	97.322215	97.974939
3644.0	99.717862	98.412423	97.612238	98.202736	98.089227	98.051872	97.321665	97.979935
3643.0	99.744714	98.40723	97.613302	98.204336	98.093626	98.047349	97.327134	97.983726
3642.0	99.766354	98.403338	97.610333	98.21121	98.084581	98.038843	97.338523	97.984836
3641.0	99.779312	98.403184	97.606151	98.219723	98.065075	98.028431	97.349035	97.98316
3640.0	99.782063	98.405419	97.598656	98.222998	98.04193	98.019757	97.349286	97.979647
3639.0	99.777054	98.405938	97.584741	98.217856	98.020718	98.015668	97.335955	97.97535
3638.0	99.769257	98.400669	97.565741	98.207606	98.004488	98.015874	97.314983	97.969775
3637.0	99.760591	98.389169	97.547734	98.197698	97.993883	98.016349	97.296938	97.961376
3636.0	99.747439	98.376002	97.536986	98.19095	97.987055	98.012298	97.289858	97.950832
3635.0	99.726571	98.367371	97.536058	98.188104	97.980679	98.002884	97.2957	97.942382
3634.0	99.703892	98.366323	97.544072	98.191561	97.972992	97.991952	97.312079	97.940366
3633.0	99.691999	98.372104	97.559119	98.204572	97.965309	97.983534	97.334952	97.94393
3632.0	99.698011	98.383962	97.579203	98.225916	97.960092	97.978162	97.359045	97.948026
3631.0	99.716957	98.402077	97.599594	98.246618	97.957297	97.974664	97.378047	97.949303
3630.0	99.737459	98.421784	97.612575	98.256207	97.952391	97.973599	97.390085	97.950793
3629.0	99.752397	98.433389	97.614808	98.258209	97.940936	97.975077	97.401006	97.960798
3628.0	99.76162	98.435834	97.612658	98.265971	97.929099	97.976885	97.412637	97.981014
3627.0	99.768196	98.437562	97.615264	98.279307	97.926585	97.976755	97.420269	98.001356
3626.0	99.774833	98.4423	97.625034	98.290137	97.934023	97.973988	97.421422	98.015773
3625.0	99.782275	98.448673	97.636758	98.296162	97.947347	97.971177	97.415025	98.027623
3624.0	99.790131	98.454515	97.642953	98.29863	97.965263	97.973474	97.400286	98.03729
3623.0	99.79697	98.457343	97.640253	98.298544	97.989597	97.984729	97.379789	98.037356
3622.0	99.799867	98.456418	97.632624	98.29569	98.021007	98.004521	97.359544	98.021666
3621.0	99.797532	98.454061	97.628564	98.289069	98.053933	98.027758	97.346275	97.996033
3620.0	99.793876	98.454228	97.633618	98.28108	98.075943	98.046096	97.345227	97.978796
3619.0	99.794629	98.459476	97.644838	98.279586	98.077886	98.053791	97.356129	97.986239
3618.0	99.800684	98.468325	97.65439	98.289623	98.065443	98.053933	97.371586	98.015371
3617.0	99.808126	98.475707	97.657687	98.305972	98.050945	98.053749	97.384926	98.047225
3616.0	99.8127	98.477407	97.655103	98.317503	98.039722	98.056084	97.394743	98.064237
3615.0	99.81326	98.473001	97.648049	98.314936	98.029444	98.058528	97.400992	98.059073
3614.0	99.813813	98.46497	97.637287	98.298677	98.017088	98.057326	97.404108	98.035493
3613.0	99.821358	98.457187	97.625544	98.280916	98.00499	98.051347	97.40672	98.005737
3612.0	99.8388	98.454448	97.619139	98.275624	97.997895	98.042226	97.413972	97.984833
3611.0	99.860342	98.460912	97.624654	98.285784	97.995416	98.031161	97.430492	97.983492
3610.0	99.875256	98.476727	97.642827	98.301718	97.990239	98.017561	97.454609	98.002067
3609.0	99.877043	98.496179	97.66687	98.310537	97.977791	98.002021	97.477008	98.028376
3608.0	99.869279	98.511183	97.687649	98.308608	97.963449	97.987319	97.487361	98.044801
3607.0	99.861422	98.518037	97.700671	98.304153	97.955549	97.975961	97.484667	98.044165
3606.0	99.860372	98.519669	97.708046	98.30794	97.95613	97.968174	97.478883	98.036899
3605.0	99.867087	98.521301	97.713538	98.323856	97.959266	97.962019	97.480878	98.040452
3604.0	99.878966	98.526961	97.7185	98.346779	97.959238	97.95546	97.491601	98.062658
3603.0	99.892258	98.5385	97.721576	98.366675	97.953878	97.947718	97.501923	98.094553
3602.0	99.902793	98.555526	97.721877	98.375901	97.946451	97.941367	97.502369	98.118342
3601.0	99.907912	98.574256	97.721375	98.374272	97.943618	97.941731	97.49228	98.122508
3600.0	99.908579	98.588775	97.723601	98.368115	97.949912	97.951384	97.48083	98.111347
3599.0	99.908745	98.596293	97.731224	98.36454	97.96385	97.965933	97.477914	98.098509
3598.0	99.913578	98.599457	97.744508	98.367595	97.978909	97.977348	97.486344	98.09369
3597.0	99.927948	98.604603	97.761859	98.379477	97.989169	97.980949	97.502609	98.097625
3596.0	99.953356	98.616007	97.780137	98.400835	97.992344	97.978588	97.521333	98.106245
3595.0	99.984159	98.630698	97.79611	98.427371	97.99121	97.975714	97.537274	98.115737
3594.0	100.008491	98.64078	97.807093	98.450054	97.988669	97.975374	97.547203	98.125225
3593.0	100.015826	98.642054	97.811619	98.460617	97.987931	97.977724	97.55093	98.134183
3592.0	100.005472	98.637246	97.809113	98.458008	97.991614	97.982596	97.551	98.140793
3591.0	99.986763	98.63301	97.801206	98.448437	98.00314	97.991107	97.54992	98.144137
3590.0	99.971803	98.633669	97.79305	98.439356	98.023598	98.004451	97.547297	98.145504
3589.0	99.967622	98.63723	97.792558	98.434692	98.048591	98.021944	97.542602	98.147258
3588.0	99.972751	98.63833	97.804252	98.436498	98.066685	98.038752	97.539679	98.150892
3587.0	99.980429	98.637719	97.823273	98.44669	98.068143	98.048568	97.544658	98.15681
3586.0	99.985986	98.644083	97.841125	98.463204	98.05606	98.04989	97.559266	98.163718
3585.0	99.989648	98.662322	97.855259	98.479123	98.041456	98.046174	97.58123	98.169744
3584.0	99.993183	98.6863	97.86865	98.487641	98.034117	98.04205	97.606136	98.17463
3583.0	99.996778	98.70534	97.881551	98.486243	98.03585	98.040086	97.628796	98.180951
3582.0	99.999957	98.713695	97.889146	98.477245	98.043267	98.041186	97.644178	98.190931
3581.0	100.003735	98.713344	97.887631	98.467235	98.051207	98.044547	97.649865	98.203821
3580.0	100.010258	98.708979	97.879859	98.463616	98.056013	98.047785	97.647687	98.216139
3579.0	100.020121	98.702413	97.873041	98.469586	98.057233	98.048043	97.642061	98.223935
3578.0	100.031313	98.692655	97.87184	98.482327	98.056245	98.04448	97.637954	98.22609
3577.0	100.041485	98.680901	97.876801	98.496296	98.056631	98.040207	97.638743	98.22527
3576.0	100.049388	98.671879	97.886251	98.507523	98.06043	98.039918	97.645148	98.22626
3575.0	100.052964	98.669537	97.896856	98.513682	98.067728	98.046209	97.65334	98.231342
3574.0	100.047252	98.672461	97.901941	98.512814	98.075059	98.056834	97.657356	98.238179
3573.0	100.028163	98.676976	97.895352	98.505185	98.079586	98.066566	97.65459	98.242829
3572.0	99.999708	98.682758	97.878461	98.496181	98.080908	98.070573	97.649169	98.244799
3571.0	99.975923	98.694763	97.861943	98.494932	98.081745	98.067218	97.648498	98.249462
3570.0	99.972609	98.718471	97.857789	98.507365	98.083871	98.059095	97.656209	98.263848
3569.0	99.995937	98.752586	97.870148	98.529946	98.086322	98.052925	97.668687	98.288415
3568.0	100.037232	98.785638	97.893199	98.551939	98.085684	98.055072	97.679249	98.313063
3567.0	100.080067	98.804407	97.918077	98.566539	98.080702	98.064769	97.685316	98.327118
3566.0	100.113661	98.806487	97.940521	98.576262	98.074649	98.07435	97.690543	98.332356
3565.0	100.138829	98.800355	97.961419	98.586586	98.07184	98.077349	97.700918	98.339073
3564.0	100.161476	98.795557	97.981974	98.600385	98.072406	98.072852	97.718944	98.352117
3563.0	100.183983	98.798093	98.001083	98.617342	98.073004	98.063568	97.740675	98.366484
3562.0	100.202687	98.809739	98.016131	98.634257	98.070748	98.05286	97.758912	98.37444
3561.0	100.211833	98.826914	98.024857	98.646555	98.066781	98.043962	97.769254	98.374328
3560.0	100.210278	98.84123	98.026847	98.651544	98.065331	98.039991	97.772716	98.371487
3559.0	100.204232	98.845546	98.024434	98.651665	98.069262	98.042621	97.773029	98.371913
3558.0	100.201864	98.840014	98.022162	98.653177	98.076817	98.050719	97.773138	98.377319
3557.0	100.205673	98.832009	98.024948	98.660836	98.083735	98.060908	97.775299	98.386609
3556.0	100.211698	98.83023	98.03612	98.673735	98.087311	98.069449	97.782723	98.399156
3555.0	100.216328	98.839213	98.056542	98.686859	98.08836	98.073987	97.798053	98.415123
3554.0	100.221606	98.857256	98.083998	98.696134	98.089598	98.074803	97.819729	98.433873
3553.0	100.23246	98.87894	98.113162	98.702426	98.092494	98.074685	97.842567	98.454804
3552.0	100.250413	98.90023	98.13794	98.710144	98.096118	98.07695	97.862758	98.478176
3551.0	100.272402	98.92202	98.155703	98.722944	98.098384	98.082165	97.881552	98.503471
3550.0	100.294488	98.947316	98.168113	98.741258	98.097745	98.087175	97.901743	98.526751
3549.0	100.313123	98.974242	98.176233	98.762306	98.093955	98.088033	97.921204	98.541046
3548.0	100.323571	98.993	98.176425	98.780016	98.087934	98.083809	97.932539	98.540155
3547.0	100.321795	98.993474	98.164741	98.787258	98.081041	98.077048	97.931773	98.524537
3546.0	100.310438	98.977467	98.146228	98.78152	98.075391	98.071415	97.925608	98.503916
3545.0	100.299812	98.959995	98.13506	98.768846	98.074195	98.069308	97.926466	98.491476
3544.0	100.299227	98.954376	98.141261	98.759019	98.079981	98.071311	97.938948	98.492534
3543.0	100.308742	98.959257	98.16007	98.756713	98.091163	98.076292	97.954455	98.50046
3542.0	100.321265	98.963033	98.177294	98.758781	98.100961	98.081318	97.960531	98.50487
3541.0	100.33142	98.958809	98.183611	98.760241	98.102303	98.083006	97.953721	98.502495
3540.0	100.339918	98.951508	98.181495	98.761098	98.094579	98.08005	97.942756	98.49903
3539.0	100.349923	98.95119	98.180234	98.76672	98.084624	98.074328	97.940734	98.502464
3538.0	100.361889	98.961809	98.187389	98.781431	98.08046	98.069299	97.954305	98.516174
3537.0	100.373611	98.978302	98.205018	98.803022	98.08393	98.066961	97.979143	98.538323
3536.0	100.383711	98.993279	98.229861	98.823864	98.089845	98.066411	98.003056	98.564209
3535.0	100.392738	99.004168	98.254957	98.837291	98.091492	98.065082	98.014654	98.587986
3534.0	100.401187	99.013321	98.27301	98.842632	98.086671	98.061556	98.011115	98.60445
3533.0	100.408258	99.023634	98.28095	98.84457	98.078895	98.057292	98.000092	98.612313
3532.0	100.413455	99.036345	98.281623	98.848802	98.073649	98.055512	97.994187	98.616139
3531.0	100.417909	99.05195	98.28062	98.857964	98.073714	98.058378	98.002066	98.622687
3530.0	100.423041	99.069922	98.281815	98.87058	98.076967	98.064916	98.02258	98.634306
3529.0	100.428398	99.085873	98.285943	98.882677	98.078618	98.071741	98.046374	98.646037
3528.0	100.432334	99.091389	98.291864	98.890439	98.07564	98.075723	98.063554	98.650115
3527.0	100.434784	99.081141	98.297626	98.892518	98.069065	98.076014	98.071113	98.643523
3526.0	100.438056	99.061217	98.301383	98.89094	98.062506	98.074182	98.073642	98.63113
3525.0	100.444633	99.047302	98.303427	98.889963	98.059387	98.072836	98.077273	98.621789
3524.0	100.455394	99.052337	98.307773	98.893796	98.060911	98.073379	98.084059	98.622229
3523.0	100.470311	99.075491	98.320174	98.90474	98.065453	98.074476	98.092512	98.633718
3522.0	100.48923	99.104192	98.343006	98.922599	98.069744	98.073305	98.102026	98.65262
3521.0	100.510203	99.125666	98.371359	98.944639	98.070992	98.068673	98.113681	98.672577
3520.0	100.527779	99.135269	98.394305	98.965445	98.0683	98.062531	98.125893	98.686893
3519.0	100.53589	99.136046	98.402289	98.978803	98.062113	98.057834	98.133314	98.692434
3518.0	100.534082	99.134034	98.396354	98.982424	98.05382	98.055614	98.132876	98.692928
3517.0	100.529399	99.134297	98.390199	98.981677	98.045991	98.05437	98.129628	98.697015
3516.0	100.530257	99.13902	98.39949	98.986248	98.042006	98.052191	98.132186	98.710225
3515.0	100.539059	99.147625	98.427276	99.001088	98.043975	98.048917	98.142595	98.729255
3514.0	100.551445	99.158846	98.460773	99.02133	98.050643	98.046145	98.154209	98.746004
3513.0	100.561309	99.172349	98.483402	99.036793	98.058022	98.045585	98.160228	98.756416
3512.0	100.56538	99.187226	98.488583	99.040944	98.062297	98.047363	98.160915	98.762757
3511.0	100.56434	99.199617	98.481461	99.034855	98.062214	98.049719	98.160958	98.767253
3510.0	100.561682	99.204411	98.470097	99.024204	98.059387	98.050537	98.162534	98.767182
3509.0	100.561309	99.200358	98.458031	99.014317	98.056737	98.049388	98.163904	98.758871
3508.0	100.564726	99.192013	98.44499	99.008331	98.056264	98.047659	98.163775	98.744665
3507.0	100.570118	99.185895	98.431773	99.00798	98.057388	98.046598	98.164203	98.732996
3506.0	100.574797	99.185463	98.422863	99.013938	98.057399	98.045962	98.168505	98.731214
3505.0	100.578061	99.189494	98.424453	99.025018	98.053302	98.044414	98.177896	98.739553
3504.0	100.580841	99.193241	98.439054	99.037763	98.043995	98.040807	98.18952	98.751241
3503.0	100.583013	99.191498	98.460984	99.048091	98.03119	98.035043	98.197459	98.758722
3502.0	100.582884	99.182313	98.478916	99.053844	98.01862	98.02834	98.19688	98.759944
3501.0	100.579433	99.167962	98.484736	99.055674	98.009978	98.022586	98.188197	98.758253
3500.0	100.573298	99.151971	98.479587	99.055204	98.006518	98.018788	98.176568	98.756841
3499.0	100.565826	99.136547	98.47125	99.052328	98.006361	98.016279	98.167573	98.754984
3498.0	100.559696	99.124443	98.467275	99.045462	98.006604	98.013976	98.16529	98.750939
3497.0	100.560529	99.12136	98.470292	99.034859	98.006728	98.012428	98.173702	98.747092
3496.0	100.573541	99.132003	98.476646	99.024491	98.008717	98.013532	98.195738	98.749645
3495.0	100.59568	99.152246	98.477725	99.018609	98.013191	98.018002	98.227757	98.761878
3494.0	100.613691	99.16932	98.465234	99.017069	98.0171	98.024126	98.257409	98.779491
3493.0	100.614213	99.173645	98.43918	99.016043	98.016907	98.029433	98.271281	98.793823
3492.0	100.596389	99.168851	98.410704	99.01327	98.013352	98.032849	98.265334	98.798396
3491.0	100.572836	99.166736	98.394342	99.010651	98.010889	98.034717	98.246612	98.791979
3490.0	100.55868	99.173505	98.396929	99.011617	98.01245	98.035709	98.226052	98.77815
3489.0	100.560854	99.184116	98.415069	99.01777	98.016242	98.036362	98.211622	98.764007
3488.0	100.57671	99.190516	98.441971	99.028759	98.018221	98.036915	98.207075	98.757256
3487.0	100.598755	99.191683	98.472557	99.043128	98.016517	98.03703	98.212542	98.760842
3486.0	100.618986	99.193633	98.501429	99.057622	98.012628	98.036351	98.224248	98.770101
3485.0	100.631919	99.201731	98.520739	99.067568	98.008886	98.035658	98.236098	98.777421
3484.0	100.636921	99.215207	98.524114	99.07035	98.005923	98.036585	98.243253	98.779224
3483.0	100.637558	99.227159	98.512089	99.067921	98.002519	98.039497	98.243329	98.776271
